"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0552002,5.3381690738887301E+002,-5.1785866430731937E+002,5.1710848757384838E+002,7.5017673347101888E-001,-5.3885079787304903E+002,5.1635779448258745E-001,5.3833444007856633E+002,3.4650928376701099E+003
0.0554002,5.3328824735323758E+002,-4.0513012454615637E+002,3.7127523214958774E+002,3.3854892396568609E+001,-5.3806357735810866E+002,3.3742000233303315E-001,5.3772615735577563E+002,2.7800267577787408E+003
0.0556002,5.3122208625157316E+002,-2.8708182565223501E+002,1.6442591263046452E+002,1.2265591302177052E+002,-5.3567252309524656E+002,4.1769957838710070E-002,5.3563075313740774E+002,2.1225984041412144E+003
0.0558002,5.2766523590576685E+002,-2.1460970761338424E+002,2.6348034400636894E-001,2.1434622726937786E+002,-3.9778686778436759E+002,-1.3430626029791804E+002,5.3209312808228560E+002,1.6828092423477176E+003
0.0560002,5.2402927211821952E+002,-2.4624714592480896E+002,2.0370479625536903E-001,2.4604344112855358E+002,-3.6611275305772813E+002,-1.6240775309776649E+002,5.2852050615549456E+002,1.8151141963539692E+003
0.0562002,5.2093940412395045E+002,-2.9569648353058381E+002,1.4312531873742806E-001,2.9555335821184639E+002,-3.3432753267964443E+002,-1.9120207081704081E+002,5.2552960349668524E+002,2.0480556376706650E+003
0.0564002,5.1860152614469087E+002,-3.5815444761564208E+002,8.1980990974175466E-002,3.5807246662466792E+002,-3.0264889004789114E+002,-2.2066781709280673E+002,5.2331670714069787E+002,2.3667443695878928E+003
0.0566002,5.1715530250137749E+002,-4.2851160165680943E+002,2.0513121693103684E-002,4.2849108853511632E+002,-2.7126220211560491E+002,-2.5074905990939999E+002,5.2201126202500495E+002,2.7521308843766978E+003
0.0568002,5.1667093921778803E+002,-5.0148104640905319E+002,-4.1035703507735811E-002,5.0152208211256095E+002,-2.4031857772953606E+002,-2.8135432227293433E+002,5.2167290000247044E+002,3.1792896395696011E+003
0.0570002,5.1714769885120813E+002,-5.7173069829072028E+002,-1.0242257953426202E-001,5.7183312087025456E+002,-2.0993376863785591E+002,-3.1235645059459506E+002,5.2229021923245091E+002,3.6169091199372292E+003
0.0572002,5.1851418625852705E+002,-6.3401614636868749E+002,-1.6340524043179688E-001,6.3417955160911924E+002,-1.8018796591205455E+002,-3.4359336974892841E+002,5.2378133566098290E+002,4.0281122511160684E+003
0.0574002,5.2063039292829944E+002,-6.8331108626664820E+002,-2.2374301549810843E-001,6.8353482928214635E+002,-1.5112647448818348E+002,-3.7486971372908363E+002,5.2599618821726710E+002,4.3725717919321078E+003
0.0576002,5.2329144783966717E+002,-7.1493239314900381E+002,-2.8319777910071980E-001,7.1521559092810458E+002,-1.2276123875677047E+002,-4.0595930105498616E+002,5.2872053981175668E+002,4.6097288466245864E+003
0.0578002,5.2623298442778298E+002,-7.2465702483219741E+002,-3.4153489044999258E-001,7.2499855972264743E+002,-9.5073173056616952E+001,-4.3660840504115839E+002,5.3168157809777540E+002,4.7027853343149391E+003
0.0580002,5.2913799699105903E+002,-7.0882813697196741E+002,-3.9852411961912759E-001,7.0922666109158649E+002,-6.8015232976646416E+001,-4.6653975111949507E+002,5.3455498409614142E+002,4.6230369774308265E+003
0.0582002,5.3164502656673585E+002,-6.6444804073189357E+002,-4.5394055615649326E-001,6.6490198128805002E+002,-4.1516146936914936E+001,-4.9545715703351038E+002,5.3697330397042538E+002,4.3540527971189122E+003
0.0584002,5.3335748665864639E+002,-5.8925593365883833E+002,-5.0756549670444340E-001,5.8976349915554272E+002,-1.5484712964555683E+001,-5.2305071723398828E+002,5.3853543019854396E+002,3.8951967397006456E+003
0.0586002,5.3385853441878442E+002,-4.7931098112013325E+002,-5.5129797978705568E+000,4.8482396091800382E+002,-4.7379752752465265E-001,-5.3834779515317075E+002,5.3882159268069540E+002,3.2623322770113805E+003
0.0588002,5.3287745521522766E+002,-3.1301419308628067E+002,-5.7215791657139228E+001,3.7022998474341989E+002,-2.5579814563104719E-001,-5.3730382681034621E+002,5.3755962495597714E+002,2.5743100655991948E+003
0.0590002,5.3033142693280172E+002,-8.5745891429800253E+001,-1.6419326603628406E+002,2.4993915746608431E+002,7.8447296159197322E-002,-5.3474449028038691E+002,5.3466604298422772E+002,1.9434713081373741E+003
0.0592002,5.2658819893193913E+002,-2.4365912466646478E-001,-2.2400211763516464E+002,2.2424577675983110E+002,1.4368800843870213E+002,-5.3103538520275004E+002,3.8734737676404791E+002,1.7219855190827448E+003
0.0594002,5.2312338096873793E+002,-1.8358921249085824E-001,-2.6182825645151644E+002,2.6201184566400730E+002,1.7202838511070951E+002,-5.2764616630130615E+002,3.5561778119059665E+002,1.8879718355985367E+003
0.0596002,5.2027598151854272E+002,-1.2279475756758984E-001,-3.1588588321432690E+002,3.1600867797189449E+002,2.0105597326734801E+002,-5.2490682689692062E+002,3.2385085362957255E+002,2.1497693479151726E+003
