"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
0.88,1.9401568000000051E+001,1.9401568000000051E+001,6.3672000000001105E+000,6.3672000000001105E+000
0.9,1.9526950000000053E+001,1.9526950000000053E+001,6.1710000000001131E+000,6.1710000000001131E+000
0.92,1.9648408000000057E+001,1.9648408000000057E+001,5.9748000000001156E+000,5.9748000000001156E+000
0.94,1.9765942000000059E+001,1.9765942000000059E+001,5.7786000000001181E+000,5.7786000000001181E+000
0.96,1.9879552000000057E+001,1.9879552000000057E+001,5.5824000000001206E+000,5.5824000000001206E+000
0.98,1.9989238000000061E+001,1.9989238000000061E+001,5.3862000000001231E+000,5.3862000000001231E+000
1,2.0095000000000063E+001,2.0095000000000063E+001,5.1900000000001256E+000,5.1900000000001256E+000
1.021,2.0201826895000067E+001,2.0201826895000067E+001,4.9839900000001283E+000,4.9839900000001283E+000
1.041,2.0299544695000069E+001,2.0299544695000069E+001,4.7877900000001308E+000,4.7877900000001308E+000
1.061,2.0393338495000073E+001,2.0393338495000073E+001,4.5915900000001333E+000,4.5915900000001333E+000
1.081,2.0483208295000075E+001,2.0483208295000075E+001,4.3953900000001358E+000,4.3953900000001358E+000
1.101,2.0569154095000076E+001,2.0569154095000076E+001,4.1991900000001383E+000,4.1991900000001383E+000
1.121,2.0651175895000080E+001,2.0651175895000080E+001,4.0029900000001408E+000,4.0029900000001408E+000
1.141,2.0729273695000082E+001,2.0729273695000082E+001,3.8067900000001433E+000,3.8067900000001433E+000
1.161,2.0803447495000089E+001,2.0803447495000089E+001,3.6105900000001458E+000,3.6105900000001458E+000
1.181,2.0873697295000088E+001,2.0873697295000088E+001,3.4143900000001484E+000,3.4143900000001484E+000
1.201,2.0940023095000090E+001,2.0940023095000090E+001,3.2181900000001509E+000,3.2181900000001509E+000
1.221,2.1002424895000093E+001,2.1002424895000093E+001,3.0219900000001534E+000,3.0219900000001534E+000
1.241,2.1060902695000099E+001,2.1060902695000099E+001,2.8257900000001559E+000,2.8257900000001559E+000
1.261,2.1115456495000100E+001,2.1115456495000100E+001,2.6295900000001584E+000,2.6295900000001584E+000
1.281,2.1166086295000103E+001,2.1166086295000103E+001,2.4333900000001609E+000,2.4333900000001609E+000
1.301,2.1212792095000108E+001,2.1212792095000108E+001,2.2371900000001634E+000,2.2371900000001634E+000
1.321,2.1255573895000111E+001,2.1255573895000111E+001,2.0409900000001659E+000,2.0409900000001659E+000
1.341,2.1294431695000114E+001,2.1294431695000114E+001,1.8447900000001649E+000,1.8447900000001649E+000
1.361,2.1329365495000115E+001,2.1329365495000115E+001,1.6485900000001630E+000,1.6485900000001630E+000
1.381,2.1360375295000122E+001,2.1360375295000122E+001,1.4523900000001611E+000,1.4523900000001611E+000
1.401,2.1387461095000127E+001,2.1387461095000127E+001,1.2561900000001591E+000,1.2561900000001591E+000
1.421,2.1410622895000127E+001,2.1410622895000127E+001,1.0599900000001572E+000,1.0599900000001572E+000
1.441,2.1429860695000130E+001,2.1429860695000130E+001,8.6379000000015682E-001,8.6379000000015682E-001
1.461,2.1445174495000135E+001,2.1445174495000135E+001,6.6759000000015711E-001,6.6759000000015711E-001
1.481,2.1456564295000138E+001,2.1456564295000138E+001,4.7139000000015741E-001,4.7139000000015741E-001
1.501,2.1464030095000140E+001,2.1464030095000140E+001,2.7519000000015770E-001,2.7519000000015770E-001
1.521,2.1467571895000145E+001,2.1467571895000145E+001,7.8990000000157559E-002,7.8990000000157559E-002
1.541,2.1467189695000151E+001,2.1467189695000151E+001,-1.1720999999984244E-001,-1.1720999999984244E-001
1.561,2.1462883495000153E+001,2.1462883495000153E+001,-3.1340999999984254E-001,-3.1340999999984254E-001
1.581,2.1454653295000153E+001,2.1454653295000153E+001,-5.0960999999984224E-001,-5.0960999999984224E-001
1.601,2.1442499095000159E+001,2.1442499095000159E+001,-7.0580999999984195E-001,-7.0580999999984195E-001
1.621,2.1426420895000163E+001,2.1426420895000163E+001,-9.0200999999984166E-001,-9.0200999999984166E-001
1.641,2.1406418695000163E+001,2.1406418695000163E+001,-1.0982099999998425E+000,-1.0982099999998425E+000
1.661,2.1382492495000164E+001,2.1382492495000164E+001,-1.2944099999998444E+000,-1.2944099999998444E+000
1.681,2.1354642295000168E+001,2.1354642295000168E+001,-1.4906099999998463E+000,-1.4906099999998463E+000
1.701,2.1322868095000175E+001,2.1322868095000175E+001,-1.6868099999998483E+000,-1.6868099999998483E+000
1.721,2.1287169895000176E+001,2.1287169895000176E+001,-1.8830099999998502E+000,-1.8830099999998502E+000
1.741,2.1247547695000176E+001,2.1247547695000176E+001,-2.0792099999998501E+000,-2.0792099999998501E+000
1.761,2.1204001495000181E+001,2.1204001495000181E+001,-2.2754099999998476E+000,-2.2754099999998476E+000
1.781,2.1156531295000185E+001,2.1156531295000185E+001,-2.4716099999998451E+000,-2.4716099999998451E+000
1.801,2.1105137095000185E+001,2.1105137095000185E+001,-2.6678099999998426E+000,-2.6678099999998426E+000
1.821,2.1049818895000190E+001,2.1049818895000190E+001,-2.8640099999998401E+000,-2.8640099999998401E+000
1.841,2.0990576695000193E+001,2.0990576695000193E+001,-3.0602099999998376E+000,-3.0602099999998376E+000
1.861,2.0927410495000199E+001,2.0927410495000199E+001,-3.2564099999998350E+000,-3.2564099999998350E+000
1.881,2.0860320295000200E+001,2.0860320295000200E+001,-3.4526099999998325E+000,-3.4526099999998325E+000
1.901,2.0789306095000203E+001,2.0789306095000203E+001,-3.6488099999998300E+000,-3.6488099999998300E+000
1.921,2.0714367895000208E+001,2.0714367895000208E+001,-3.8450099999998275E+000,-3.8450099999998275E+000
1.941,2.0635505695000212E+001,2.0635505695000212E+001,-4.0412099999998254E+000,-4.0412099999998254E+000
1.961,2.0552719495000215E+001,2.0552719495000215E+001,-4.2374099999998229E+000,-4.2374099999998229E+000
1.981,2.0466009295000219E+001,2.0466009295000219E+001,-4.4336099999998204E+000,-4.4336099999998204E+000
2.001,2.0375375095000223E+001,2.0375375095000223E+001,-4.6298099999998179E+000,-4.6298099999998179E+000
2.021,2.0280816895000225E+001,2.0280816895000225E+001,-4.8260099999998154E+000,-4.8260099999998154E+000
2.041,2.0182334695000229E+001,2.0182334695000229E+001,-5.0222099999998129E+000,-5.0222099999998129E+000
2.061,2.0079928495000232E+001,2.0079928495000232E+001,-5.2184099999998104E+000,-5.2184099999998104E+000
2.081,1.9973598295000240E+001,1.9973598295000240E+001,-5.4146099999998079E+000,-5.4146099999998079E+000
2.101,1.9863344095000240E+001,1.9863344095000240E+001,-5.6108099999998053E+000,-5.6108099999998053E+000
2.121,1.9749165895000242E+001,1.9749165895000242E+001,-5.8070099999998028E+000,-5.8070099999998028E+000
2.141,1.9631063695000247E+001,1.9631063695000247E+001,-6.0032099999998003E+000,-6.0032099999998003E+000
2.161,1.9509037495000253E+001,1.9509037495000253E+001,-6.1994099999997978E+000,-6.1994099999997978E+000
2.181,1.9383087295000255E+001,1.9383087295000255E+001,-6.3956099999997953E+000,-6.3956099999997953E+000
2.201,1.9253213095000259E+001,1.9253213095000259E+001,-6.5918099999997928E+000,-6.5918099999997928E+000
2.221,1.9119414895000265E+001,1.9119414895000265E+001,-6.7880099999997903E+000,-6.7880099999997903E+000
2.241,1.8981692695000270E+001,1.8981692695000270E+001,-6.9842099999997878E+000,-6.9842099999997878E+000
2.261,1.8840046495000273E+001,1.8840046495000273E+001,-7.1804099999997852E+000,-7.1804099999997852E+000
2.281,1.8694476295000275E+001,1.8694476295000275E+001,-7.3766099999997827E+000,-7.3766099999997827E+000
2.301,1.8544982095000282E+001,1.8544982095000282E+001,-7.5728099999997802E+000,-7.5728099999997802E+000
2.321,1.8391563895000289E+001,1.8391563895000289E+001,-7.7690099999997777E+000,-7.7690099999997777E+000
2.341,1.8234221695000290E+001,1.8234221695000290E+001,-7.9652099999997752E+000,-7.9652099999997752E+000
2.361,1.8072955495000294E+001,1.8072955495000294E+001,-8.1614099999997727E+000,-8.1614099999997727E+000
2.381,1.7907765295000299E+001,1.7907765295000299E+001,-8.3576099999997702E+000,-8.3576099999997702E+000
2.401,1.7738651095000304E+001,1.7738651095000304E+001,-8.5538099999997677E+000,-8.5538099999997677E+000
2.421,1.7565612895000307E+001,1.7565612895000307E+001,-8.7500099999997651E+000,-8.7500099999997651E+000
2.441,1.7388650695000312E+001,1.7388650695000312E+001,-8.9462099999997626E+000,-8.9462099999997626E+000
2.461,1.7207764495000319E+001,1.7207764495000319E+001,-9.1424099999997601E+000,-9.1424099999997601E+000
2.481,1.7022954295000325E+001,1.7022954295000325E+001,-9.3386099999997576E+000,-9.3386099999997576E+000
2.501,1.6834220095000326E+001,1.6834220095000326E+001,-9.5348099999997551E+000,-9.5348099999997551E+000
2.521,1.6641561895000333E+001,1.6641561895000333E+001,-9.7310099999997526E+000,-9.7310099999997526E+000
2.541,1.6444979695000338E+001,1.6444979695000338E+001,-9.9272099999997501E+000,-9.9272099999997501E+000
2.561,1.6244473495000342E+001,1.6244473495000342E+001,-1.0123409999999748E+001,-1.0123409999999748E+001
2.581,1.6040043295000348E+001,1.6040043295000348E+001,-1.0319609999999745E+001,-1.0319609999999745E+001
2.601,1.5831689095000351E+001,1.5831689095000351E+001,-1.0515809999999743E+001,-1.0515809999999743E+001
2.621,1.5619410895000355E+001,1.5619410895000355E+001,-1.0712009999999740E+001,-1.0712009999999740E+001
2.641,1.5403208695000361E+001,1.5403208695000361E+001,-1.0908209999999738E+001,-1.0908209999999738E+001
2.661,1.5183082495000368E+001,1.5183082495000368E+001,-1.1104409999999735E+001,-1.1104409999999735E+001
2.681,1.4959032295000371E+001,1.4959032295000371E+001,-1.1300609999999732E+001,-1.1300609999999732E+001
2.701,1.4731058095000376E+001,1.4731058095000376E+001,-1.1496809999999730E+001,-1.1496809999999730E+001
2.721,1.4499159895000384E+001,1.4499159895000384E+001,-1.1693009999999727E+001,-1.1693009999999727E+001
