"time","J1_w","J2_w","J3_w","J4_w"
0.186,8.1890040323091604E+000,1.8434168625830454E+000,-6.6613381477509392E-015,-6.6604282619556709E-015
0.189,8.1479124850096856E+000,1.8725978925336744E+000,-7.1054273576010019E-015,-7.1045558201913062E-015
0.192,8.1094904474901650E+000,1.9017524698466026E+000,-5.5511151231257827E-015,-5.5503541972704600E-015
0.195,8.0738205927345472E+000,1.9308801801707496E+000,-5.3290705182007514E-015,-5.3284540647157017E-015
0.198,8.0409614032491863E+000,1.9599806095368768E+000,-6.8833827526759706E-015,-6.8829350293965276E-015
0.201,8.0109466556365163E+000,1.9890533443634713E+000,-7.9936057773011271E-015,-7.9931944032210879E-015
0.204,7.9837851244566282E+000,2.0180979714626188E+000,-7.9936057773011271E-015,-7.9933427886591275E-015
0.207,7.9594605080052725E+000,2.0471140780458761E+000,-9.3258734068513149E-015,-9.3256856021282744E-015
0.21,7.9379315766670118E+000,2.0761012517301438E+000,-8.8817841970012523E-015,-8.8817181947725302E-015
0.213,7.9191325425266861E+000,2.1050590805435183E+000,-8.8817841970012523E-015,-8.8817840112298844E-015
0.216,7.9029736469584444E+000,2.1339871529311560E+000,-7.5495165674510645E-015,-7.5496609604944039E-015
0.219,7.8893419609767976E+000,2.1628850577611125E+000,-8.4376949871511897E-015,-8.4379160624147217E-015
0.222,7.8781023912456893E+000,2.1917523843301971E+000,-8.4376949871511897E-015,-8.4380956853668309E-015
0.225,7.8690988828160959E+000,2.2205887223697998E+000,-9.3258734068513149E-015,-9.3263583473115927E-015
0.228,7.8621558079165510E+000,2.2493936620517294E+000,-8.8817841970012523E-015,-8.8823696036157835E-015
0.231,7.8570795284695132E+000,2.2781667939940320E+000,-8.4376949871511897E-015,-8.4383952924336091E-015
0.234,7.8536601184645374E+000,2.3069077092668131E+000,-8.4376949871511897E-015,-8.4384653690208123E-015
0.237,7.8516732309002837E+000,2.3356159993980485E+000,-9.3258734068513149E-015,-9.3267297399788885E-015
0.24,7.8508820927242065E+000,2.3642912563793903E+000,-9.3258734068513149E-015,-9.3267854591596512E-015
0.243,7.8510396100626414E+000,2.3929330726719646E+000,-7.9936057773011271E-015,-7.9945615769898709E-015
0.246,7.8518905650550721E+000,2.4215410412121612E+000,-7.5495165674510645E-015,-7.5504822595481152E-015
0.249,7.8531738847932688E+000,2.4501147554174239E+000,-7.1054273576010019E-015,-7.1064094493155010E-015
0.252,7.8546249622259818E+000,2.4786538091920249E+000,-7.1054273576010019E-015,-7.1064144176787668E-015
0.255,7.8559780084286244E+000,2.5071577969328391E+000,-7.5495165674510645E-015,-7.5504947203123393E-015
0.258,7.8569684153589803E+000,2.5356263135351078E+000,-7.9936057773011271E-015,-7.9945751080715229E-015
0.261,7.8573351081269003E+000,2.5640589543981953E+000,-7.9936057773011271E-015,-7.9945321590536562E-015
0.264,7.8568228658990220E+000,2.5924553154313390E+000,-7.1054273576010019E-015,-7.1063056895635470E-015
0.267,7.8551845908379514E+000,2.6208149930593914E+000,-7.5495165674510645E-015,-7.5503598851817732E-015
0.27,7.8521835049365878E+000,2.6491375842285603E+000,-7.9936057773011271E-015,-7.9943610111596159E-015
0.273,7.8475952552482786E+000,2.6774226864121324E+000,-8.4376949871511897E-015,-8.4383790354630557E-015
0.276,7.8412099088265972E+000,2.7056698976161986E+000,-7.9936057773011271E-015,-7.9941667858298431E-015
0.279,7.8328338196674459E+000,2.7338788163853591E+000,-8.4376949871511897E-015,-8.4381727610489427E-015
0.282,7.8222913510823409E+000,2.7620490418084405E+000,-7.9936057773011271E-015,-7.9939689193871933E-015
0.285,7.8094264382149090E+000,2.7901801735241829E+000,-7.5495165674510645E-015,-7.5497860517073591E-015
0.288,7.7941039768315488E+000,2.8182718117269365E+000,-7.9936057773011271E-015,-7.9937196091896932E-015
0.291,7.7762110260591921E+000,2.8463235571723420E+000,-7.5495165674510645E-015,-7.5495515794064819E-015
0.294,7.7556578143945369E+000,2.8743350111830033E+000,-7.5495165674510645E-015,-7.5494332423172106E-015
0.297,7.7323785400552874E+000,2.9023057756541553E+000,-8.4376949871511897E-015,-8.4374670139392337E-015
0.3,7.7063319585693799E+000,2.9302354530593222E+000,-7.9936057773011271E-015,-7.9932194700987072E-015
0.303,7.6775017523866627E+000,2.9581236464559657E+000,-7.5495165674510645E-015,-7.5490003005978873E-015
0.306,7.6458966792322727E+000,2.9859699594911264E+000,-7.1054273576010019E-015,-7.1047812054591502E-015
0.309,7.6115504978848696E+000,3.0137739964070569E+000,-7.5495165674510645E-015,-7.5487196253020164E-015
0.312,7.5745216720384807E+000,3.0415353620468490E+000,-8.4376949871511897E-015,-8.4367687357055969E-015
0.315,7.5348928548764356E+000,3.0692536618600483E+000,-8.8817841970012523E-015,-8.8806966951686134E-015
0.318,7.4927701589323084E+000,3.0969285019082600E+000,-7.9936057773011271E-015,-7.9924118861178109E-015
0.321,7.4482822177185852E+000,3.1245594888707471E+000,-7.9936057773011271E-015,-7.9923074799121260E-015
0.324,7.4015790474520555E+000,3.1521462300500245E+000,-7.1054273576010019E-015,-7.1040205222058781E-015
0.327,7.3528307189792770E+000,3.1796883333774346E+000,-7.9936057773011271E-015,-7.9921616383151444E-015
0.33,7.3022258516901646E+000,3.2071854074187272E+000,-7.9936057773011271E-015,-7.9920506957398648E-015
0.333,7.2499699427877626E+000,3.2346370613796145E+000,-7.5495165674510645E-015,-7.5479107092754524E-015
0.336,7.1962835467436870E+000,3.2620429051113291E+000,-6.6613381477509392E-015,-6.6596717802193255E-015
0.339,7.1414003210984651E+000,3.2894025491161680E+000,-7.1054273576010019E-015,-7.1036878847973673E-015
0.342,7.0855649559523410E+000,3.3167156045530310E+000,-5.7731597280508140E-015,-5.7713724453297305E-015
0.345,7.0290310055244714E+000,3.3439816832429408E+000,-4.8849813083506888E-015,-4.8831619715350301E-015
0.348,6.9720586410277203E+000,3.3712003976745666E+000,-3.5527136788005009E-015,-3.5508709681745375E-015
0.351,6.9149123448046206E+000,3.3983713610097261E+000,-3.9968028886505635E-015,-3.9949549093976730E-015
0.354,6.8578585661914868E+000,3.4254941870888884E+000,-4.4408920985006262E-015,-4.4390558238339736E-015
0.357,6.8011633599173331E+000,3.4525684904366578E+000,-5.3290705182007514E-015,-5.3272502939126766E-015
0.36,6.7450900279992920E+000,3.4795938862672564E+000,-4.4408920985006262E-015,-4.4390858838410687E-015
0.363,6.6898967860651855E+000,3.5065699904899867E+000,-4.8849813083506888E-015,-4.8832125737349316E-015
0.366,6.6358344748170923E+000,3.5334964197146972E+000,-4.4408920985006262E-015,-4.4392255149906743E-015
0.369,6.5831443369490659E+000,3.5603727912572256E+000,-4.4408920985006262E-015,-4.4392938563260086E-015
0.372,6.5320558792511978E+000,3.5871987231448426E+000,-4.4408920985006262E-015,-4.4393997447917498E-015
0.375,6.4827848388760883E+000,3.6139738341216754E+000,-3.9968028886505635E-015,-3.9954206244712601E-015
0.378,6.4355312718192446E+000,3.6406977436541319E+000,-3.1086244689504383E-015,-3.1073359479054765E-015
0.381,6.3904777805801327E+000,3.6673700719363014E+000,-3.9968028886505635E-015,-3.9956349546960650E-015
0.384,6.3477878967352579E+000,3.6939904398953622E+000,-3.5527136788005009E-015,-3.5516818734095182E-015
0.387,6.3076046327795963E+000,3.7205584691969600E+000,-3.9968028886505635E-015,-3.9958709522818399E-015
0.39,6.2700492160903183E+000,3.7470737822505908E+000,-3.5527136788005009E-015,-3.5519643772824166E-015
0.393,6.2352200162501550E+000,3.7735360022149633E+000,-3.9968028886505635E-015,-3.9961100893504450E-015
0.396,6.2031916752515341E+000,3.7999447530033574E+000,-5.3290705182007514E-015,-5.3285454363938788E-015
0.399,6.1740144483018007E+000,3.8262996592889706E+000,-4.8849813083506888E-015,-4.8845843204365053E-015
0.402,6.1477137610805279E+000,3.8326003465102438E+000,1.9999999999995133E-002,-4.8849813083506888E-015
0.405,6.1242899873786936E+000,3.8288464408762000E+000,4.9999999999995381E-002,-4.6629367034256575E-015
0.408,6.1037184490933791E+000,3.8250375693717400E+000,7.9999999999996074E-002,-3.9968028886505635E-015
0.411,6.0859496385779561E+000,3.8211733597629531E+000,1.0999999999999588E-001,-4.2188474935755949E-015
0.414,6.0709096613741496E+000,3.8172534406024066E+000,1.3999999999999568E-001,-4.4408920985006262E-015
0.417,6.0585008953961959E+000,3.8132774412344235E+000,1.6999999999999504E-001,-5.1070259132757201E-015
0.42,6.0486028607160840E+000,3.8092449918003513E+000,1.9999999999999529E-001,-4.8849813083506888E-015
0.423,6.0410732922295614E+000,3.8051557232438160E+000,2.2999999999999554E-001,-4.6629367034256575E-015
0.426,6.0357494056817957E+000,3.8010092673159699E+000,2.5999999999999535E-001,-4.8849813083506888E-015
0.429,6.0324493458153166E+000,3.7968052565807260E+000,2.8999999999999559E-001,-4.6629367034256575E-015
0.432,6.0309738037863179E+000,3.7925433244199760E+000,3.1999999999999496E-001,-5.3290705182007514E-015
0.435,6.0311077894929861E+000,3.7882231050388055E+000,3.4999999999999476E-001,-5.5511151231257827E-015
0.438,6.0326225430844858E+000,3.7838442334706897E+000,3.7999999999999456E-001,-5.7731597280508140E-015
0.441,6.0352775686838704E+000,3.7794063455826796E+000,4.0999999999999392E-001,-6.4392935428259079E-015
0.444,6.0388227722734111E+000,3.7749090780805825E+000,4.3999999999999373E-001,-6.6613381477509392E-015
0.447,6.0430006847662581E+000,3.7703520685141170E+000,4.6999999999999265E-001,-7.7715611723760958E-015
0.45,6.0475487505322736E+000,3.7657349552820731E+000,4.9999999999999334E-001,-7.1054273576010019E-015
0.453,6.0522016610648439E+000,3.7610573776374432E+000,5.2999999999999359E-001,-6.8833827526759706E-015
0.456,6.0566937130748597E+000,3.7563189756925541E+000,5.5999999999999339E-001,-7.1054273576010019E-015
0.459,6.0607611700811921E+000,3.7515193904241810E+000,5.8999999999999275E-001,-7.7715611723760958E-015
0.462,6.0641446065359856E+000,3.7466582636786496E+000,6.1999999999999211E-001,-8.4376949871511897E-015
0.465,6.0665912136780911E+000,3.7417352381769264E+000,6.4999999999999192E-001,-8.6597395920762210E-015
0.468,6.0678570466476849E+000,3.7367499575196956E+000,6.7999999999999217E-001,-8.4376949871511897E-015
0.471,6.0677091929164710E+000,3.7317020661924243E+000,7.0999999999999197E-001,-8.6597395920762210E-015
0.474,6.0659278427862979E+000,3.7265912095704175E+000,7.3999999999999222E-001,-8.4376949871511897E-015
0.477,6.0623082435782267E+000,3.7214170339238541E+000,7.6999999999999158E-001,-9.1038288019262836E-015
0.48,6.0566625201665136E+000,3.7161791864228189E+000,7.9999999999999094E-001,-9.7699626167013776E-015
0.483,6.0488213456982542E+000,3.7108773151423144E+000,8.2999999999999119E-001,-9.5479180117763462E-015
0.486,6.0386354476692228E+000,3.7055110690672608E+000,8.5999999999999055E-001,-1.0214051826551440E-014
0.489,6.0259769359878392E+000,3.7000800980974891E+000,8.8999999999999035E-001,-1.0436096431476471E-014
0.492,6.0107404412392098E+000,3.6945840530527128E+000,9.1999999999999060E-001,-1.0214051826551440E-014
0.495,5.9928440530459017E+000,3.6890225856774919E+000,9.4999999999999041E-001,-1.0436096431476471E-014
0.498,5.9722300501964405E+000,3.6833953486461830E+000,9.7999999999999021E-001,-1.0658141036401503E-014
0.501,5.9488654160608219E+000,3.6777019955678751E+000,1.0099999999999900E+000,-1.0880185641326534E-014
0.504,5.9227421347181233E+000,3.6719421809913122E+000,1.0399999999999889E+000,-1.1990408665951691E-014
0.507,5.8938772651677276E+000,3.6661155604098052E+000,1.0699999999999892E+000,-1.1768364061026659E-014
0.51,5.8623127929654029E+000,3.6602217902661236E+000,1.0999999999999890E+000,-1.1990408665951691E-014
0.513,5.8281152606010957E+000,3.6542605279573821E+000,1.1299999999999892E+000,-1.1768364061026659E-014
0.516,5.7913751798991768E+000,3.6482314318399087E+000,1.1599999999999899E+000,-1.1102230246251565E-014
0.519,5.7522062316566771E+000,3.6421341612340985E+000,1.1899999999999906E+000,-1.0436096431476471E-014
0.522,5.7107442596235423E+000,3.6359683764292581E+000,1.2199999999999909E+000,-1.0214051826551440E-014
0.525,5.6671460677543575E+000,3.6297337386884321E+000,1.2499999999999907E+000,-1.0436096431476471E-014
0.528,5.6215880314071862E+000,3.6234299102532184E+000,1.2799999999999900E+000,-1.1102230246251565E-014
0.531,5.5742645348165718E+000,3.6170565543485678E+000,1.3099999999999898E+000,-1.1324274851176597E-014
0.534,5.5253862487097640E+000,3.6106133351875700E+000,1.3399999999999896E+000,-1.1546319456101628E-014
0.537,5.4751782633541257E+000,3.6040999179762263E+000,1.3699999999999899E+000,-1.1324274851176597E-014
0.54,5.4238780936068807E+000,3.5975159689182084E+000,1.3999999999999910E+000,-1.0214051826551440E-014
0.543,5.3717335736744829E+000,3.5908611552195984E+000,1.4299999999999908E+000,-1.0436096431476471E-014
0.546,5.3190006602678297E+000,3.5841351450936259E+000,1.4599999999999911E+000,-1.0214051826551440E-014
0.549,5.2659411636526192E+000,3.5773376077653771E+000,1.4899999999999909E+000,-1.0436096431476471E-014
0.552,5.2128204267341820E+000,3.5704682134764996E+000,1.5199999999999911E+000,-1.0214051826551440E-014
0.555,5.1599049727773378E+000,3.5635266334898859E+000,1.5499999999999914E+000,-9.9920072216264089E-015
0.558,5.1074601426402504E+000,3.5565125400943485E+000,1.5799999999999921E+000,-9.3258734068513149E-015
0.561,5.0557477424943187E+000,3.5494256066092742E+000,1.6099999999999928E+000,-8.6597395920762210E-015
0.564,5.0050237229090593E+000,3.5422655073892693E+000,1.6399999999999928E+000,-8.6597395920762210E-015
0.567,4.9555359099025580E+000,3.5350319178287877E+000,1.6699999999999926E+000,-8.8817841970012523E-015
0.57,4.9075218080967975E+000,3.5277245143667448E+000,1.6999999999999935E+000,-7.9936057773011271E-015
0.573,4.8612064954771661E+000,3.5203429744911117E+000,1.7299999999999935E+000,-7.9936057773011271E-015
0.576,4.8168006284423885E+000,3.5128869767435047E+000,1.7599999999999936E+000,-7.9936057773011271E-015
0.579,4.7744985748521316E+000,3.5053562007237504E+000,1.7899999999999934E+000,-8.2156503822261584E-015
0.582,4.7344766916434660E+000,3.4977503270944412E+000,1.8199999999999938E+000,-7.7715611723760958E-015
0.585,4.6968917623041255E+000,3.4900690375854713E+000,1.8499999999999941E+000,-7.5495165674510645E-015
0.588,4.6618796080716409E+000,3.4823120149985609E+000,1.8799999999999937E+000,-7.9936057773011271E-015
0.591,4.6295538851853850E+000,3.4744789432117678E+000,1.9099999999999937E+000,-7.9936057773011271E-015
0.594,4.6000050788671727E+000,3.4665695071839755E+000,1.9399999999999946E+000,-7.1054273576010019E-015
0.597,4.5732997029598748E+000,3.4585833929593703E+000,1.9699999999999944E+000,-7.3274719625260332E-015
0.6,4.5494797123280755E+000,3.4505202876719085E+000,1.9999999999999936E+000,-8.2156503822261584E-015
0.603,4.5285621332362993E+000,3.4423798795497600E+000,2.0299999999999940E+000,-7.1054273576010019E-015
0.606,4.5105389149855535E+000,3.4341618579197375E+000,2.0599999999999943E+000,-6.2172489379008766E-015
0.609,4.4953770041250500E+000,3.4258659132117133E+000,2.0899999999999954E+000,-4.4408920985006262E-015
0.612,4.4830186405803403E+000,3.4174917369630200E+000,2.1199999999999961E+000,-3.1086244689504383E-015
0.615,4.4733818730693740E+000,3.4090390218228324E+000,2.1499999999999968E+000,-1.7763568394002505E-015
0.618,4.4663612892315854E+000,3.4005074615565376E+000,2.1799999999999962E+000,-1.7763568394002505E-015
0.621,4.4618289539892722E+000,3.3918967510500870E+000,2.2099999999999964E+000,-8.8817841970012523E-016
0.624,4.4596355478122804E+000,3.3832065863143312E+000,2.2399999999999967E+000,0.0000000000000000E+000
0.627,4.4596116947826356E+000,3.3744366644893424E+000,2.2699999999999960E+000,0.0000000000000000E+000
0.63,4.4615694686710805E+000,3.3655866838487163E+000,2.2999999999999958E+000,4.4408920985006262E-016
0.633,4.4653040636574488E+000,3.3566563438038619E+000,2.3299999999999952E+000,4.4408920985006262E-016
0.636,4.4705956148653980E+000,3.3476453449082744E+000,2.3599999999999950E+000,8.8817841970012523E-016
0.639,4.4772111525522664E+000,3.3385533888617882E+000,2.3899999999999948E+000,1.3322676295501878E-015
0.642,4.4849066726084992E+000,3.3293801785148189E+000,2.4199999999999950E+000,2.2204460492503131E-015
0.645,4.4934293049886938E+000,3.3201254178725854E+000,2.4499999999999953E+000,3.1086244689504383E-015
0.648,4.5025195608270900E+000,3.3107888120993163E+000,2.4799999999999951E+000,3.5527136788005009E-015
0.651,4.5119136382919054E+000,3.3013700675224418E+000,2.5099999999999958E+000,4.8849813083506888E-015
0.654,4.5213457667115540E+000,3.2918688916367653E+000,2.5399999999999965E+000,6.2172489379008766E-015
0.657,4.5305505681660820E+000,3.2822849931086218E+000,2.5699999999999976E+000,7.9936057773011271E-015
0.66,4.5392654155821290E+000,3.2726180817800166E+000,2.5999999999999970E+000,7.9936057773011271E-015
0.663,4.5472327664007670E+000,3.2628678686727541E+000,2.6299999999999963E+000,7.9936057773011271E-015
0.666,4.5542024511043655E+000,3.2530340659925403E+000,2.6599999999999970E+000,9.3258734068513149E-015
0.669,4.5599338962893325E+000,3.2431163871330719E+000,2.6899999999999973E+000,1.0214051826551440E-014
0.672,4.5641982625525426E+000,3.2331145466801128E+000,2.7199999999999971E+000,1.0658141036401503E-014
0.675,4.5667804782153807E+000,3.2230282604155507E+000,2.7499999999999964E+000,1.0658141036401503E-014
0.678,4.5674811508338857E+000,3.2128572453214348E+000,2.7799999999999971E+000,1.1990408665951691E-014
0.681,4.5661183395282654E+000,3.2026012195839977E+000,2.8099999999999978E+000,1.3322676295501878E-014
0.684,4.5625291724004171E+000,3.1922599025976606E+000,2.8399999999999976E+000,1.3766765505351941E-014
0.687,4.5565712946831169E+000,3.1818330149690244E+000,2.8699999999999979E+000,1.4654943925052066E-014
0.69,4.5481241347669528E+000,3.1713202785208372E+000,2.8999999999999986E+000,1.5987211554602254E-014
0.693,4.5370899768676320E+000,3.1607214162959480E+000,2.9299999999999988E+000,1.6875389974302379E-014
0.696,4.5233948308125607E+000,3.1500361525612455E+000,2.9599999999999995E+000,1.8207657603852567E-014
0.699,4.5069890912263535E+000,3.1392642128115709E+000,2.9899999999999980E+000,1.7319479184152442E-014
0.702,4.4878479802642941E+000,3.1284053237736318E+000,3.0199999999999987E+000,1.8651746813702630E-014
0.705,4.4659717699639359E+000,3.1174592134098695E+000,3.0499999999999994E+000,1.9984014443252818E-014
0.708,4.4413857822412437E+000,3.1064256109223356E+000,3.0799999999999987E+000,1.9984014443252818E-014
0.711,4.4141401665312472E+000,3.1021626913935716E+000,3.1031415553629675E+000,2.0428103653102880E-014
0.714,4.3843094570468581E+000,3.1115579943179412E+000,3.1125368582873372E+000,1.9984014443252818E-014
0.717,4.3519919135856204E+000,3.1209091487215286E+000,3.1218880126909245E+000,2.0428103653102880E-014
0.72,4.3173086517354031E+000,3.1302160217037294E+000,3.1311948856731253E+000,2.0428103653102880E-014
0.723,4.2804025701993638E+000,3.1394784809932776E+000,3.1404573449626736E+000,1.9984014443252818E-014
0.726,4.2414370847612801E+000,3.1486963949501257E+000,3.1496752589195216E+000,2.0428103653102880E-014
0.729,4.2005946801286331E+000,3.1578696325673112E+000,3.1588484965367072E+000,2.0872192862952943E-014
0.732,4.1580752925073590E+000,3.1669980634728225E+000,3.1679769274422185E+000,2.0872192862952943E-014
0.735,4.1140945372646041E+000,3.1760815579314507E+000,3.1770604219008467E+000,2.0428103653102880E-014
0.738,4.0688817974108549E+000,3.1851199868466340E+000,3.1860988508160299E+000,2.0872192862952943E-014
0.741,4.0226781898681674E+000,3.1941132217622896E+000,3.1950920857316856E+000,2.0872192862952943E-014
0.744,3.9757344275760165E+000,3.2030611348646438E+000,3.2040399988340398E+000,2.1316282072803006E-014
0.747,3.9283085964108322E+000,3.2119635989840449E+000,3.2129424629534409E+000,2.1760371282653068E-014
0.75,3.8806638666514077E+000,3.2208204875967716E+000,3.2217993515661676E+000,2.1760371282653068E-014
0.753,3.8330661593033462E+000,3.2296316748268326E+000,3.2306105387962285E+000,2.1760371282653068E-014
0.756,3.7857817879963775E+000,3.2383970354477531E+000,3.2393758994171491E+000,2.1760371282653068E-014
0.759,3.7390750973852089E+000,3.2471164448843570E+000,3.2480953088537530E+000,2.1316282072803006E-014
0.762,3.6932061190155885E+000,3.2557897792145361E+000,3.2567686431839320E+000,2.1760371282653068E-014
0.765,3.6484282654622575E+000,3.2644169151710098E+000,3.2653957791404058E+000,2.1760371282653068E-014
0.768,3.6049860832057532E+000,3.2729977301430817E+000,3.2739765941124777E+000,2.1760371282653068E-014
0.771,3.5631130841936498E+000,3.2815321021783768E+000,3.2825109661477727E+000,2.2648549702353193E-014
0.774,3.5230296753334311E+000,3.2900199099845762E+000,3.2909987739539721E+000,2.2204460492503131E-014
0.777,3.4849412042949282E+000,3.2984610329311446E+000,3.2994398969005405E+000,2.2204460492503131E-014
0.78,3.4490361389678847E+000,3.3068553510510403E+000,3.3078342150204363E+000,2.2648549702353193E-014
0.783,3.4154843967338864E+000,3.3152027450424213E+000,3.3161816090118172E+000,2.2648549702353193E-014
