"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
4.79841,1.4428804432927384E-009,1.4700102175066869E+001,1.4701650436998365E+001,8.6000003170294903E+001,8.6000003280560179E+001,-1.0150264164621888E-012,8.1593421237536910E-011
4.8084,1.4445413752475062E-009,1.4700102177447341E+001,1.4701650440165977E+001,8.6000003170252313E+001,8.6000003280561160E+001,-1.0129464389901501E-012,8.1595501451864821E-011
4.8184,1.4461579543030381E-009,1.4700102179830198E+001,1.4701650443336783E+001,8.6000003170209681E+001,8.6000003280561117E+001,-1.0150264167912479E-012,8.1597581666210452E-011
4.8284,1.4477313794557113E-009,1.4700102182213211E+001,1.4701650446507644E+001,8.6000003170164035E+001,8.6000003280560023E+001,-1.0150264169558759E-012,8.1601742064433239E-011
4.83839,1.4492668947605108E-009,1.4700102184594698E+001,1.4701650449676089E+001,8.6000003170111981E+001,8.6000003280555603E+001,-1.0150264171204103E-012,8.1603822278765001E-011
4.84839,1.4507702526862800E-009,1.4700102186978569E+001,1.4701650452848064E+001,8.6000003170059870E+001,8.6000003280551326E+001,-1.0150264172851099E-012,8.1603822296400285E-011
4.85839,1.4522361883367860E-009,1.4700102189362440E+001,1.4701650456020618E+001,8.6000003170007759E+001,8.6000003280542842E+001,-1.0129464526480711E-012,8.1605902497915324E-011
4.86838,1.4536634333000221E-009,1.4700102191743927E+001,1.4701650459190017E+001,8.6000003169955704E+001,8.6000003280532965E+001,-1.0129464528122687E-012,8.1607982712250834E-011
4.87838,1.4550570655772058E-009,1.4700102194127798E+001,1.4701650462362599E+001,8.6000003169903607E+001,8.6000003280521966E+001,-1.0150264177790430E-012,8.1610062926604181E-011
4.88838,1.4564158174023168E-009,1.4700102196511668E+001,1.4701650465535588E+001,8.6000003169851496E+001,8.6000003280509858E+001,-1.0150264179437428E-012,8.1612143128121584E-011
4.89837,1.4577390133259267E-009,1.4700102198893156E+001,1.4701650468705626E+001,8.6000003169799442E+001,8.6000003280497339E+001,-1.0150264181082774E-012,8.1614223329622457E-011
4.90837,1.4590250936235781E-009,1.4700102201277026E+001,1.4701650471879589E+001,8.6000003169747330E+001,8.6000003280483796E+001,-1.0129464406331176E-012,8.1616303543982059E-011
4.91837,1.4602716933182495E-009,1.4700102203660897E+001,1.4701650475053730E+001,8.6000003169695233E+001,8.6000003280469670E+001,-1.0150264184376754E-012,8.1618383758342631E-011
4.92836,1.4614771927501771E-009,1.4700102206042384E+001,1.4701650478224906E+001,8.6000003169643179E+001,8.6000003280454706E+001,-1.0150264186022105E-012,8.1620463959849061E-011
4.93836,1.4626458926256303E-009,1.4700102208426255E+001,1.4701650481399280E+001,8.6000003169591068E+001,8.6000003280437639E+001,-1.0150264187669099E-012,8.1620463990329504E-011
4.94836,1.4637789486477867E-009,1.4700102210810126E+001,1.4701650484573664E+001,8.6000003169538957E+001,8.6000003280417573E+001,-1.0129464541268350E-012,8.1622544191853951E-011
4.95835,1.4648763285590328E-009,1.4700102213191732E+001,1.4701650487745226E+001,8.6000003169486831E+001,8.6000003280394836E+001,-1.0150264190961526E-012,8.1624624406200396E-011
4.96835,1.4659456781394763E-009,1.4700102215576152E+001,1.4701650490919704E+001,8.6000003169431011E+001,8.6000003280369469E+001,-1.0150264192608962E-012,8.1624624411004997E-011
4.97835,1.4669884917980055E-009,1.4700102217960573E+001,1.4701650494095073E+001,8.6000003169374168E+001,8.6000003280343762E+001,-1.0150264194256427E-012,8.1624624428650569E-011
4.98834,1.4679976355459684E-009,1.4700102220342607E+001,1.4701650497267513E+001,8.6000003169317381E+001,8.6000003280316449E+001,-1.0129464419476651E-012,8.1626704643000943E-011
4.99834,1.4689792409841418E-009,1.4700102222727027E+001,1.4701650500443080E+001,8.6000003169260538E+001,8.6000003280290287E+001,-1.0129464549485077E-012,8.1628784857369295E-011
5.00834,5.7806528144098654E-006,1.4703141156538260E+001,1.4701650249198201E+001,8.6031654077700978E+001,8.6000001547803635E+001,4.5427087160836983E-005,-2.7296836346500635E-007
5.01833,1.5369892296547601E-004,1.4728845883963402E+001,1.4702017272145426E+001,8.6293059363267361E+001,8.6003798754495790E+001,1.7380445260606954E-004,-1.2715499422296289E-006
5.02833,7.7428073446904734E-004,1.4783005900121731E+001,1.4703881457625645E+001,8.6824122443099952E+001,8.6022652204781622E+001,2.9987385983780185E-004,-2.8243360924976800E-006
5.03833,2.1695163472374287E-003,1.4862360730576913E+001,1.4708236204630223E+001,8.7570104274012735E+001,8.6065565516133859E+001,4.1914642342923472E-004,-5.0658954642090627E-006
5.04832,4.5676693074809017E-003,1.4963409388156489E+001,1.4715701050114939E+001,8.8477236498081680E+001,8.6137078839160509E+001,5.2974201469971794E-004,-8.1123977352796288E-006
5.05832,8.1405705976246075E-003,1.5082953684832082E+001,1.4726648759174907E+001,8.9497779196966860E+001,8.6238858666245648E+001,6.3073288170460717E-004,-1.1913678673200528E-005
5.06832,1.2996280806151700E-002,1.5217580845831803E+001,1.4741233154175653E+001,9.0585523730778391E+001,8.6370227201471465E+001,7.2137315990489291E-004,-1.6344928437183276E-005
5.07831,1.9187526009934966E-002,1.5363979994520708E+001,1.4759443150291666E+001,9.1699110552768502E+001,8.6528889919461506E+001,8.0136239866948047E-004,-2.1253879303323067E-005
5.08831,2.6743035096201101E-002,1.5519513046537440E+001,1.4781210116204912E+001,9.2806358406148490E+001,8.6712028398437525E+001,8.7093540781036575E-004,-2.6497025802606420E-005
5.09831,3.5637353152235381E-002,1.5681374798958139E+001,1.4806328130946675E+001,9.3877884781665912E+001,8.6915725551837681E+001,9.3029715269222905E-004,-3.1920230530160309E-005
5.1083,4.5810160250330363E-002,1.5847028700413427E+001,1.4834518262883691E+001,9.4890610381283466E+001,8.7135652404461396E+001,9.7984419588306618E-004,-3.7379187649430278E-005
5.1183,5.7209095287402784E-002,1.6014741642114945E+001,1.4865548385505670E+001,9.5830328445137937E+001,8.7368055240826081E+001,1.0202198083457744E-003,-4.2760836589684820E-005
5.1283,6.9734288318847010E-002,1.6182581091216019E+001,1.4899079694748572E+001,9.6685025756451068E+001,8.7608605199044760E+001,1.0519813478712826E-003,-4.7952834038663346E-005
5.13829,8.3268957806441710E-002,1.6348896863691920E+001,1.4934752949100064E+001,9.7447570325037560E+001,8.7853149385585681E+001,1.0757603907867266E-003,-5.2861850766287993E-005
5.14829,9.7729532936689206E-002,1.6512800076751969E+001,1.4972316711681884E+001,9.8116827751832332E+001,8.8098569066009276E+001,1.0922741797827931E-003,-5.7427504773985513E-005
5.15829,1.1298795345875344E-001,1.6673137167688076E+001,1.5011420003313418E+001,9.8692289123710410E+001,8.8341359549390418E+001,1.1021672741556175E-003,-6.1592020650539034E-005
5.16828,1.2891183480449087E-001,1.6828978348152930E+001,1.5051717818925201E+001,9.9176054233003825E+001,8.8578404014626571E+001,1.1061001439608949E-003,-6.5315471135790612E-005
5.17828,1.4541839010407850E-001,1.6980043205383474E+001,1.5093002756776372E+001,9.9573231832782668E+001,8.8807682381007709E+001,1.1047218947128916E-003,-6.8583554698261137E-005
5.18828,1.6238060310219948E-001,1.7125738540590646E+001,1.5134964927336656E+001,9.9888512026971142E+001,8.9026837802013333E+001,1.0986411221768758E-003,-7.1383401687142035E-005
5.19827,1.7967450966299736E-001,1.7265627133285630E+001,1.5177311265014183E+001,1.0012756382652057E+002,8.9233917455300286E+001,1.0884547168940925E-003,-7.3714994632799387E-005
5.20827,1.9723430895488550E-001,1.7399803037794129E+001,1.5219896390395535E+001,1.0029705926430834E+002,8.9427926619548430E+001,1.0746936450960318E-003,-7.5594252673911804E-005
5.21827,2.1494913484047434E-001,1.7528032830820809E+001,1.5262468022503883E+001,1.0040300461111455E+002,8.9607556320311758E+001,1.0578838068262216E-003,-7.7037308411204494E-005
5.22826,2.3271479750699908E-001,1.7650186484250504E+001,1.5304793901437009E+001,1.0045157171491583E+002,8.9771841292616386E+001,1.0385289262109850E-003,-7.8067856517637506E-005
5.23826,2.5048813194345354E-001,1.7766563897846289E+001,1.5346788335706075E+001,1.0044884074090102E+002,8.9920560517568632E+001,1.0170389205532723E-003,-7.8716833126598807E-005
5.24826,2.6818029154630291E-001,1.7877149634958851E+001,1.5388257065670345E+001,1.0040044292914885E+002,9.0053221975755221E+001,9.9384734870364036E-004,-7.9014966134421705E-005
5.25825,2.8571042390872031E-001,1.7981995745240269E+001,1.5429025956026596E+001,1.0031186936411967E+002,9.0169601684686597E+001,9.6936162090308726E-004,-7.8996301758419780E-005
5.26825,3.0305781569296802E-001,1.8081502013101083E+001,1.5469060285892285E+001,1.0018797860851603E+002,9.0269996647013357E+001,9.4388241555005601E-004,-7.8695582393298861E-005
5.27825,3.2015629206826213E-001,1.8175779082532653E+001,1.5508218902145721E+001,1.0003353090012288E+002,9.0354503277460722E+001,9.1775187809346487E-004,-7.8147566650289295E-005
5.28824,3.3694767189606717E-001,1.8264980304075099E+001,1.5546379750319183E+001,9.9853064423129311E+001,9.0423417381250587E+001,8.9128364415440059E-004,-7.7387380076966979E-005
5.29824,3.5343072954965898E-001,1.8349540375069601E+001,1.5583549730309795E+001,9.9650225465783350E+001,9.0477350708887030E+001,8.6468097633591819E-004,-7.6446539185562131E-005
5.30824,3.6955990165082148E-001,1.8429634887280415E+001,1.5619634570685347E+001,9.9428871185406351E+001,9.0516800247090657E+001,8.3819676281073118E-004,-7.5357102990026247E-005
5.31823,3.8529687540022900E-001,1.8505463739352496E+001,1.5654557454083509E+001,9.9192625242768926E+001,9.0542404109048491E+001,8.1205428941576814E-004,-7.4149703899633226E-005
5.32823,4.0065582016238410E-001,1.8577454712806002E+001,1.5688358171132132E+001,9.8944098519439180E+001,9.0554938465038759E+001,7.8637013756901347E-004,-7.2848989406748633E-005
5.33823,4.1560838989533588E-001,1.8645804846469566E+001,1.5720982452557051E+001,9.8686325934731684E+001,9.0555151012507451E+001,7.6131254680545052E-004,-7.1480738871883260E-005
5.34822,4.3013234275352841E-001,1.8710721353316035E+001,1.5752391224190678E+001,9.8422111502122391E+001,9.0543880368150468E+001,7.3702142565326072E-004,-7.0068445683319522E-005
5.35822,4.4425287234542882E-001,1.8772597410736765E+001,1.5782648727407556E+001,9.8153204903485744E+001,9.0521954828016646E+001,7.1353970266566677E-004,-6.8628736890465877E-005
5.36822,4.5795491437188413E-001,1.8831620304477255E+001,1.5811732940056958E+001,9.7881903315016103E+001,9.0490250140044679E+001,6.9096105955242021E-004,-6.7179910041111250E-005
5.37821,4.7122819505722274E-001,1.8887977265092946E+001,1.5839634214722471E+001,9.7610280394344670E+001,9.0449689260541518E+001,6.6935481095152494E-004,-6.5737809968231724E-005
5.38821,4.8410478098396553E-001,1.8942010290994375E+001,1.5866432842297467E+001,9.7339370955006913E+001,9.0401066987808392E+001,6.4870704230859044E-004,-6.4311567546096804E-005
5.39821,4.9657895562265858E-001,1.8993876823038658E+001,1.5892130564236956E+001,9.7070816393514434E+001,9.0345286131076094E+001,6.2905248318407213E-004,-6.2912423877739396E-005
5.4082,5.0864849753237529E-001,1.9043727920387298E+001,1.5916738375937360E+001,9.6806050714440786E+001,9.0283260039900412E+001,6.1040726309896426E-004,-6.1549448535443951E-005
5.4182,5.2034875282832393E-001,1.9091847700137876E+001,1.5940344574433166E+001,9.6545528267099058E+001,9.0215687094794902E+001,5.9271944358488997E-004,-6.0225750244674986E-005
5.4282,5.3167982514476531E-001,1.9138354012904532E+001,1.5962966157875195E+001,9.6290328309038969E+001,9.0143418351313557E+001,5.7598299773468985E-004,-5.8946865685725064E-005
5.43819,5.4264417253575925E-001,1.9183355498544312E+001,1.5984626334360289E+001,9.6041349402750939E+001,9.0067287244402692E+001,5.6017947422999203E-004,-5.7716664397697768E-005
5.44819,5.5327759569101675E-001,1.9227079754732134E+001,1.6005414381608986E+001,9.5798598946326692E+001,8.9987855502934266E+001,5.4523661453785783E-004,-5.6534050605330464E-005
5.45819,5.6358315895565192E-001,1.9269603769089304E+001,1.6025354928223951E+001,9.5562702877551331E+001,8.9905868068714184E+001,5.3112487477653279E-004,-5.5400544960952082E-005
5.46818,5.7356537352092174E-001,1.9310995142127275E+001,1.6044476183580795E+001,9.5334140815842503E+001,8.9822033506167330E+001,5.1780774442967146E-004,-5.4316552637135564E-005
5.47818,5.8325851081346392E-001,1.9351431760308149E+001,1.6062862988601054E+001,9.5112603691200860E+001,8.9736758994571488E+001,5.0520683903070701E-004,-5.3278498693490658E-005
5.48818,5.9266651038592810E-001,1.9390954228971417E+001,1.6080541557007425E+001,9.4898379684978565E+001,8.9650653781962163E+001,4.9328299082050339E-004,-5.2285494074936147E-005
5.49817,6.0179410630293340E-001,1.9429595249191678E+001,1.6097539670065352E+001,9.4691647537947759E+001,8.9564281024619675E+001,4.8199423340060930E-004,-5.1336021363255075E-005
5.50817,6.1067284553756984E-001,1.9467492519055948E+001,1.6113934189454937E+001,9.4491900418855295E+001,8.9477895052188529E+001,4.7126581206833359E-004,-5.0425413569686526E-005
5.51817,6.1930620194814090E-001,1.9504657751080462E+001,1.6129748752935907E+001,9.4299198618203960E+001,8.9391961779054412E+001,4.6105862173664077E-004,-4.9551665248706071E-005
5.52816,6.2769802672067121E-001,1.9541097014863308E+001,1.6145007217005492E+001,9.4113527515044467E+001,8.9306898857827960E+001,4.5133353532088294E-004,-4.8712513069247682E-005
5.53816,6.3587659870638402E-001,1.9576917837853063E+001,1.6159776710167716E+001,9.3934281244558989E+001,8.9222824141457622E+001,4.4202499534978307E-004,-4.7903164535665256E-005
5.54816,6.4384421142663995E-001,1.9612111345860914E+001,1.6174075942597970E+001,9.3761386238452999E+001,8.9140069275105219E+001,4.3309968697642816E-004,-4.7121402485658237E-005
5.55815,6.5160330952044865E-001,1.9646665416080896E+001,1.6187923091241615E+001,9.3594722978107029E+001,8.9058920901043479E+001,4.2452583565064425E-004,-4.6364997261384826E-005
5.56815,6.5917883778094721E-001,1.9680666455619523E+001,1.6201375251549209E+001,9.3433661055939808E+001,8.8979385593756533E+001,4.1624932765577040E-004,-4.5629604044949225E-005
5.57815,6.6657166317987593E-001,1.9714092677909878E+001,1.6214445339574027E+001,9.3278065864473831E+001,8.8901680362297100E+001,4.0824521106415796E-004,-4.4913335575429581E-005
5.58814,6.7378271620520580E-001,1.9746921177188533E+001,1.6227145452034797E+001,9.3127778838440349E+001,8.8825983710401530E+001,4.0049071423707539E-004,-4.4214428895656729E-005
5.59814,6.8083384793705848E-001,1.9779224574510781E+001,1.6239523363847645E+001,9.2982195272675824E+001,8.8752219478586454E+001,3.9294312870271714E-004,-4.3529249005935313E-005
5.60814,6.8772456224419887E-001,1.9810974446421621E+001,1.6251586386489429E+001,9.2841170291530005E+001,8.8680514533810779E+001,3.8558623675925651E-004,-4.2856492216641196E-005
5.61813,6.9445442791007750E-001,1.9842142922096990E+001,1.6263341043532893E+001,9.2704550125638818E+001,8.8610965090565330E+001,3.7840602216372563E-004,-4.2195034074155239E-005
5.62813,7.0104260381987482E-001,1.9872794247134024E+001,1.6274827080327988E+001,9.2571784839866851E+001,8.8543439867009795E+001,3.7136980133723569E-004,-4.1541997004815147E-005
5.63813,7.0748746757427139E-001,1.9902897984898672E+001,1.6286047027558720E+001,9.2442750365652188E+001,8.8478000464046204E+001,3.6446913202323704E-004,-4.0896714377128432E-005
5.64812,7.1378751119121109E-001,1.9932425418634569E+001,1.6297002841981222E+001,9.2317322816212567E+001,8.8414685645807751E+001,3.5769743683501594E-004,-4.0258699362303326E-005
5.65812,7.1995965545765994E-001,1.9961436043515636E+001,1.6307727751505091E+001,9.2195019565032680E+001,8.8353332911304207E+001,3.5103007177471671E-004,-3.9625751886064221E-005
5.66812,7.2600145835433194E-001,1.9989900461195912E+001,1.6318220614579765E+001,9.2075752752804888E+001,8.8293960877175749E+001,3.4446476868729134E-004,-3.8997775118186324E-005
5.67811,7.3191065979936443E-001,2.0017791698430582E+001,1.6328480006015855E+001,9.1959439137997535E+001,8.8236572226327880E+001,3.3800062834665946E-004,-3.8374821538842992E-005
5.68811,7.3770237741360523E-001,2.0045166657217674E+001,1.6338534115665457E+001,9.1845664388837534E+001,8.8180992070935872E+001,3.3161896479014778E-004,-3.7755228692298755E-005
5.69811,7.4337365606012840E-001,2.0071998714852857E+001,1.6348379271018960E+001,9.1734381048243748E+001,8.8127214156547325E+001,3.2532192260167729E-004,-3.7139343519732968E-005
5.7081,7.4892178839981793E-001,2.0098264004327518E+001,1.6358011809023420E+001,9.1625547474275365E+001,8.8075221855523907E+001,3.1911249504405461E-004,-3.6527618420561137E-005
5.7181,7.5436046446155502E-001,2.0124017900383535E+001,1.6367456175155471E+001,9.1518811543235188E+001,8.8024841399730946E+001,3.1297608283716423E-004,-3.5918774983632780E-005
5.7281,7.5968648157654539E-001,2.0149237303182613E+001,1.6376707183219008E+001,9.1414163284618425E+001,8.7976055137196823E+001,3.0691762070007204E-004,-3.5313462452535669E-005
5.73809,7.6489693808047121E-001,2.0173901925358713E+001,1.6385759908610872E+001,9.1311597739023739E+001,8.7928839163164156E+001,3.0094242814791367E-004,-3.4712390055100953E-005
5.74809,7.7000439634985951E-001,2.0198065947508802E+001,1.6394636090293488E+001,9.1210815399008112E+001,8.7883029491684297E+001,2.9503848050803372E-004,-3.4114524201084950E-005
5.75809,7.7500561254448874E-001,2.0221709866964339E+001,1.6403329843785123E+001,9.1111837079599354E+001,8.7838606183506869E+001,2.8921217241400881E-004,-3.3520686038595965E-005
5.76808,7.7989767986606406E-001,2.0244816871243657E+001,1.6411835737109545E+001,9.1014686776120328E+001,8.7795545843599982E+001,2.8346991480225105E-004,-3.2931716668986566E-005
5.77808,7.8469225720379765E-001,2.0267439847054224E+001,1.6420173574001605E+001,9.0919107049316040E+001,8.7753698964281440E+001,2.7780114397192752E-004,-3.2346716118320837E-005
5.78808,7.8938620383058378E-001,2.0289562560875336E+001,1.6428337364714746E+001,9.0825141435808476E+001,8.7713048762854612E+001,2.7221272698472386E-004,-3.1766571784154421E-005
5.79807,7.9397673473945785E-001,2.0311171246622699E+001,1.6436321697925706E+001,9.0732834488525356E+001,8.7673576704961576E+001,2.6671128398870152E-004,-3.1192159678655588E-005
5.80807,7.9847476300376996E-001,2.0332317191079508E+001,1.6444144972998753E+001,9.0641960947896379E+001,8.7635149499491007E+001,2.6128696814520068E-004,-3.0622634214011568E-005
5.81807,8.0287733968282260E-001,2.0352986907468164E+001,1.6451801481664688E+001,9.0552579225568266E+001,8.7597756159768224E+001,2.5594645856903328E-004,-3.0058872490999763E-005
5.82806,8.0718187519176721E-001,2.0373169112162127E+001,1.6459286161379566E+001,9.0464746693669795E+001,8.7561384827733548E+001,2.5069602152832335E-004,-2.9501718384700699E-005
5.83806,8.1139864151627583E-001,2.0392913134469893E+001,1.6466616342264594E+001,9.0378261906121423E+001,8.7525918170981555E+001,2.4552608795245254E-004,-2.8950331140867462E-005
5.84806,8.1552492555604750E-001,2.0412207662268870E+001,1.6473786813567880E+001,9.0293191408789070E+001,8.7491351686239568E+001,2.4044276429964340E-004,-2.8405528779861833E-005
5.85805,8.1955836560557616E-001,2.0431043320681692E+001,1.6480793030423634E+001,9.0209599000025761E+001,8.7457680313325170E+001,2.3545165818285269E-004,-2.7868082839463230E-005
5.86805,8.2350865862456013E-001,2.0449467165997078E+001,1.6487651443101488E+001,9.0127300518905045E+001,8.7424801238540411E+001,2.3054326771358480E-004,-2.7337132189829835E-005
5.87805,8.2737333895060039E-001,2.0467469528554901E+001,1.6494357426147264E+001,9.0046365386169100E+001,8.7392715917313922E+001,2.2572295218479711E-004,-2.6813410077096594E-005
5.88804,8.3115027639345374E-001,2.0485042432206871E+001,1.6500907005977751E+001,8.9966859008318522E+001,8.7361425216176769E+001,2.2099554551207299E-004,-2.6297596996793854E-005
5.89804,8.3484863314594848E-001,2.0502230433080825E+001,1.6507315843475112E+001,8.9888609778116518E+001,8.7330838843652998E+001,2.1635155735699201E-004,-2.5788804045242876E-005
5.90804,8.3846618137437290E-001,2.0519025058064866E+001,1.6513579899053344E+001,8.9811686246196160E+001,8.7300963058776745E+001,2.1179557048401501E-004,-2.5287671294718713E-005
5.91803,8.4200100809421641E-001,2.0535419317444518E+001,1.6519695748965496E+001,8.9736152121281123E+001,8.7271803322559279E+001,2.0733165564639579E-004,-2.4794784948805211E-005
5.92803,8.4546176559148600E-001,2.0551455141988569E+001,1.6525678295308985E+001,8.9661845173437797E+001,8.7243279749833022E+001,2.0295037109643573E-004,-2.4309232454195399E-005
5.93803,8.4884644230507689E-001,2.0567124911166029E+001,1.6531524032738528E+001,8.9588830684124574E+001,8.7215402034158103E+001,1.9865558254430487E-004,-2.3831563928003337E-005
5.94802,8.5215331881404333E-001,2.0582422314221386E+001,1.6537230023820307E+001,8.9517168647544125E+001,8.7188178803857454E+001,1.9445068042750827E-004,-2.3362277798446540E-005
5.95802,8.5539055462033986E-001,2.0597386626428207E+001,1.6542810412253587E+001,8.9446704262214467E+001,8.7161538616855424E+001,1.9032635360379408E-004,-2.2900448311742558E-005
5.96802,8.5855632784563296E-001,2.0612010833909693E+001,1.6548262150146147E+001,8.9377498224154706E+001,8.7135493286143927E+001,1.8628585508669653E-004,-2.2446545501518415E-005
5.97801,8.6164908585255062E-001,2.0626289093008111E+001,1.6553582705322732E+001,8.9309605798228773E+001,8.7110053309139076E+001,1.8233201011173927E-004,-2.2000991744059647E-005
5.98801,8.6467650985973765E-001,2.0640258070885146E+001,1.6558785453699116E+001,8.9242878553699214E+001,8.7085154018132982E+001,1.7845573203251376E-004,-2.1562860879122940E-005
5.99801,8.6763694071682673E-001,2.0653911197858196E+001,1.6563867721844876E+001,8.9177372082936785E+001,8.7060808232505536E+001,1.7465977927102604E-004,-2.1132555628010548E-005
6.008,8.7052896665635771E-001,2.0667242963801829E+001,1.6568827300778139E+001,8.9113136620111391E+001,8.7037027262650014E+001,1.7094653204668481E-004,-2.0710435830228142E-005
6.018,8.7335980550398062E-001,2.0680287531407895E+001,1.6573676792015544E+001,8.9050029638700508E+001,8.7013751889052728E+001,1.6730721354321165E-004,-2.0295587409573973E-005
6.028,8.7612793629378760E-001,2.0693038677415213E+001,1.6578413819241270E+001,8.8988101645452105E+001,8.6990995086395060E+001,1.6374419977201364E-004,-1.9888358830382637E-005
6.03799,8.7883206531037250E-001,2.0705491150248221E+001,1.6583036423350034E+001,8.8927398002551186E+001,8.6968768198764238E+001,1.6025953479596806E-004,-1.9489060481476099E-005
6.04799,8.8147896370057810E-001,2.0717676747487900E+001,1.6587556434013557E+001,8.8867781970226105E+001,8.6947016458665374E+001,1.5684481800122099E-004,-1.9096800987452521E-005
6.05799,8.8406722788245795E-001,2.0729589540445609E+001,1.6591971706542786E+001,8.8809299307627683E+001,8.6925752408277489E+001,1.5350213864293448E-004,-1.8711886366861565E-005
6.06798,8.8659566339446316E-001,2.0741224501156555E+001,1.6596280471736371E+001,8.8751990921808101E+001,8.6904986907904146E+001,1.5023329420665163E-004,-1.8334588896145252E-005
6.07798,8.8907061360494255E-001,2.0752611219762322E+001,1.6600493801211645E+001,8.8695725912172747E+001,8.6884668929622762E+001,1.4703030426139804E-004,-1.7964048012549529E-005
6.08798,8.9149077558960876E-001,2.0763744039876272E+001,1.6604609730436785E+001,8.8640545784931902E+001,8.6864810225895340E+001,1.4389504639661575E-004,-1.7600537039018718E-005
6.09797,8.9385503941822708E-001,2.0774618146753753E+001,1.6608626634506809E+001,8.8586487519502953E+001,8.6845420875691616E+001,1.4082913971514256E-004,-1.7244299256147907E-005
6.10797,8.9616934148427752E-001,2.0785261085781485E+001,1.6612554851341223E+001,8.8533426155659043E+001,8.6826453101833010E+001,1.3782504663600482E-004,-1.6894510395928952E-005
6.11797,8.9843246658317810E-001,2.0795667467303307E+001,1.6616392558652429E+001,8.8481399485016823E+001,8.6807917692241389E+001,1.3488448789955132E-004,-1.6551418595772012E-005
6.12796,9.0064337821990648E-001,2.0805832692172817E+001,1.6620138243413599E+001,8.8430441099358390E+001,8.6789823814858210E+001,1.3200895249797370E-004,-1.6215244993242317E-005
6.13796,9.0280762791848057E-001,2.0815782419535900E+001,1.6623801542635753E+001,8.8380432055674333E+001,8.6772126617347567E+001,1.2919135046247584E-004,-1.5885204728144805E-005
6.14796,9.0492407844054690E-001,2.0825511528330388E+001,1.6627380749999244E+001,8.8331406942849114E+001,8.6754835879635053E+001,1.2643328300971889E-004,-1.5561526212337842E-005
6.15795,9.0699175857452197E-001,2.0835015641990939E+001,1.6630874442831381E+001,8.8283396459676396E+001,8.6737959845437004E+001,1.2373614063791738E-004,-1.5244413254446524E-005
6.16795,9.0901585768864124E-001,2.0844318682167195E+001,1.6634291595780876E+001,8.8236287696110466E+001,8.6721456370765594E+001,1.2109327234785769E-004,-1.4933121644620217E-005
6.17795,9.1099530923143301E-001,2.0853415799656727E+001,1.6637630601338810E+001,8.8190112486555606E+001,8.6705334269272370E+001,1.1850618331294498E-004,-1.4627863765468994E-005
6.18794,9.1292920133774325E-001,2.0862302846990790E+001,1.6640890113905790E+001,8.8144899058361801E+001,8.6689600919308305E+001,1.1597618453960108E-004,-1.4328829320479264E-005
6.19794,9.1482238389667603E-001,2.0871002143979613E+001,1.6644078487450457E+001,8.8100540473464022E+001,8.6674216735371218E+001,1.1349698286996193E-004,-1.4035314560032111E-005
6.20794,9.1667385509375077E-001,2.0879508989769409E+001,1.6647194200236829E+001,8.8057065259295442E+001,8.6659189631613771E+001,1.1106902320710271E-004,-1.3747517094739080E-005
6.21793,9.1848275581823091E-001,2.0887819392766815E+001,1.6650235964332147E+001,8.8014498992024954E+001,8.6644526111160914E+001,1.0869471331300889E-004,-1.3465614952498785E-005
6.22793,9.2025361656618831E-001,2.0895954237270249E+001,1.6653211544313354E+001,8.7972740956239136E+001,8.6630188938994849E+001,1.0636824358757979E-004,-1.3188946099113037E-005
6.23793,9.2198549564641152E-001,2.0903909257218942E+001,1.6656119495333304E+001,8.7931818843989419E+001,8.6616185230716013E+001,1.0409096118949632E-004,-1.2917698837464256E-005
6.24792,9.2367758711465242E-001,2.0911680804755875E+001,1.6658958602544523E+001,8.7891757175912616E+001,8.6602520913729379E+001,1.0186403942810518E-004,-1.2652040950865124E-005
6.25792,9.2533412713247398E-001,2.0919288382476374E+001,1.6661736103384420E+001,8.7852460766895504E+001,8.6589161190775897E+001,9.9682011533898360E-005,-1.2391346394879433E-005
6.26792,9.2695423294594170E-001,2.0926727976652248E+001,1.6664450639028829E+001,8.7813955322772799E+001,8.6576112594606272E+001,9.7546143804896855E-005,-1.2135790759150021E-005
6.27791,9.2853714860520520E-001,2.0933996154187550E+001,1.6667101064434767E+001,8.7776263583444859E+001,8.6563380552539471E+001,9.5457540114632331E-005,-1.1885530420041855E-005
6.28791,9.3008683494991939E-001,2.0941111136048580E+001,1.6669694125153935E+001,8.7739295699230169E+001,8.6550932550960425E+001,9.3411077132559973E-005,-1.1639974147748214E-005
6.29791,9.3160246422374038E-001,2.0948069152841963E+001,1.6672228541954421E+001,8.7703075590853075E+001,8.6538774592741035E+001,9.1407946595884943E-005,-1.1399286053361925E-005
6.3079,9.3308332724494181E-001,2.0954866980098565E+001,1.6674703234888039E+001,8.7667624400196274E+001,8.6526911657242962E+001,8.9449187710438979E-005,-1.1163612153183305E-005
6.3179,9.3453312761956275E-001,2.0961521648368915E+001,1.6677124491872934E+001,8.7632857397427628E+001,8.6515313380509866E+001,8.7529999451344055E-005,-1.0932394564058931E-005
6.3279,9.3595108919514980E-001,2.0968029622919342E+001,1.6679491108630653E+001,8.7598796882151305E+001,8.6503985293778314E+001,8.5651502945484749E-005,-1.0705786782871335E-005
