"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_log_level","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_max_iter","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
2.741,2.9314999999999998E+002,2.0000000000000000E+000,3.0190547596814679E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989657717739925E-005,9.9989657717739925E-005,0.0000000000000000E+000,-9.9989657717739925E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7554759681468119E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0190547596814679E+002,-8.7554749340255489E-001,-8.7554749340255489E-001,-8.7554749340255489E-001,3.0190547596814679E+002,1.0341212632068521E-007,1.0343351998750856E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0190547596814679E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0341212632068521E-007,3.0190547596814679E+002,9.9989657717739925E-005,-9.9989657717739925E-005,0.0000000000000000E+000,9.9989657717739925E-005,1.0342282260091993E-003,1,1.0342282260091993E-003,1.0000000000000001E-005,9.9979316505107861E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989657717739925E-005,-9.9989657717739925E-005,1.0342282260091993E-003,9.9989657717739925E-005,1.0000000000000000E+001,9.9989657717739924E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989657717739906E+000,0,1,2.0000000000000000E+000,0,2.8083333333332995E+001,2.8755475968146811E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8083333333332995E+001,2.8755475968146811E+001,0.0000000000000000E+000,3.0190547596814679E+002,1.0000000000000001E-001,8.7554759681468119E-001,8.7554759681468113E+000,8.7554759681468119E-001,3.0190547596814679E+002,-8.7554759681468119E-001,2.9314999999999998E+002
2.761,2.9314999999999998E+002,2.0000000000000000E+000,3.0188798164370399E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989658403649967E-005,9.9989658403649967E-005,0.0000000000000000E+000,-9.9989658403649967E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7379816437040181E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0188798164370399E+002,-8.7379806096513313E-001,-8.7379806096513313E-001,-8.7379806096513313E-001,3.0188798164370399E+002,1.0340526863897198E-007,1.0342665946811922E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0188798164370399E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0340526863897198E-007,3.0188798164370399E+002,9.9989658403649967E-005,-9.9989658403649967E-005,0.0000000000000000E+000,9.9989658403649967E-005,1.0341596350047870E-003,1,1.0341596350047870E-003,1.0000000000000001E-005,9.9979317876786066E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989658403649967E-005,-9.9989658403649967E-005,1.0341596350047870E-003,9.9989658403649967E-005,1.0000000000000000E+001,9.9989658403649955E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989658403649955E+000,0,1,2.0000000000000000E+000,0,2.8166666666666316E+001,2.8737981643704018E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8166666666666316E+001,2.8737981643704018E+001,0.0000000000000000E+000,3.0188798164370399E+002,1.0000000000000001E-001,8.7379816437040181E-001,8.7379816437040176E+000,8.7379816437040181E-001,3.0188798164370399E+002,-8.7379816437040181E-001,2.9314999999999998E+002
2.781,2.9314999999999998E+002,2.0000000000000000E+000,3.0187052227469076E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989659088189483E-005,9.9989659088189483E-005,0.0000000000000000E+000,-9.9989659088189483E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7205222746907796E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0187052227469076E+002,-8.7205212407065325E-001,-8.7205212407065325E-001,-8.7205212407065325E-001,3.0187052227469076E+002,1.0339842465941274E-007,1.0341981265674146E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0187052227469076E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0339842465941274E-007,3.0187052227469076E+002,9.9989659088189483E-005,-9.9989659088189483E-005,0.0000000000000000E+000,9.9989659088189483E-005,1.0340911810512003E-003,1,1.0340911810512003E-003,1.0000000000000001E-005,9.9979319245723538E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989659088189483E-005,-9.9989659088189483E-005,1.0340911810512003E-003,9.9989659088189483E-005,1.0000000000000000E+001,9.9989659088189473E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989659088189491E+000,0,1,2.0000000000000000E+000,0,2.8249999999999641E+001,2.8720522274690779E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8249999999999641E+001,2.8720522274690779E+001,0.0000000000000000E+000,3.0187052227469076E+002,1.0000000000000001E-001,8.7205222746907796E-001,8.7205222746907793E+000,8.7205222746907796E-001,3.0187052227469076E+002,-8.7205222746907796E-001,2.9314999999999998E+002
2.801,2.9314999999999998E+002,2.0000000000000000E+000,3.0185309779126248E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989659771361264E-005,9.9989659771361264E-005,0.0000000000000000E+000,-9.9989659771361264E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7030977912625085E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0185309779126248E+002,-8.7030967573465645E-001,-8.7030967573465645E-001,-8.7030967573465645E-001,3.0185309779126248E+002,1.0339159435463002E-007,1.0341297952598529E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0185309779126248E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0339159435463002E-007,3.0185309779126248E+002,9.9989659771361264E-005,-9.9989659771361264E-005,0.0000000000000000E+000,9.9989659771361264E-005,1.0340228638746017E-003,1,1.0340228638746017E-003,1.0000000000000001E-005,9.9979320611925807E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989659771361264E-005,-9.9989659771361264E-005,1.0340228638746017E-003,9.9989659771361264E-005,1.0000000000000000E+001,9.9989659771361250E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989659771361250E+000,0,1,2.0000000000000000E+000,0,2.8333333333332966E+001,2.8703097791262508E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8333333333332966E+001,2.8703097791262508E+001,0.0000000000000000E+000,3.0185309779126248E+002,1.0000000000000001E-001,8.7030977912625085E-001,8.7030977912625076E+000,8.7030977912625085E-001,3.0185309779126248E+002,-8.7030977912625085E-001,2.9314999999999998E+002
2.821,2.9314999999999998E+002,2.0000000000000000E+000,3.0183570812371431E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989660453167993E-005,9.9989660453167993E-005,0.0000000000000000E+000,-9.9989660453167993E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6857081237143352E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0183570812371431E+002,-8.6857070898665578E-001,-8.6857070898665578E-001,-8.6857070898665578E-001,3.0183570812371431E+002,1.0338477769730089E-007,1.0340616004851542E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0183570812371431E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0338477769730089E-007,3.0183570812371431E+002,9.9989660453167993E-005,-9.9989660453167993E-005,0.0000000000000000E+000,9.9989660453167993E-005,1.0339546832017002E-003,1,1.0339546832017002E-003,1.0000000000000001E-005,9.9979321975398271E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989660453167993E-005,-9.9989660453167993E-005,1.0339546832017002E-003,9.9989660453167993E-005,1.0000000000000000E+001,9.9989660453167986E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989660453167986E+000,0,1,2.0000000000000000E+000,0,2.8416666666666291E+001,2.8685708123714335E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8416666666666291E+001,2.8685708123714335E+001,0.0000000000000000E+000,3.0183570812371431E+002,1.0000000000000001E-001,8.6857081237143352E-001,8.6857081237143348E+000,8.6857081237143352E-001,3.0183570812371431E+002,-8.6857081237143352E-001,2.9314999999999998E+002
2.841,2.9314999999999998E+002,2.0000000000000000E+000,3.0181835320248052E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989661133612423E-005,9.9989661133612423E-005,0.0000000000000000E+000,-9.9989661133612423E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6683532024805465E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0181835320248052E+002,-8.6683521687008003E-001,-8.6683521687008003E-001,-8.6683521687008003E-001,3.0181835320248052E+002,1.0337797466015710E-007,1.0339935419705119E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0181835320248052E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0337797466015710E-007,3.0181835320248052E+002,9.9989661133612423E-005,-9.9989661133612423E-005,0.0000000000000000E+000,9.9989661133612423E-005,1.0338866387597514E-003,1,1.0338866387597514E-003,1.0000000000000001E-005,9.9979323336146396E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989661133612423E-005,-9.9989661133612423E-005,1.0338866387597514E-003,9.9989661133612423E-005,1.0000000000000000E+001,9.9989661133612415E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989661133612397E+000,0,1,2.0000000000000000E+000,0,2.8499999999999616E+001,2.8668353202480546E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8499999999999616E+001,2.8668353202480546E+001,0.0000000000000000E+000,3.0181835320248052E+002,1.0000000000000001E-001,8.6683532024805465E-001,8.6683532024805459E+000,8.6683532024805465E-001,3.0181835320248052E+002,-8.6683532024805465E-001,2.9314999999999998E+002
2.861,2.9314999999999998E+002,2.0000000000000000E+000,3.0180103295813444E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989661812697236E-005,9.9989661812697236E-005,0.0000000000000000E+000,-9.9989661812697236E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6510329581344658E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0180103295813444E+002,-8.6510319244226141E-001,-8.6510319244226141E-001,-8.6510319244226141E-001,3.0180103295813444E+002,1.0337118521598480E-007,1.0339256194436645E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0180103295813444E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0337118521598480E-007,3.0180103295813444E+002,9.9989661812697236E-005,-9.9989661812697236E-005,0.0000000000000000E+000,9.9989661812697236E-005,1.0338187302765551E-003,1,1.0338187302765551E-003,1.0000000000000001E-005,9.9979324694175645E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989661812697236E-005,-9.9989661812697236E-005,1.0338187302765551E-003,9.9989661812697236E-005,1.0000000000000000E+001,9.9989661812697221E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989661812697239E+000,0,1,2.0000000000000000E+000,0,2.8583333333332938E+001,2.8651032958134465E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8583333333332938E+001,2.8651032958134465E+001,0.0000000000000000E+000,3.0180103295813444E+002,1.0000000000000001E-001,8.6510329581344658E-001,8.6510329581344649E+000,8.6510329581344658E-001,3.0180103295813444E+002,-8.6510329581344658E-001,2.9314999999999998E+002
2.881,2.9314999999999998E+002,2.0000000000000000E+000,3.0178374732138815E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989662490425197E-005,9.9989662490425197E-005,0.0000000000000000E+000,-9.9989662490425197E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6337473213881710E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0178374732138815E+002,-8.6337462877440774E-001,-8.6337462877440774E-001,-8.6337462877440774E-001,3.0178374732138815E+002,1.0336440933762475E-007,1.0338578326328950E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0178374732138815E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0336440933762475E-007,3.0178374732138815E+002,9.9989662490425197E-005,-9.9989662490425197E-005,0.0000000000000000E+000,9.9989662490425197E-005,1.0337509574804566E-003,1,1.0337509574804566E-003,1.0000000000000001E-005,9.9979326049491439E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989662490425197E-005,-9.9989662490425197E-005,1.0337509574804566E-003,9.9989662490425197E-005,1.0000000000000000E+001,9.9989662490425193E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989662490425193E+000,0,1,2.0000000000000000E+000,0,2.8666666666666263E+001,2.8633747321388171E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8666666666666263E+001,2.8633747321388171E+001,0.0000000000000000E+000,3.0178374732138815E+002,1.0000000000000001E-001,8.6337473213881710E-001,8.6337473213881708E+000,8.6337473213881710E-001,3.0178374732138815E+002,-8.6337473213881710E-001,2.9314999999999998E+002
2.901,2.9314999999999998E+002,2.0000000000000000E+000,3.0176649622309219E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989663166799017E-005,9.9989663166799017E-005,0.0000000000000000E+000,-9.9989663166799017E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6164962230922137E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0176649622309219E+002,-8.6164951895157438E-001,-8.6164951895157438E-001,-8.6164951895157438E-001,3.0176649622309219E+002,1.0335764699797172E-007,1.0337901812670282E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0176649622309219E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0335764699797172E-007,3.0176649622309219E+002,9.9989663166799017E-005,-9.9989663166799017E-005,0.0000000000000000E+000,9.9989663166799017E-005,1.0336833201003424E-003,1,1.0336833201003424E-003,1.0000000000000001E-005,9.9979327402099222E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989663166799017E-005,-9.9989663166799017E-005,1.0336833201003424E-003,9.9989663166799017E-005,1.0000000000000000E+001,9.9989663166799012E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989663166798994E+000,0,1,2.0000000000000000E+000,0,2.8749999999999588E+001,2.8616496223092213E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8749999999999588E+001,2.8616496223092213E+001,0.0000000000000000E+000,3.0176649622309219E+002,1.0000000000000001E-001,8.6164962230922137E-001,8.6164962230922129E+000,8.6164962230922137E-001,3.0176649622309219E+002,-8.6164962230922137E-001,2.9314999999999998E+002
2.921,2.9314999999999998E+002,2.0000000000000000E+000,3.0174927959423542E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989663841821351E-005,9.9989663841821351E-005,0.0000000000000000E+000,-9.9989663841821351E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.5992795942354405E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0174927959423542E+002,-8.5992785607264588E-001,-8.5992785607264588E-001,-8.5992785607264588E-001,3.0174927959423542E+002,1.0335089816997484E-007,1.0337226650754332E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0174927959423542E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0335089816997484E-007,3.0174927959423542E+002,9.9989663841821351E-005,-9.9989663841821351E-005,0.0000000000000000E+000,9.9989663841821351E-005,1.0336158178656425E-003,1,1.0336158178656425E-003,1.0000000000000001E-005,9.9979328752004349E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989663841821351E-005,-9.9989663841821351E-005,1.0336158178656425E-003,9.9989663841821351E-005,1.0000000000000000E+001,9.9989663841821343E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989663841821343E+000,0,1,2.0000000000000000E+000,0,2.8833333333332909E+001,2.8599279594235441E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8833333333332909E+001,2.8599279594235441E+001,0.0000000000000000E+000,3.0174927959423542E+002,1.0000000000000001E-001,8.5992795942354405E-001,8.5992795942354405E+000,8.5992795942354405E-001,3.0174927959423542E+002,-8.5992795942354405E-001,2.9314999999999998E+002
2.941,2.9314999999999998E+002,2.0000000000000000E+000,3.0173209736594413E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989664515494925E-005,9.9989664515494925E-005,0.0000000000000000E+000,-9.9989664515494925E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.5820973659441513E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0173209736594413E+002,-8.5820963325025235E-001,-8.5820963325025235E-001,-8.5820963325025235E-001,3.0173209736594413E+002,1.0334416282663700E-007,1.0336552837880163E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0173209736594413E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0334416282663700E-007,3.0173209736594413E+002,9.9989664515494925E-005,-9.9989664515494925E-005,0.0000000000000000E+000,9.9989664515494925E-005,1.0335484505063245E-003,1,1.0335484505063245E-003,1.0000000000000001E-005,9.9979330099212262E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989664515494925E-005,-9.9989664515494925E-005,1.0335484505063245E-003,9.9989664515494925E-005,1.0000000000000000E+001,9.9989664515494923E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989664515494940E+000,0,1,2.0000000000000000E+000,0,2.8916666666666234E+001,2.8582097365944151E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8916666666666234E+001,2.8582097365944151E+001,0.0000000000000000E+000,3.0173209736594413E+002,1.0000000000000001E-001,8.5820973659441513E-001,8.5820973659441506E+000,8.5820973659441513E-001,3.0173209736594413E+002,-8.5820973659441513E-001,2.9314999999999998E+002
2.961,2.9314999999999998E+002,2.0000000000000000E+000,3.0171494946948258E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989665187822475E-005,9.9989665187822475E-005,0.0000000000000000E+000,-9.9989665187822475E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.5649494694825989E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0171494946948258E+002,-8.5649484361081896E-001,-8.5649484361081896E-001,-8.5649484361081896E-001,3.0171494946948258E+002,1.0333744094101540E-007,1.0335880371352260E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0171494946948258E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0333744094101540E-007,3.0171494946948258E+002,9.9989665187822475E-005,-9.9989665187822475E-005,0.0000000000000000E+000,9.9989665187822475E-005,1.0334812177528988E-003,1,1.0334812177528988E-003,1.0000000000000001E-005,9.9979331443728362E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989665187822475E-005,-9.9989665187822475E-005,1.0334812177528988E-003,9.9989665187822475E-005,1.0000000000000000E+001,9.9989665187822467E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989665187822467E+000,0,1,2.0000000000000000E+000,0,2.8999999999999559E+001,2.8564949469482599E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8999999999999559E+001,2.8564949469482599E+001,0.0000000000000000E+000,3.0171494946948258E+002,1.0000000000000001E-001,8.5649494694825989E-001,8.5649494694825989E+000,8.5649494694825989E-001,3.0171494946948258E+002,-8.5649494694825989E-001,2.9314999999999998E+002
