"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11"
0.86,0.0000000000000000E+000,7.5784256289527696E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.6464247339503526E-001,7.5784256289527696E-001,0.0000000000000000E+000,6.1311685197343380E-001,1.4347121817990449E-001,6.0000000000000000E+000
0.88,0.0000000000000000E+000,7.7073887889896930E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.6464247339503526E-001,7.7073887889896930E-001,0.0000000000000000E+000,6.1311685197343380E-001,1.4347121817990449E-001,6.0000000000000000E+000
0.9,0.0000000000000000E+000,7.8332690962748341E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.6464247339503526E-001,7.8332690962748341E-001,0.0000000000000000E+000,7.7073887889896930E-001,1.4347121817990449E-001,6.0000000000000000E+000
0.92,0.0000000000000000E+000,7.9560162003636603E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,7.9560162003636603E-001,0.0000000000000000E+000,7.7073887889896930E-001,1.5666538192549662E-001,6.0000000000000000E+000
0.94,0.0000000000000000E+000,8.0755810040511433E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.0755810040511433E-001,0.0000000000000000E+000,7.7073887889896930E-001,1.5666538192549662E-001,6.0000000000000000E+000
0.96,0.0000000000000000E+000,8.1919156830099826E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.1919156830099826E-001,0.0000000000000000E+000,7.7073887889896930E-001,1.5666538192549662E-001,6.0000000000000000E+000
0.98,0.0000000000000000E+000,8.3049737049197048E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.3049737049197048E-001,0.0000000000000000E+000,7.7073887889896930E-001,1.5666538192549662E-001,6.0000000000000000E+000
1,1.0000000000000000E+000,8.4147098480789650E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.4147098480789650E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.5666538192549662E-001,6.0000000000000000E+000
1.021,1.0000000000000000E+000,8.5210802194936297E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.5210802194936297E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.6829419696157921E-001,6.0000000000000000E+000
1.041,1.0000000000000000E+000,8.6240422724333843E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.6240422724333843E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.6829419696157921E-001,6.0000000000000000E+000
1.061,1.0000000000000000E+000,8.7235548234498628E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.7235548234498628E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.6829419696157921E-001,6.0000000000000000E+000
1.081,1.0000000000000000E+000,8.8195780688494751E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.8195780688494751E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.6829419696157921E-001,6.0000000000000000E+000
1.101,1.0000000000000000E+000,8.9120736006143542E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,8.9120736006143542E-001,1.0000000000000000E+000,7.7073887889896930E-001,1.6829419696157921E-001,6.0000000000000000E+000
1.121,1.0000000000000000E+000,9.0010044217650509E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,9.0010044217650509E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.7824147201228699E-001,6.0000000000000000E+000
1.141,1.0000000000000000E+000,9.0863349611588329E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,9.0863349611588329E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.7824147201228699E-001,6.0000000000000000E+000
1.161,1.0000000000000000E+000,9.1680310877176685E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,9.1680310877176685E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.7824147201228699E-001,6.0000000000000000E+000
1.181,1.0000000000000000E+000,9.2460601240802032E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,9.2460601240802032E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.7824147201228699E-001,6.0000000000000000E+000
1.201,1.0000000000000000E+000,9.3203908596722629E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,7.8332690962748297E-001,9.3203908596722629E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.7824147201228699E-001,6.0000000000000000E+000
1.221,1.0000000000000000E+000,9.3909935631906760E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.3909935631906760E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.8640781719344515E-001,6.0000000000000000E+000
1.241,1.0000000000000000E+000,9.4578399944953895E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.4578399944953895E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.8640781719344515E-001,6.0000000000000000E+000
1.261,1.0000000000000000E+000,9.5209034159051575E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.5209034159051575E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.8640781719344515E-001,6.0000000000000000E+000
1.281,1.0000000000000000E+000,9.5801586028922492E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.5801586028922492E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.8640781719344515E-001,6.0000000000000000E+000
1.301,1.0000000000000000E+000,9.6355818541719296E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.6355818541719296E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.8640781719344515E-001,6.0000000000000000E+000
1.321,1.0000000000000000E+000,9.6871510011826523E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.6871510011826523E-001,1.0000000000000000E+000,8.9120736006143542E-001,1.9271163708343844E-001,6.0000000000000000E+000
1.341,1.0000000000000000E+000,9.7348454169531939E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.7348454169531939E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9271163708343844E-001,6.0000000000000000E+000
1.361,1.0000000000000000E+000,9.7786460243531625E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.7786460243531625E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9271163708343844E-001,6.0000000000000000E+000
1.381,1.0000000000000000E+000,9.8185353037235978E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.8185353037235978E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9271163708343844E-001,6.0000000000000000E+000
1.401,1.0000000000000000E+000,9.8544972998846025E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.8544972998846025E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9271163708343844E-001,6.0000000000000000E+000
1.421,1.0000000000000000E+000,9.8865176285171974E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.8865176285171974E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9708994599769192E-001,6.0000000000000000E+000
1.441,1.0000000000000000E+000,9.9145834819168643E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.9145834819168643E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9708994599769192E-001,6.0000000000000000E+000
1.461,1.0000000000000000E+000,9.9386836341164486E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.9386836341164486E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9708994599769192E-001,6.0000000000000000E+000
1.481,1.0000000000000000E+000,9.9588084453764003E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.9588084453764003E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9708994599769192E-001,6.0000000000000000E+000
1.501,1.0000000000000000E+000,9.9749498660405445E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.3203908596722573E-001,9.9749498660405445E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9708994599769192E-001,6.0000000000000000E+000
1.521,1.0000000000000000E+000,9.9871014397558300E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9871014397558300E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.541,1.0000000000000000E+000,9.9952583060547906E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9952583060547906E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.561,1.0000000000000000E+000,9.9994172022996630E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9994172022996630E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.581,1.0000000000000000E+000,9.9995764649874008E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9995764649874008E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.601,1.0000000000000000E+000,9.9957360304150511E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9957360304150511E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.621,1.0000000000000000E+000,9.9878974347052396E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9878974347052396E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.641,1.0000000000000000E+000,9.9760638131917367E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9760638131917367E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.661,1.0000000000000000E+000,9.9602398991653673E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9602398991653673E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.681,1.0000000000000000E+000,9.9404320219807596E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9404320219807596E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.701,1.0000000000000000E+000,9.9166481045246857E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9166481045246857E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.721,1.0000000000000000E+000,9.8888976600470146E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8888976600470146E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.741,1.0000000000000000E+000,9.8571917883555349E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8571917883555349E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.761,1.0000000000000000E+000,9.8215431713761847E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8215431713761847E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.781,1.0000000000000000E+000,9.7819660680804466E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.7819660680804466E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.801,1.0000000000000000E+000,9.7384763087819515E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.7384763087819515E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.821,1.0000000000000000E+000,9.6910912888045631E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.6910912888045631E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.841,1.0000000000000000E+000,9.6398299615244809E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.6398299615244809E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.861,1.0000000000000000E+000,9.5847128307891416E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.5847128307891416E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.881,1.0000000000000000E+000,9.5257619427159534E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.5257619427159534E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.901,1.0000000000000000E+000,9.4630008768741447E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.4630008768741447E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.921,1.0000000000000000E+000,9.3964547368532492E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.3964547368532492E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.941,1.0000000000000000E+000,9.3261501402220048E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.3261501402220048E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.961,1.0000000000000000E+000,9.2521152078816826E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.2521152078816826E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.981,1.0000000000000000E+000,9.1743795528180982E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.1743795528180982E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
2.001,1.0000000000000000E+000,9.0929742682568171E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.0929742682568171E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8926001753748270E-001,6.0000000000000000E+000
2.021,1.0000000000000000E+000,9.0079319152262727E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.0079319152262727E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.041,1.0000000000000000E+000,8.9192865095337959E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.9192865095337959E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.061,1.0000000000000000E+000,8.8270735081597407E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.8270735081597407E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.081,1.0000000000000000E+000,8.7313297950751645E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.7313297950751645E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.101,1.0000000000000000E+000,8.6320936664887371E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.6320936664887371E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.121,1.0000000000000000E+000,8.5294048155287616E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.5294048155287616E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.141,1.0000000000000000E+000,8.4233043163664567E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.4233043163664567E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.161,1.0000000000000000E+000,8.3138346077868308E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.3138346077868308E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.181,1.0000000000000000E+000,8.2010394762137417E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.2010394762137417E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.201,1.0000000000000000E+000,8.0849640381959009E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.0849640381959009E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.221,1.0000000000000000E+000,7.9656547223608654E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.9656547223608654E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.241,1.0000000000000000E+000,7.8431592508441983E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.8431592508441983E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.261,1.0000000000000000E+000,7.7175266202012571E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.7175266202012571E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.281,1.0000000000000000E+000,7.5888070818092179E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.5888070818092179E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.301,1.0000000000000000E+000,7.4570521217672003E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.4570521217672003E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.321,1.0000000000000000E+000,7.3223144403025142E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.3223144403025142E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.341,1.0000000000000000E+000,7.1846479306912625E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.1846479306912625E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.361,1.0000000000000000E+000,7.0441076577017625E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.0441076577017625E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.381,1.0000000000000000E+000,6.9007498355693642E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,6.9007498355693642E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
