"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0122,5.3246425731382328E+002,-9.0404300152060785E+001,5.1003738069208862E+002,-4.1963308054002783E+002,-5.3706362546678474E+002,5.3739285391794419E+002,-3.2922845115945165E-001,3.3382964720944783E+003
0.0124,5.3174943402964482E+002,-2.1388363173857465E+002,3.8390101551764781E+002,-1.7001738377907316E+002,-5.3634614658132045E+002,5.3630228037722713E+002,4.3866204093319539E-002,2.6090949009860960E+003
0.0126,5.2947836899960464E+002,-3.1712727159001707E+002,3.1735106255375013E+002,-2.2379096373307306E-001,-5.3411177974359964E+002,3.7895148363370629E+002,1.5516029610989335E+002,2.1982622367521963E+003
0.0128,5.2724485788255788E+002,-3.5289225601065027E+002,3.5305570981095343E+002,-1.6345380030317308E-001,-5.3194974265377891E+002,3.4770185320529441E+002,1.8424788944848456E+002,2.3715089793211687E+003
0.013,5.2557969497529211E+002,-4.0166666137224365E+002,4.0176913293164205E+002,-1.0247155939841107E-001,-5.3038207080783025E+002,3.1642686633884909E+002,2.1395520446898115E+002,2.6275596069245303E+003
0.0132,5.2462465602228826E+002,-4.5865497173560783E+002,4.5869605664567132E+002,-4.1084910063503739E-002,-5.2954094888506461E+002,2.8531295001671867E+002,2.4422799886834594E+002,2.9464839252254469E+003
0.0134,5.2445616896196452E+002,-5.1887132684052142E+002,5.1885086295787994E+002,2.0463882641515174E-002,-5.2949283320276072E+002,2.5451446504869170E+002,2.7497836815406907E+002,3.3038157006126926E+003
0.0136,5.2508361216522621E+002,-5.7726515338947434E+002,5.7718322147572349E+002,8.1931913750806329E-002,-5.3023700121947809E+002,2.2415250276841994E+002,3.0608449845105810E+002,3.6700051915171184E+003
0.0138,5.2644929797698092E+002,-6.2884784886244427E+002,6.2870477226541664E+002,1.4307659702765202E-001,-5.3170578844302236E+002,1.9431452416945820E+002,3.3739126427356416E+002,4.0110315823627675E+003
0.014,5.2843013642688152E+002,-6.6881765132096143E+002,6.6861399469861988E+002,2.0365662234150622E-001,-5.3376650187626274E+002,1.6505483793916892E+002,3.6871166393709387E+002,4.2901659630465547E+003
0.0142,5.3084093601739164E+002,-6.9267987847429367E+002,6.9241644556628489E+002,2.6343290800883346E-001,-5.3622496127553495E+002,1.3639589491702844E+002,3.9982906635850645E+002,4.4707335893944582E+003
0.0144,5.3343926162244418E+002,-6.9635983153041229E+002,6.9603766198607298E+002,3.2216954433929285E-001,-5.3883058284611616E+002,1.0833035816880056E+002,4.3050022467731560E+002,4.5195972958514767E+003
0.0146,5.3593173455465853E+002,-6.7630583134375593E+002,6.7592619661909248E+002,3.7963472466350234E-001,-5.4128288536800142E+002,8.0823890535077055E+001,4.6045899483292442E+002,4.4109850040714155E+003
0.0148,5.3798162755441922E+002,-6.2958008209120453E+002,6.2914448043103641E+002,4.3560166016806479E-001,-5.4323926689604696E+002,5.3818585563378861E+001,4.8942068133266815E+002,4.1302234804753225E+003
0.015,5.3921757852945427E+002,-5.5393533592477399E+002,5.5344548644984661E+002,4.8984947492740316E-001,-5.4432387181037859E+002,2.7236953516995186E+001,5.1708691829338341E+002,3.6769243959635705E+003
0.0152,5.3924322196111041E+002,-4.4787565443158337E+002,4.4733349035398322E+002,5.4216407760013008E-001,-5.4413734372533031E+002,9.8636198083238469E-001,5.4315098174449793E+002,3.0671996230689638E+003
0.0154,5.3770749275616163E+002,-3.2444473625202022E+002,2.9631391104795176E+002,2.8130825204068447E+001,-5.4232716736880138E+002,2.6818281766105656E-001,5.4205898455114038E+002,2.3622472340993822E+003
0.0156,5.3450733880462451E+002,-1.9810833097500105E+002,8.5494143691731267E+001,1.1261418728326979E+002,-5.3878986398208849E+002,-2.7120016471485542E-002,5.3881698399855986E+002,1.7119702606149538E+003
0.0158,5.2999831861351709E+002,-1.6067335282918657E+002,2.6353963805190661E-001,1.6040981319113467E+002,-3.9892911752708324E+002,-1.3538921593580213E+002,5.3431833346288533E+002,1.4328037726232162E+003
0.016,5.2562106483125706E+002,-1.8920487778389310E+002,2.0376501290781188E-001,1.8900111277098529E+002,-3.6688171393757841E+002,-1.6311649726495745E+002,5.2999821120253591E+002,1.5414860804017803E+003
0.0162,5.2175696947739232E+002,-2.3682544933175001E+002,1.4318622034916001E-001,2.3668226311140086E+002,-3.3470789436933899E+002,-1.9152153083410181E+002,5.2622942520344077E+002,1.7520316699636514E+003
0.0164,5.1862922996913994E+002,-2.9876806820759168E+002,8.2042337194358550E-002,2.9868602587039732E+002,-3.0263402872248167E+002,-2.2059160948586805E+002,5.2322563820834966E+002,2.0512614633081448E+003
0.0166,5.1639510270837445E+002,-3.6993035131434948E+002,2.0574670416232146E-002,3.6990977664393324E+002,-2.7085429614910532E+002,-2.5027960515822338E+002,5.2113390130732864E+002,2.4222951872946451E+003
0.0168,5.1514228396598503E+002,-4.4500317397323431E+002,-4.0974195186352126E-002,4.4504414816842069E+002,-2.3952852797702212E+002,-2.8050276413752852E+002,5.2003129211455064E+002,2.8425112151030021E+003
0.017,5.1488703755180347E+002,-5.1860353818083524E+002,-1.0236135435986733E-001,5.1870589953519516E+002,-2.0878092572902722E+002,-3.1114238245014650E+002,5.1992330817917377E+002,3.2826892190645340E+003
0.0172,5.1557410554073283E+002,-5.8540865284646998E+002,-1.6334454003218424E-001,5.8557199738650218E+002,-1.7869967124812672E+002,-3.4204437462468763E+002,5.2074404587281435E+002,3.7074979117058529E+003
0.0174,5.1707839795083339E+002,-6.4028819513033409E+002,-2.2368307943002277E-001,6.4051187820976406E+002,-1.4933742573737118E+002,-3.7302072885024972E+002,5.2235815458762090E+002,4.0773286510081639E+003
0.0176,5.1920841712046467E+002,-6.7843177255065041E+002,-2.8313884390443961E-001,6.7871491139455486E+002,-1.2071269449423812E+002,-4.0385182153723861E+002,5.2456451603147673E+002,4.3513141631881608E+003
0.0178,5.2171133350046841E+002,-6.9546872213067149E+002,-3.4147718871581362E-001,6.9581019931938727E+002,-9.2812014708182232E+001,-4.3428954490084311E+002,5.2710155960902534E+002,4.4912263076604950E+003
0.018,5.2427959252735207E+002,-6.8757756271069786E+002,-3.9846787906942926E-001,6.8797603058976733E+002,-6.5592905325030927E+001,-4.6406118286194084E+002,5.2965408818697176E+002,4.4658322793431926E+003
0.0182,5.2655889799139516E+002,-6.5158265545915685E+002,-4.5388599874703422E-001,6.5203654145790392E+002,-3.8987501067690118E+001,-4.9287395370026928E+002,5.3186145476795946E+002,4.2552165473589303E+003
0.0184002,5.2815850613312853E+002,-5.8495346075129419E+002,-5.0756549676698193E-001,5.8546102624806122E+002,-1.2880925400897695E+001,-5.2044692973286885E+002,5.3332785513376655E+002,3.8540607295644013E+003
0.0186002,5.2866447683078025E+002,-4.8233113693016276E+002,-8.2262194536417876E+000,4.9055735638380452E+002,-4.7410444337208446E-001,-5.3316219457994623E+002,5.3363629902331832E+002,3.2772120732120993E+003
0.0188002,5.2783614276145238E+002,-3.2171519535762155E+002,-6.5610899266366616E+001,3.8732609462398818E+002,-2.5610403998712172E-001,-5.3228801563118441E+002,5.3254411967117153E+002,2.6461271381730512E+003
0.0190002,5.2559110498357165E+002,-9.9856547227200934E+001,-1.7799904526380695E+002,2.7785559249100788E+002,7.8142419894220438E-002,-5.3004589998432152E+002,5.2996775756442730E+002,2.0621694891795983E+003
0.0192002,5.2221172582513873E+002,-2.4365912459563788E-001,-2.5237383102192501E+002,2.5261749014652065E+002,1.4152814798219924E+002,-5.2671566421891725E+002,3.8518751623671795E+002,1.8510245400667536E+003
0.0194002,5.1917174850221329E+002,-1.8358921241912185E-001,-2.9704690526320837E+002,2.9723049447562749E+002,1.7008779147853699E+002,-5.2376497896522460E+002,3.5367718748668767E+002,2.0579119808884893E+003
0.0196002,5.1683527658944024E+002,-1.2279475749500079E-001,-3.5714872088459310E+002,3.5727151564208810E+002,1.9937688707620015E+002,-5.2154865444203585E+002,3.2217176736583571E+002,2.3614383416832065E+003
0.0198002,5.1537475027884318E+002,-6.1515687762778271E-002,-4.2763619444987177E+002,4.2769771013763454E+002,2.2935664765061568E+002,-5.2022904457963591E+002,2.9087239692902017E+002,2.7444429547449931E+003
0.0200002,5.1489360622109837E+002,6.1562852806673618E-006,-5.0322380362571920E+002,5.0322379746943392E+002,2.5995258566050467E+002,-5.1989901502957241E+002,2.5994642936906769E+002,3.1842066612239587E+003
0.0202002,5.1542392528605092E+002,6.1527976037268672E-002,-5.7851600243571738E+002,5.7845447445968011E+002,2.9105394666217421E+002,-5.2057985575916518E+002,2.2952590909699103E+002,3.6513345637859256E+003
0.0204002,5.1692586294207331E+002,1.2280697297728693E-001,-6.4814168891953102E+002,6.4801888194655373E+002,3.2251403807511656E+002,-5.2222098036609600E+002,1.9970694229097950E+002,4.1099700479986350E+003
0.0206002,5.1928886930072167E+002,1.8360130690007281E-001,-7.0688768297662102E+002,7.0670408166972095E+002,3.5415145178814089E+002,-5.2470141307508561E+002,1.7054996128694478E+002,4.5193813876024706E+003
0.0208002,5.2233466544941348E+002,2.4367105034411907E-001,-7.4982820424824956E+002,7.4958453319790544E+002,3.8575215901704803E+002,-5.2783302401917024E+002,1.4208086500212221E+002,4.8367979974548525E+003
0.0210002,5.2582190314654486E+002,3.0277913547524804E-001,-7.7244743874355231E+002,7.7214465960807706E+002,4.1707243615582013E+002,-5.3136543405755947E+002,1.1429299790173928E+002,5.0212212638830806E+003
0.0212002,5.2945239715683465E+002,3.6069228968517564E-001,-7.7075244613230086E+002,7.7039175384261569E+002,4.4784256164452211E+002,-5.3499247291193956E+002,8.7149911267417451E+001,5.0378101461961123E+003
0.0214002,5.3287878429345619E+002,4.1718195621228915E-001,-7.4137388337757750E+002,7.4095670142136521E+002,4.7777120651662972E+002,-5.3836003963943131E+002,6.0588833122801532E+001,4.8623570420909591E+003
0.0216002,5.3571343138217730E+002,4.7202519615063920E-001,-6.8165229950649984E+002,6.8118027431034920E+002,5.0655042567137150E+002,-5.4107518316737969E+002,3.4524757496008135E+001,4.4853335609567321E+003
0.0218002,5.3753838656790265E+002,5.2500556828761091E-001,-5.8970808444692796E+002,5.8918307887864034E+002,5.3386114338465120E+002,-5.4271619347664819E+002,8.8550500919969295E+000,3.9150030288015942E+003
