"time","I@variable_resistance","U@resistance","maxTimeStep","tolerance","fixedh","errCtrl","writeLevel","extraDisconPrints","runStats","runType","theSolverType","fixedorder"
7.78e-005,-2.2691077021713094E-001,-5.4029109494913490E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.8e-005,-2.2722095710856352E-001,-4.7645569098471325E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.82e-005,-2.2648362168144190E-001,-4.0713758096926824E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.84e-005,-2.2497567662685547E-001,-3.3378723876158403E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.86e-005,-2.2297516749618418E-001,-2.5786118498400552E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.88e-005,-2.2075643559903518E-001,-1.8079660054443598E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.9e-005,-2.1858515358856392E-001,-1.0398530223282176E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.92e-005,-2.1671462062195798E-001,-2.8754352204898226E-001,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.94e-005,-2.1538176751973939E-001,4.3654885684266492E-001,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.96e-005,-2.1480366342314533E-001,1.1210504244374830E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
7.98e-005,-2.1517447239559867E-001,1.7557870958523019E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8e-005,-1.9496080682169781E-006,2.3318969432919858E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.02e-005,-4.8615534804684041E-007,2.8957480247366654E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.04e-005,-9.5979254375083484E-007,3.4900806919153258E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.06e-005,-1.4088867602001871E-006,4.0993119674268090E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.08e-005,-1.8206512998016244E-006,4.7053053223530350E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.1e-005,-2.1841532411892677E-006,5.2881605649544943E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.12e-005,-2.4906751370504976E-006,5.8270891867597570E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.14e-005,-2.7339765336754739E-006,6.3013353578325688E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.16e-005,-2.9104469565488331E-006,6.6911013328230409E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.18e-005,-3.0191467742584815E-006,6.9784367252736113E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.2e-005,-3.0617371603709682E-006,7.1480528139751254E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.22e-005,-3.0423050520889251E-006,7.1880273216202211E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.24e-005,-2.9670933043517899E-006,7.0903700183132958E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.26e-005,-2.8441500137250725E-006,6.8514260582335806E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.28e-005,-2.6829140526694355E-006,6.4721012154785313E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.3e-005,-2.4937561598266619E-006,5.9579009970672283E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.32e-005,-2.2874963438019078E-006,5.3187836665638848E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
8.34e-005,-2.0749188327901750E-006,4.5688350902171297E+000,1.0000000000000000E+030,9.9999999999999995E-008,1.0000000000000000E-013,0,0,0,0,8,0,1
