"time","part5_displacement_output"
5.417,5.3782359835600312E+02
5.418,5.3766550024102708E+02
5.419,5.3750697612416172E+02
5.42,5.3734802744271042E+02
5.421,5.3718865515235746E+02
5.422,5.3702886068580096E+02
5.423,5.3686864547532832E+02
5.424,5.3670801046775534E+02
5.425,5.3654695709069620E+02
5.426,5.3638548677130359E+02
5.427,5.3622360044744107E+02
5.428,5.3606129954152277E+02
5.429,5.3589858531168591E+02
5.43,5.3573545917806075E+02
5.431,5.3557192206644993E+02
5.432,5.3540797539216067E+02
5.433,5.3524362056992504E+02
5.434,5.3507885851641549E+02
5.435,5.3491369064148250E+02
5.436,5.3474811835435594E+02
5.437,5.3458214256250574E+02
5.438,5.3441576467022287E+02
5.439,5.3424898608113301E+02
5.44,5.3408180769343642E+02
5.441,5.3391423090576529E+02
5.442,5.3374625711604244E+02
5.443,5.3357788721313591E+02
5.444,5.3340912258992216E+02
5.445,5.3323996463852791E+02
5.446,5.3307041423842713E+02
5.447,5.3290047277665008E+02
5.448,5.3273014163943526E+02
5.449,5.3255942169680679E+02
5.45,5.3238831432985978E+02
5.451,5.3221682091885759E+02
5.452,5.3204494232432103E+02
5.453,5.3187267992132479E+02
5.454,5.3170003508407274E+02
5.455,5.3152700866353348E+02
5.456,5.3135360202867889E+02
5.457,5.3117981654757375E+02
5.458,5.3100565306158705E+02
5.459,5.3083111293350998E+02
5.46,5.3065619752519115E+02
5.461,5.3048090766835605E+02
5.462,5.3030524471954095E+02
5.463,5.3012921003430404E+02
5.464,5.2995280443468732E+02
5.465,5.2977602927090027E+02
5.466,5.2959888589214017E+02
5.467,5.2942137511072826E+02
5.468,5.2924349827047797E+02
5.469,5.2906525671416045E+02
5.47,5.2888665124433942E+02
5.471,5.2870768319836930E+02
5.472,5.2852835391252859E+02
5.473,5.2834866417959427E+02
5.474,5.2816861533039798E+02
5.475,5.2798820869466533E+02
5.476,5.2780744505535711E+02
5.477,5.2762632573672454E+02
5.478,5.2744485187928785E+02
5.479,5.2726302480394611E+02
5.48,5.2708084528053291E+02
5.481,5.2689831462443590E+02
5.482,5.2671543414987036E+02
5.483,5.2653220461679700E+02
5.484,5.2634862733389616E+02
5.485,5.2616470360864832E+02
5.486,5.2598043419112207E+02
5.487,5.2579582038324043E+02
5.488,5.2561086348570132E+02
5.489,5.2542556423866336E+02
5.49,5.2523992393724620E+02
5.491,5.2505394387531942E+02
5.492,5.2486762478311766E+02
5.493,5.2468096794891312E+02
5.494,5.2449397465970310E+02
5.495,5.2430664563578728E+02
5.496,5.2411898215854865E+02
5.497,5.2393098550807326E+02
5.498,5.2374265639471434E+02
5.499,5.2355399609292863E+02
5.5,5.2336500587585158E+02
5.501,5.2317568644388496E+02
5.502,5.2298603906452115E+02
5.503,5.2279606500391139E+02
5.504,5.2260576495249961E+02
5.505,5.2241514017078157E+02
5.506,5.2222419191789140E+02
5.507,5.2203292087431225E+02
5.508,5.2184132829351188E+02
5.509,5.2164941542757697E+02
5.51,5.2145718294703033E+02
5.511,5.2126463209828239E+02
5.512,5.2107176412634544E+02
5.513,5.2087857969178140E+02
5.514,5.2068508003391980E+02
5.515,5.2049126639067026E+02
5.516,5.2029713941264072E+02
5.517,5.2010270033205245E+02
5.518,5.1990795037969201E+02
5.519,5.1971289019621679E+02
5.52,5.1951752100671979E+02
5.521,5.1932184403484189E+02
5.522,5.1912585991129936E+02
5.523,5.1892956985403544E+02
5.524,5.1873297507952850E+02
5.525,5.1853607620856167E+02
5.526,5.1833887445191237E+02
5.527,5.1814137082019897E+02
5.528,5.1794356652032229E+02
5.529,5.1774546215983935E+02
5.53,5.1754705893995083E+02
5.531,5.1734835806035801E+02
5.532,5.1714936011871487E+02
5.533,5.1695006630902355E+02
5.534,5.1675047782377351E+02
5.535,5.1655059525073170E+02
5.536,5.1635041977669107E+02
5.537,5.1614995258691954E+02
5.538,5.1594919425931505E+02
5.539,5.1574814597345153E+02
5.54,5.1554680890736734E+02
5.541,5.1534518362911024E+02
5.542,5.1514327131102880E+02
5.543,5.1494107312392600E+02
5.544,5.1473858962601969E+02
5.545,5.1453582198242725E+02
5.546,5.1433277135671290E+02
5.547,5.1412943829728613E+02
5.548,5.1392582396203136E+02
5.549,5.1372192950726958E+02
5.55,5.1351775547162651E+02
5.551,5.1331330300575189E+02
5.552,5.1310857325872269E+02
5.553,5.1290356675940632E+02
5.554,5.1269828465121827E+02
5.555,5.1249272807599141E+02
5.556,5.1228689755286223E+02
5.557,5.1208079421801278E+02
5.558,5.1187441920603555E+02
5.559,5.1166777302636388E+02
5.56,5.1146085680794954E+02
5.561,5.1125367167814881E+02
5.562,5.1104621813672077E+02
5.563,5.1083849730539322E+02
5.564,5.1063051030429028E+02
5.565,5.1042225762352899E+02
5.566,5.1021374037761785E+02
5.567,5.1000495967945795E+02
5.568,5.0979591600955490E+02
5.569,5.0958661047520684E+02
5.57,5.0937704418209955E+02
5.571,5.0916721760116087E+02
5.572,5.0895713183248847E+02
5.573,5.0874678776299709E+02
5.574,5.0853618648876733E+02
5.575,5.0832532846801035E+02
5.576,5.0811421479124073E+02
5.577,5.0790284654734700E+02
5.578,5.0769122418504827E+02
5.579,5.0747934878768223E+02
5.58,5.0726722143696281E+02
5.581,5.0705484257214925E+02
5.582,5.0684221326942156E+02
5.583,5.0662933460332903E+02
5.584,5.0641620700371288E+02
5.585,5.0620283153960742E+02
5.586,5.0598920927841579E+02
5.587,5.0577534064059853E+02
5.588,5.0556122668806142E+02
5.589,5.0534686848107867E+02
5.59,5.0513226643076922E+02
5.591,5.0491742159192972E+02
5.592,5.0470233501772105E+02
5.593,5.0448700710996491E+02
5.594,5.0427143891636530E+02
5.595,5.0405563148299029E+02
5.596,5.0383958520240492E+02
5.597,5.0362330111524216E+02
5.598,5.0340678026049630E+02
5.599,5.0319002302151995E+02
5.6,5.0297303043189470E+02
5.601,5.0275580352356388E+02
5.602,5.0253834267071159E+02
5.603,5.0232064889988914E+02
5.604,5.0210272323601180E+02
5.605,5.0188456604413824E+02
5.606,5.0166617834381526E+02
5.607,5.0144756115295195E+02
5.608,5.0122871482752896E+02
5.609,5.0100964038010994E+02
5.61,5.0079033882162486E+02
5.611,5.0057081049901984E+02
5.612,5.0035105641790324E+02
5.613,5.0013107758224851E+02
5.614,4.9991087433001758E+02
5.615,4.9969044765988605E+02
5.616,4.9946979856889982E+02
5.617,4.9924892738608202E+02
5.618,4.9902783510320546E+02
5.619,4.9880652271041367E+02
5.62,4.9858499052783912E+02
5.621,4.9836323954037999E+02
5.622,4.9814127050807423E+02
5.623,4.9791908441190668E+02
5.624,4.9769668156023471E+02
5.625,4.9747406292883124E+02
5.626,4.9725122949184544E+02
5.627,4.9702818154886160E+02
5.628,4.9680492006884248E+02
5.629,4.9658144601913341E+02
5.63,4.9635775969059409E+02
5.631,4.9613386204541098E+02
5.632,4.9590975404415281E+02
5.633,4.9568543596900776E+02
5.634,4.9546090877541553E+02
5.635,4.9523617341720131E+02
5.636,4.9501123016793258E+02
5.637,4.9478607997633304E+02
5.638,4.9456072378951831E+02
5.639,4.9433516187248591E+02
5.64,4.9410939516727763E+02
5.641,4.9388342461432984E+02
5.642,4.9365725047012461E+02
5.643,4.9343087367005347E+02
5.644,4.9320429514790885E+02
5.645,4.9297751515170842E+02
5.646,4.9275053461022856E+02
5.647,4.9252335445065154E+02
5.648,4.9229597491258431E+02
5.649,4.9206839691822188E+02
5.65,4.9184062138817052E+02
5.651,4.9161264855368131E+02
5.652,4.9138447933040220E+02
5.653,4.9115611463239986E+02
5.654,4.9092755468262123E+02
5.655,4.9069880039020626E+02
5.656,4.9046985266271423E+02
5.657,4.9024071171484616E+02
5.658,4.9001137844926592E+02
5.659,4.8978185376706460E+02
5.66,4.8955213787475071E+02
5.661,4.8932223166854982E+02
5.662,4.8909213604312163E+02
5.663,4.8886185119683677E+02
5.664,4.8863137801951899E+02
5.665,4.8840071739943454E+02
5.666,4.8816986952687154E+02
5.667,4.8793883528528983E+02
5.668,4.8770761555659993E+02
5.669,4.8747621052306158E+02
5.67,4.8724462106181136E+02
5.671,4.8701284781537203E+02
5.672,4.8678089165723708E+02
5.673,4.8654875275905152E+02
5.674,4.8631643198957761E+02
5.675,4.8608393021604189E+02
5.676,4.8585124760219355E+02
5.677,4.8561838501055973E+02
5.678,4.8538534330213940E+02
5.679,4.8515212263284224E+02
5.68,4.8491872385899950E+02
5.681,4.8468514783542201E+02
5.682,4.8445139471023703E+02
5.683,4.8421746533361920E+02
5.684,4.8398336055423232E+02
5.685,4.8374908051247570E+02
5.686,4.8351462605240914E+02
5.687,4.8327999801658893E+02
5.688,4.8304519653774423E+02
5.689,4.8281022245385952E+02
5.69,4.8257507660142386E+02
5.691,4.8233975910555375E+02
5.692,4.8210427079819971E+02
5.693,4.8186861250982270E+02
5.694,4.8163278435798554E+02
5.695,4.8139678716864398E+02
5.696,4.8116062176627514E+02
5.697,4.8092428826094118E+02
5.698,4.8068778747264776E+02
5.699,4.8045112021992554E+02
5.7,4.8021428660539840E+02
5.701,4.7997728744315901E+02
5.702,4.7974012354583698E+02
5.703,4.7950279500867225E+02
5.704,4.7926530263988764E+02
5.705,4.7902764724625325E+02
5.706,4.7878982891568160E+02
5.707,4.7855184845057016E+02
5.708,4.7831370665186796E+02
5.709,4.7807540360022176E+02
5.71,4.7783694009224098E+02
5.711,4.7759831692310087E+02
5.712,4.7735953416623545E+02
5.713,4.7712059261251181E+02
5.714,4.7688149305137193E+02
5.715,4.7664223554909512E+02
5.716,4.7640282089084860E+02
5.717,4.7616324961949073E+02
5.718,4.7592352251688192E+02
5.719,4.7568363963985496E+02
5.72,4.7544360176604209E+02
5.721,4.7520340967167192E+02
5.722,4.7496306340655656E+02
5.723,4.7472256374272752E+02
5.724,4.7448191145082251E+02
5.725,4.7424110657369107E+02
5.726,4.7400014987780747E+02
5.727,4.7375904212826032E+02
5.728,4.7351778336099540E+02
5.729,4.7327637433697163E+02
5.73,4.7303481581577421E+02
5.731,4.7279310782649867E+02
5.732,4.7255125112463463E+02
5.733,4.7230924646430429E+02
5.734,4.7206709386781398E+02
5.735,4.7182479408522414E+02
5.736,4.7158234786523900E+02
5.737,4.7133975522343167E+02
5.738,4.7109701690447747E+02
5.739,4.7085413365170655E+02
5.74,4.7061110547401415E+02
5.741,4.7036793311073598E+02
5.742,4.7012461729986848E+02
5.743,4.6988115804369045E+02
5.744,4.6963755607623705E+02
5.745,4.6939381213021795E+02
5.746,4.6914992620134922E+02
5.747,4.6890589901841133E+02
5.748,4.6866173130886955E+02
5.749,4.6841742306193430E+02
5.75,4.6817297500117451E+02
5.751,4.6792838784885561E+02
5.752,4.6768366158773716E+02
5.753,4.6743879693622222E+02
5.754,4.6719379461141818E+02
5.755,4.6694865458969156E+02
5.756,4.6670337758432174E+02
5.757,4.6645796430730144E+02
5.758,4.6621241472866177E+02
5.759,4.6596672955660131E+02
5.76,4.6572090949804198E+02
5.761,4.6547495451673507E+02
5.762,4.6522886531584248E+02
5.763,4.6498264259725818E+02
5.764,4.6473628631851057E+02
5.765,4.6448979717776575E+02
5.766,4.6424317562396942E+02
5.767,4.6399642235238235E+02
5.768,4.6374953731231841E+02
5.769,4.6350252119535520E+02
5.77,4.6325537469182734E+02
5.771,4.6300809774495576E+02
5.772,4.6276069104142391E+02
5.773,4.6251315526668702E+02
5.774,4.6226549035792340E+02
5.775,4.6201769699697019E+02
5.776,4.6176977586444252E+02
5.777,4.6152172689153554E+02
5.778,4.6127355075528067E+02
5.779,4.6102524813149637E+02
5.78,4.6077681894545094E+02
5.781,4.6052826386941064E+02
5.782,4.6027958357444390E+02
5.783,4.6003077797994251E+02
5.784,4.5978184775345562E+02
5.785,4.5953279356134090E+02
5.786,4.5928361531717172E+02
5.787,4.5903431368381786E+02
5.788,4.5878488932297461E+02
5.789,4.5853534214244678E+02
5.79,4.5828567280047298E+02
5.791,4.5803588195412283E+02
5.792,4.5778596950549195E+02
5.793,4.5753593610822566E+02
5.794,4.5728578241481642E+02
5.795,4.5703550832169839E+02
5.796,4.5678511447797223E+02
5.797,4.5653460153159028E+02
5.798,4.5628396937338414E+02
5.799,4.5603321864794771E+02
5.8,4.5578234999873905E+02
5.801,4.5553136331103860E+02
5.802,4.5528025922497682E+02
5.803,4.5502903837956046E+02
5.804,4.5477770065457020E+02
5.805,4.5452624668571792E+02
5.806,4.5427467710772430E+02
5.807,4.5402299179466962E+02
5.808,4.5377119137801628E+02
5.809,4.5351927648799307E+02
5.81,4.5326724699354236E+02
5.811,4.5301510352165968E+02
5.812,4.5276284644462618E+02
5.813,4.5251047638691131E+02
5.814,4.5225799321034810E+02
5.815,4.5200539753621644E+02
5.816,4.5175268998471654E+02
5.817,4.5149987041240928E+02
5.818,4.5124693943633628E+02
5.819,4.5099389767246925E+02
5.82,4.5074074497214991E+02
5.821,4.5048748194822099E+02
5.822,4.5023410921246938E+02
5.823,4.4998062661106673E+02
5.824,4.4972703475270100E+02
5.825,4.4947333424501329E+02
5.826,4.4921952492905785E+02
5.827,4.4896560740940754E+02
5.828,4.4871158228960019E+02
5.829,4.4845744940562270E+02
5.83,4.4820320935797423E+02
5.831,4.4794886274613054E+02
5.832,4.4769440940106034E+02
5.833,4.4743984991923162E+02
5.834,4.4718518489609721E+02
5.835,4.4693041415766004E+02
5.836,4.4667553829639559E+02
5.837,4.4642055790377634E+02
5.838,4.4616547280088668E+02
5.839,4.4591028357625248E+02
5.84,4.4565499081740415E+02
5.841,4.4539959434055936E+02
5.842,4.4514409473033328E+02
5.843,4.4488849257035560E+02
5.844,4.4463278767202570E+02
5.845,4.4437698061608774E+02
5.846,4.4412107198231166E+02
5.847,4.4386506157732680E+02
5.848,4.4360894997804735E+02
5.849,4.4335273776042220E+02
5.85,4.4309642472636023E+02
5.851,4.4284001144898343E+02
5.852,4.4258349850046170E+02
5.853,4.4232688567803098E+02
5.854,4.4207017355106132E+02
5.855,4.4181336268798151E+02
5.856,4.4155645288140289E+02
5.857,4.4129944469698319E+02
5.858,4.4104233869945000E+02
5.859,4.4078513467683655E+02
5.86,4.4052783319112865E+02
5.861,4.4027043454460852E+02
5.862,4.4001293929712671E+02
5.863,4.3975534723068819E+02
5.864,4.3949765890244146E+02
5.865,4.3923987486862836E+02
5.866,4.3898199490678536E+02
5.867,4.3872401957047902E+02
5.868,4.3846594941237879E+02
5.869,4.3820778420559975E+02
5.87,4.3794952450016501E+02
5.871,4.3769117084521019E+02
5.872,4.3743272300947621E+02
5.873,4.3717418153947978E+02
5.874,4.3691554698086105E+02
5.875,4.3665681909803135E+02
5.876,4.3639799843404109E+02
5.877,4.3613908553107234E+02
5.878,4.3588008014925265E+02
5.879,4.3562098282820278E+02
5.88,4.3536179410668416E+02
5.881,4.3510251374058754E+02
5.882,4.3484314226614072E+02
5.883,4.3458368021872184E+02
5.884,4.3432412735002970E+02
5.885,4.3406448419293622E+02
5.886,4.3380475127947500E+02
5.887,4.3354492835719554E+02
5.888,4.3328501595565200E+02
5.889,4.3302501460357007E+02
5.89,4.3276492404439421E+02
5.891,4.3250474480439789E+02
5.892,4.3224447740903548E+02
5.893,4.3198412159769111E+02
5.894,4.3172367789339324E+02
5.895,4.3146314681836139E+02
5.896,4.3120252810796308E+02
5.897,4.3094182228201913E+02
5.898,4.3068102985954948E+02
5.899,4.3042015057194868E+02
5.9,4.3015918493586469E+02
5.901,4.2989813346715596E+02
5.902,4.2963699589328593E+02
5.903,4.2937577272776673E+02
5.904,4.2911446448332924E+02
5.905,4.2885307088355029E+02
5.906,4.2859159243884068E+02
5.907,4.2833002965884026E+02
5.908,4.2806838226328028E+02
5.909,4.2780665075950537E+02
5.91,4.2754483539088562E+02
5.911,4.2728293666299498E+02
5.912,4.2702095429050092E+02
5.913,4.2675888877671713E+02
5.914,4.2649674062420894E+02
5.915,4.2623450954389580E+02
5.916,4.2597219603610785E+02
5.917,4.2570980060043570E+02
5.918,4.2544732294409243E+02
5.919,4.2518476356445814E+02
5.92,4.2492212295818496E+02
5.921,4.2465940082881912E+02
5.922,4.2439659767082645E+02
5.923,4.2413371397795356E+02
5.924,4.2387074945012046E+02
5.925,4.2360770457891334E+02
5.926,4.2334457985520680E+02
5.927,4.2308137497533596E+02
5.928,4.2281809042803911E+02
5.929,4.2255472670135515E+02
5.93,4.2229128348807200E+02
5.931,4.2202776127411596E+02
5.932,4.2176416054472116E+02
5.933,4.2150048098916977E+02
5.934,4.2123672309060794E+02
5.935,4.2097288733150020E+02
5.936,4.2070897339766077E+02
5.937,4.2044498176948980E+02
5.938,4.2018091292671380E+02
5.939,4.1991676655171881E+02
5.94,4.1965254312219224E+02
5.941,4.1938824311515469E+02
5.942,4.1912386620960331E+02
5.943,4.1885941288054380E+02
5.944,4.1859488360232535E+02
5.945,4.1833027805059294E+02
5.946,4.1806559669770451E+02
5.947,4.1780084001536875E+02
5.948,4.1753600767591769E+02
5.949,4.1727110014909130E+02
5.95,4.1700611790399199E+02
5.951,4.1674106060967512E+02
5.952,4.1647592873329626E+02
5.953,4.1621072274138220E+02
5.954,4.1594544229974883E+02
5.955,4.1568008787299902E+02
5.956,4.1541465965827246E+02
5.957,4.1514915811871077E+02
5.958,4.1488358291586769E+02
5.959,4.1461793451099192E+02
5.96,4.1435221336472188E+02
5.961,4.1408641913545870E+02
5.962,4.1382055228197021E+02
5.963,4.1355461326242369E+02
5.964,4.1328860173210268E+02
5.965,4.1302251814732665E+02
5.966,4.1275636296382095E+02
5.967,4.1249013583378860E+02
5.968,4.1222383721112931E+02
5.969,4.1195746754916019E+02
5.97,4.1169102649703655E+02
5.971,4.1142451450626993E+02
5.972,4.1115793202779781E+02
5.973,4.1089127870776446E+02
5.974,4.1062455499532376E+02
5.975,4.1035776133906217E+02
5.976,4.1009089738214919E+02
5.977,4.0982396357140982E+02
5.978,4.0955696035311058E+02
5.979,4.0928988736747840E+02
5.98,4.0902274505904097E+02
5.981,4.0875553387177291E+02
5.982,4.0848825344299502E+02
5.983,4.0822090421496455E+02
5.984,4.0795348662939551E+02
5.985,4.0768600032073607E+02
5.986,4.0741844572900135E+02
5.987,4.0715082329367397E+02
5.988,4.0688313264636179E+02
5.989,4.0661537422486992E+02
5.99,4.0634754846647616E+02
5.991,4.0607965499998272E+02
5.992,4.0581169426101042E+02
5.993,4.0554366668466395E+02
5.994,4.0527557189697103E+02
5.995,4.0500741033139843E+02
5.996,4.0473918242090366E+02
5.997,4.0447088778877395E+02
5.998,4.0420252686635024E+02
5.999,4.0393410008447074E+02
6,4.0366560706371445E+02
6.001,4.0339704823332386E+02
6.002,4.0312842402204683E+02
6.003,4.0285973404778514E+02
6.004,4.0259097873771145E+02
6.005,4.0232215824826119E+02
6.006,4.0205327300543792E+02
6.007,4.0178432262362446E+02
6.008,4.0151530752727439E+02
6.009,4.0124622814036309E+02
6.01,4.0097708407467258E+02
6.011,4.0070787575264791E+02
6.012,4.0043860359626547E+02
6.013,4.0016926721473521E+02
6.014,3.9989986702852224E+02
6.015,3.9963040345762982E+02
6.016,3.9936087610872642E+02
6.017,3.9909128540032458E+02
6.018,3.9882163175048021E+02
6.019,3.9855191476335244E+02
6.02,3.9828213485552516E+02
6.021,3.9801229244313510E+02
6.022,3.9774238712786143E+02
6.023,3.9747241932438675E+02
6.024,3.9720238944695257E+02
6.025,3.9693229709478936E+02
6.026,3.9666214268070348E+02
6.027,3.9639192661706892E+02
6.028,3.9612164850069524E+02
6.029,3.9585130874253883E+02
6.03,3.9558090775313252E+02
6.031,3.9531044512689266E+02
6.032,3.9503992127295288E+02
6.033,3.9476933660002777E+02
6.034,3.9449869070017314E+02
6.035,3.9422798398072194E+02
6.036,3.9395721684859751E+02
6.037,3.9368638889352167E+02
6.038,3.9341550052105447E+02
6.039,3.9314455213635114E+02
6.04,3.9287354332682924E+02
6.041,3.9260247449629924E+02
6.042,3.9233134604817337E+02
6.043,3.9206015756759359E+02
6.044,3.9178890945664477E+02
6.045,3.9151760211702219E+02
6.046,3.9124623513161805E+02
6.047,3.9097480890081761E+02
6.048,3.9070332382462146E+02
6.049,3.9043177948370175E+02
6.05,3.9016017627676575E+02
6.051,3.8988851432904511E+02
6.052,3.8961679403832045E+02
6.053,3.8934501498234363E+02
6.054,3.8907317755762512E+02
6.055,3.8880128216030812E+02
6.056,3.8852932836598615E+02
6.057,3.8825731656954923E+02
6.058,3.8798524716552492E+02
6.059,3.8771311972737692E+02
6.06,3.8744093464839688E+02
6.061,3.8716869232152135E+02
6.062,3.8689639231811037E+02
6.063,3.8662403502987979E+02
6.064,3.8635162084819865E+02
6.065,3.8607914934234839E+02
6.066,3.8580662090249353E+02
6.067,3.8553403591845705E+02
6.068,3.8526139395746890E+02
6.069,3.8498869540816401E+02
6.07,3.8471594065884358E+02
6.071,3.8444312927471009E+02
6.072,3.8417026164289160E+02
6.073,3.8389733815018946E+02
6.074,3.8362435835980489E+02
6.075,3.8335132265738218E+02
6.076,3.8307823142824418E+02
6.077,3.8280508423361601E+02
6.078,3.8253188145767956E+02
6.079,3.8225862348430195E+02
6.08,3.8198530987275603E+02
6.081,3.8171194100578475E+02
6.082,3.8143851726581977E+02
6.083,3.8116503821020859E+02
6.084,3.8089150422027433E+02
6.085,3.8061791567703585E+02
6.086,3.8034427213593955E+02
6.087,3.8007057397690988E+02
6.088,3.7979682157957495E+02
6.089,3.7952301449750286E+02
6.09,3.7924915310924263E+02
6.091,3.7897523779305084E+02
6.092,3.7870126810064318E+02
6.093,3.7842724440921086E+02
6.094,3.7815316709566446E+02
6.095,3.7787903570988613E+02
6.096,3.7760485062773500E+02
6.097,3.7733061222479137E+02
6.098,3.7705632004913122E+02
6.099,3.7678197447529953E+02
6.1,3.7650757560171940E+02
6.101,3.7623312380223103E+02
6.102,3.7595861862253747E+02
6.103,3.7568406043546349E+02
6.104,3.7540944961356848E+02
6.105,3.7513478570080269E+02
6.106,3.7486006906872342E+02
6.107,3.7458530008863011E+02
6.108,3.7431047830274042E+02
6.109,3.7403560408136667E+02
6.11,3.7376067779456639E+02
6.111,3.7348569898284978E+02
6.112,3.7321066801530088E+02
6.113,3.7293558526075645E+02
6.114,3.7266045025804044E+02
6.115,3.7238526337502969E+02
6.116,3.7211002497935834E+02
6.117,3.7183473460818658E+02
6.118,3.7155939262820237E+02
6.119,3.7128399940585808E+02
6.12,3.7100855447667078E+02
6.121,3.7073305820615940E+02
6.122,3.7045751095961293E+02
6.123,3.7018191227092620E+02
6.124,3.6990626250446962E+02
6.125,3.6963056202438605E+02
6.126,3.6935481036297205E+02
6.127,3.6907900788346473E+02
6.128,3.6880315494888180E+02
6.129,3.6852725108994105E+02
6.13,3.6825129666876609E+02
6.131,3.6797529204726851E+02
6.132,3.6769923675460581E+02
6.133,3.6742313115180923E+02
6.134,3.6714697559969954E+02
6.135,3.6687076962589765E+02
6.136,3.6659451359035762E+02
6.137,3.6631820785283026E+02
6.138,3.6604185193941839E+02
6.139,3.6576544620901819E+02
6.14,3.6548899102032721E+02
6.141,3.6521248589795084E+02
6.142,3.6493593119974429E+02
6.143,3.6465932728337111E+02
6.144,3.6438267367195823E+02
6.145,3.6410597072233958E+02
6.146,3.6382921879115861E+02
6.147,3.6355241740008717E+02
6.148,3.6327556690495140E+02
6.149,3.6299866738303558E+02
6.15,3.6272171918965387E+02
6.151,3.6244472184456379E+02
6.152,3.6216767570227921E+02
6.153,3.6189058111713774E+02
6.154,3.6161343760748304E+02
6.155,3.6133624552686399E+02
6.156,3.6105900522865841E+02
6.157,3.6078171622981569E+02
6.158,3.6050437888293715E+02
6.159,3.6022699354045625E+02
6.16,3.5994955971794792E+02
6.161,3.5967207776708113E+02
6.162,3.5939454803936314E+02
6.163,3.5911697004901225E+02
6.164,3.5883934414678322E+02
6.165,3.5856167068327062E+02
6.166,3.5828394917135688E+02
6.167,3.5800617996089642E+02
6.168,3.5772836340159159E+02
6.169,3.5745049900500317E+02
6.17,3.5717258712010329E+02
6.171,3.5689462809571694E+02
6.172,3.5661662144210356E+02
6.173,3.5633856750736732E+02
6.174,3.5606046663947109E+02
6.175,3.5578231834739091E+02
6.176,3.5550412297838005E+02
6.177,3.5522588087955609E+02
6.178,3.5494759155862613E+02
6.179,3.5466925536201131E+02
6.18,3.5439087263599646E+02
6.181,3.5411244288704034E+02
6.182,3.5383396646074414E+02
6.183,3.5355544370257792E+02
6.184,3.5327687411776924E+02
6.185,3.5299825805111305E+02
6.186,3.5271959584728108E+02
6.187,3.5244088701028556E+02
6.188,3.5216213188413320E+02
6.189,3.5188333081270929E+02
6.19,3.5160448329882985E+02
6.191,3.5132558968572539E+02
6.192,3.5104665031651427E+02
6.193,3.5076766469282870E+02
6.194,3.5048863315714107E+02
6.195,3.5020955577126591E+02
6.196,3.4993043287731655E+02
6.197,3.4965126397537517E+02
6.198,3.4937204940692646E+02
6.199,3.4909278951334898E+02
6.2,3.4881348379358093E+02
6.201,3.4853413258838248E+02
6.202,3.4825473623841032E+02
6.203,3.4797529424147689E+02
6.204,3.4769580693763061E+02
6.205,3.4741627466682144E+02
6.206,3.4713669692575093E+02
6.207,3.4685707405377059E+02
6.208,3.4657740639013775E+02
6.209,3.4629769343045916E+02
6.21,3.4601793551340290E+02
6.211,3.4573813297754822E+02
6.212,3.4545828531742131E+02
6.213,3.4517839287102146E+02
6.214,3.4489845597626487E+02
6.215,3.4461847412661103E+02
6.216,3.4433844765940495E+02
6.217,3.4405837691191186E+02
6.218,3.4377826137654120E+02
6.219,3.4349810138999823E+02
6.22,3.4321789728890946E+02
6.221,3.4293764856464963E+02
6.222,3.4265735555329650E+02
6.223,3.4237701859085172E+02
6.224,3.4209663716767267E+02
6.225,3.4181621161921925E+02
6.226,3.4153574228088530E+02
6.227,3.4125522864202071E+02
6.228,3.4097467103748602E+02
6.229,3.4069406980207594E+02
6.23,3.4041342442415078E+02
6.231,3.4013273523798250E+02
6.232,3.3985200257777996E+02
6.233,3.3957122593092873E+02
6.234,3.3929040563112352E+02
6.235,3.3900954201200460E+02
6.236,3.3872863455999175E+02
6.237,3.3844768360821973E+02
6.238,3.3816668948976701E+02
6.239,3.3788565169010872E+02
6.24,3.3760457054182581E+02
6.241,3.3732344637745325E+02
6.242,3.3704227868152930E+02
6.243,3.3676106778609989E+02
6.244,3.3647981374042917E+02
6.245,3.3619851687634065E+02
6.246,3.3591717667714914E+02
6.247,3.3563579347420290E+02
6.248,3.3535436759880713E+02
6.249,3.3507289853337517E+02
6.25,3.3479138660874497E+02
6.251,3.3450983215571671E+02
6.252,3.3422823465581496E+02
6.253,3.3394659443937917E+02
6.254,3.3366491183671872E+02
6.255,3.3338318632847842E+02
6.256,3.3310141824451665E+02
6.257,3.3281960791465661E+02
6.258,3.3253775481868377E+02
6.259,3.3225585928598144E+02
6.26,3.3197392164590332E+02
6.261,3.3169194137738509E+02
6.262,3.3140991880934632E+02
6.263,3.3112785427068485E+02
6.264,3.3084574723949788E+02
6.265,3.3056359804425523E+02
6.266,3.3028140701340692E+02
6.267,3.2999917362422570E+02
6.268,3.2971689820474330E+02
6.269,3.2943458108297318E+02
6.27,3.2915222173537614E+02
6.271,3.2886982048955650E+02
6.272,3.2858737767310322E+02
6.273,3.2830489276167759E+02
6.274,3.2802236608246642E+02
6.275,3.2773979796264621E+02
6.276,3.2745718787709103E+02
6.277,3.2717453615258080E+02
6.278,3.2689184311589054E+02
6.279,3.2660910824111761E+02
6.28,3.2632633185464988E+02
6.281,3.2604351428286770E+02
6.282,3.2576065499910777E+02
6.283,3.2547775432937181E+02
6.284,3.2519481259966039E+02
6.285,3.2491182928255768E+02
6.286,3.2462880470369333E+02
6.287,3.2434573918869643E+02
6.288,3.2406263220941167E+02
6.289,3.2377948409110616E+02
6.29,3.2349629487436971E+02
