"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
0.45,-2.7961043501355203E-006,3.3780852991494584E+001,6.7553691425473261E+001,-7.1026032005632178E-003,-3.3515422995297195E-003
0.46,-2.7261655174249416E-006,3.3780978490184118E+001,6.7553942415086482E+001,-7.1066313439841489E-003,-3.3556144284617728E-003
0.47,-2.6566760627367468E-006,3.3781100627667534E+001,6.7554186813206940E+001,-7.1106056741818691E-003,-3.3595262819954286E-003
0.48,-2.5881117793782010E-006,3.3781219516130577E+001,6.7554424807822969E+001,-7.1145135480682464E-003,-3.3632969465159368E-003
0.49,-2.5208062085310669E-006,3.3781335259174291E+001,6.7554656575866346E+001,-7.1183452521047519E-003,-3.3669421591646653E-003
0.5,-2.4549773808601064E-006,3.3781447952769291E+001,6.7554882285354253E+001,-7.1220938789541277E-003,-3.3704744976833512E-003
0.51,-2.3907538642513358E-006,3.3781557686299720E+001,6.7555102097004109E+001,-7.1257549846734936E-003,-3.3739037800881722E-003
0.52,-2.3281980824072077E-006,3.3781664543619009E+001,6.7555316165506781E+001,-7.1293261517297868E-003,-3.3772375513427821E-003
0.53,-2.2673257778491710E-006,3.3781768603993115E+001,6.7555524640460831E+001,-7.1328065443770905E-003,-3.3804815679497890E-003
0.54,-2.2081214823125415E-006,3.3781869942851792E+001,6.7555727666951540E+001,-7.1361965016999429E-003,-3.3836402331407500E-003
0.55,-2.1505501644951495E-006,3.3781968632566212E+001,6.7555925386278716E+001,-7.1394971945425434E-003,-3.3867169720045442E-003
0.56,-2.0945658187979839E-006,3.3782064742768242E+001,6.7556117935921037E+001,-7.1427103448213902E-003,-3.3897145180105115E-003
0.57,-2.0401172974837754E-006,3.3782158340850167E+001,6.7556305449988741E+001,-7.1458380140840827E-003,-3.3926351447353120E-003
0.58,-1.9871522038532203E-006,3.3782249492191831E+001,6.7556488059270663E+001,-7.1488824457738298E-003,-3.3954808293469307E-003
0.59,-1.9356192692412965E-006,3.3782338260338882E+001,6.7556665891293562E+001,-7.1518459544902546E-003,-3.3982533683466487E-003
0.6,-1.8854696069838612E-006,3.3782424707185768E+001,6.7556839070484145E+001,-7.1547308546292543E-003,-3.4009544562823013E-003
0.61,-1.8366572999436387E-006,3.3782508893052437E+001,6.7557007718188075E+001,-7.1575394143830184E-003,-3.4035857337604281E-003
0.62,-1.7891395310289932E-006,3.3782590876723063E+001,6.7557171952665541E+001,-7.1602738292619872E-003,-3.4061488146365226E-003
0.63,-1.7428764002778425E-006,3.3782670715526820E+001,6.7557331889208754E+001,-7.1629362116326645E-003,-3.4086453007299289E-003
0.64,-1.6978306430781506E-006,3.3782748465357841E+001,6.7557487640161881E+001,-7.1655285872457286E-003,-3.4110767861489366E-003
0.65,-1.6539672753400187E-006,3.3782824180721597E+001,6.7557639315010292E+001,-7.1680528983120162E-003,-3.4134448571345732E-003
0.66,-1.6112532763661061E-006,3.3782897914725737E+001,6.7557787020367002E+001,-7.1705110075549472E-003,-3.4157510875186814E-003
0.67,-1.5696572572922789E-006,3.3782969719144198E+001,6.7557930860111597E+001,-7.1729047060645756E-003,-3.4179970352465894E-003
0.68,-1.5291492612774416E-006,3.3783039644338920E+001,6.7558070935244601E+001,-7.1752357164167613E-003,-3.4201842344420141E-003
0.69,-1.4897003614024811E-006,3.3783107739615829E+001,6.7558207344611901E+001,-7.1775057098552031E-003,-3.4223142014786490E-003
0.7,-1.4512827779192079E-006,3.3783174052763307E+001,6.7558340183990239E+001,-7.1797162953791682E-003,-3.4243884162831195E-003
0.71,-1.4138695621412995E-006,3.3783238630408867E+001,6.7558469546810258E+001,-7.1818690352862813E-003,-3.4264083300303838E-003
0.72,-1.3774345468385938E-006,3.3783301517974294E+001,6.7558595524073240E+001,-7.1839654464717073E-003,-3.4283753610895307E-003
0.73,-1.3419522829629764E-006,3.3783362759696580E+001,6.7558718204398033E+001,-7.1860070031820600E-003,-3.4302908937303700E-003
0.74,-1.3073980041631397E-006,3.3783422398635409E+001,6.7558837674039992E+001,-7.1879951387173735E-003,-3.4321562769897840E-003
0.75,-1.2737475673249960E-006,3.3783480476745744E+001,6.7558954017038744E+001,-7.1899312488312717E-003,-3.4339728260157631E-003
0.76,-1.2409774506044798E-006,3.3783537034867585E+001,6.7559067315199442E+001,-7.1918166919952009E-003,-3.4357418211770074E-003
0.77,-1.2090647110495809E-006,3.3783592112795269E+001,6.7559177648232534E+001,-7.1936527920597459E-003,-3.4374645099003454E-003
0.78,-1.1779869940174836E-006,3.3783645749262902E+001,6.7559285093725322E+001,-7.1954408379425461E-003,-3.4391421060584459E-003
0.79,-1.1477225129849953E-006,3.3783697981985860E+001,6.7559389727225081E+001,-7.1971820850688095E-003,-3.4407757912084946E-003
0.8,-1.1182500209426572E-006,3.3783748847715238E+001,6.7559491622348517E+001,-7.1988777571712070E-003,-3.4423667163202554E-003
0.809,-1.0923848208549983E-006,3.3783793487665953E+001,6.7559581045888194E+001,-7.2003658804585813E-003,-3.4437629149984827E-003
0.819,-1.0643605471761965E-006,3.3783841853865681E+001,6.7559677933920042E+001,-7.2019782164115531E-003,-3.4452756564347098E-003
0.829,-1.0370697078695112E-006,3.3783888954246684E+001,6.7559772286244439E+001,-7.2035483480762386E-003,-3.4467488047035255E-003
0.839,-1.0104931171303006E-006,3.3783934821936668E+001,6.7559864169222266E+001,-7.2050773795818701E-003,-3.4481833963140307E-003
0.849,-9.8461208986639377E-007,3.3783979489192831E+001,6.7559953647470962E+001,-7.2065663861882179E-003,-3.4495804404081065E-003
0.859,-9.5940843232749805E-007,3.3784022987419426E+001,6.7560040783899709E+001,-7.2080164148206061E-003,-3.4509409193547169E-003
0.869,-9.3486441451577807E-007,3.3784065347218750E+001,6.7560125639811417E+001,-7.2094284857433522E-003,-3.4522657903732767E-003
0.879,-9.1096277710309684E-007,3.3784106598379310E+001,6.7560208274878619E+001,-7.2108035921293334E-003,-3.4535559851871511E-003
0.889,-8.8768727798349557E-007,3.3784146768932906E+001,6.7560288745255306E+001,-7.2121426686082568E-003,-3.4548123805575592E-003
0.899,-8.6502039952499046E-007,3.3784185889113594E+001,6.7560367111506807E+001,-7.2134467232497501E-003,-3.4560359221181836E-003
0.909,-8.4294678253244543E-007,3.3784223985430351E+001,6.7560443426736327E+001,-7.2147166399295637E-003,-3.4572274389826907E-003
0.919,-8.2145090136745885E-007,3.3784261084678832E+001,6.7560517744621450E+001,-7.2159533120785824E-003,-3.4583877692395681E-003
0.929,-8.0051764093244715E-007,3.3784297212947003E+001,6.7560590117422109E+001,-7.2171576095321210E-003,-3.4595177288457846E-003
0.939,-7.8013227857412617E-007,3.3784332395645848E+001,6.7560660596041984E+001,-7.2183303795509968E-003,-3.4606181125874658E-003
0.949,-7.6028047831044929E-007,3.3784366657518639E+001,6.7560729230047272E+001,-7.2194724471295046E-003,-3.4616896943722164E-003
0.959,-7.4094827656289042E-007,3.3784400022666112E+001,6.7560796067717021E+001,-7.2205846158347464E-003,-3.4627332280181555E-003
0.969,-7.2212207915648879E-007,3.3784432514551632E+001,6.7560861156053377E+001,-7.2216676679834890E-003,-3.4637494474052399E-003
0.979,-7.0378867558058438E-007,3.3784464155976444E+001,6.7560924540732231E+001,-7.2227223638124949E-003,-3.4647390657128740E-003
0.989,-6.8593511450103510E-007,3.3784494969294208E+001,6.7560986266532851E+001,-7.2237494486362408E-003,-3.4657027821208830E-003
0.999,-6.6854889565560419E-007,3.3784524976080682E+001,6.7561046376676074E+001,-7.2247496418277324E-003,-3.4666412714808859E-003
1.009,1.7877851018702609E-005,3.3794462682790588E+001,6.7540085300030327E+001,6.8378517205285094E-002,-7.8763266939305243E-002
1.019,1.1517570914721875E-003,3.3958526155024920E+001,6.7095240431003731E+001,7.8124400341579248E-001,-7.8537383173507502E-001
1.029,8.0598195359872244E-003,3.4315824001864563E+001,6.5608527384693616E+001,2.1878329480663474E+000,-2.1717773622809213E+000
1.039,2.5270032668860916E-002,3.4442279467259063E+001,6.3387471209056429E+001,3.2092123566796142E+000,-3.1370328395021732E+000
1.049,5.1892889162035362E-002,3.4223703558917698E+001,6.0840140960647574E+001,4.1978022408421793E+000,-4.0126532552252261E+000
1.059,8.6870662612936189E-002,3.3762663267867275E+001,5.7996058544870323E+001,5.1233937438119339E+000,-4.7637685326833212E+000
1.069,1.2935762301163087E-001,3.3105736539299954E+001,5.4968986180326446E+001,5.9723636100795980E+000,-5.3780413675434486E+000
1.079,1.7844507328790907E-001,3.2303781278618864E+001,5.1864585710222457E+001,6.7461771027605471E+000,-5.8635673073012011E+000
1.089,2.3324706141787313E-001,3.1407814563470851E+001,4.8771082612303715E+001,7.4499877290564704E+000,-6.2352622247496399E+000
1.099,2.9295412056788256E-001,3.0463855128170376E+001,4.5759134723365399E+001,8.0899218821187286E+000,-6.5103402873187468E+000
1.109,3.5685363093844413E-001,2.9510706183765596E+001,4.2882756619104200E+001,8.6721534805869602E+000,-6.7060957908481589E+000
1.119,4.2433321028482285E-001,2.8579382425520912E+001,4.0180889944540645E+001,9.2024785028305640E+000,-6.8386760258376871E+000
1.129,4.9487553277561969E-001,2.7693405257380061E+001,3.7679332986185770E+001,9.6861543769894354E+000,-6.9224855187475622E+000
1.139,5.6804914960975594E-001,2.6869538645299336E+001,3.5392771180831424E+001,1.0127873504628846E+001,-6.9699670291688847E+000
1.149,6.4349786305826573E-001,2.6118710431420048E+001,3.3326758525278500E+001,1.0531792307903327E+001,-6.9915886495927433E+000
1.159,7.2092998800415953E-001,2.5446974942383584E+001,3.1479570813724955E+001,1.0901579207460957E+001,-6.9959389643174541E+000
1.169,8.0010815419936676E-001,2.4856441260753162E+001,2.9843890203854087E+001,1.1240466769510467E+001,-6.9898774657489184E+000
1.179,8.8083995088728206E-001,2.4346129813109222E+001,2.8408301709531088E+001,1.1551302532140216E+001,-6.9787126063171154E+000
1.189,9.6296954245415556E-001,2.3912739953288561E+001,2.7158593681193686E+001,1.1836596685243174E+001,-6.9663929848576780E+000
1.199,1.0463703003516964E+000,2.3551321349314691E+001,2.6078860963082917E+001,1.2098566107222776E+001,-6.9557032246633765E+000
1.209,1.1309384540372143E+000,2.3255847257236983E+001,2.5152414294348500E+001,1.2339174642197479E+001,-6.9484583208404995E+000
1.219,1.2165877369191231E+000,2.3019690994802279E+001,2.4362504177221741E+001,1.2560169544955443E+001,-6.9456907961645573E+000
1.229,1.3032449809525446E+000,2.2836009479668252E+001,2.3692872164449767E+001,1.2763113994323170E+001,-6.9478252785338368E+000
1.239,1.3908465923835200E+000,2.2698040032931388E+001,2.3128146891183015E+001,1.2949415582377064E+001,-6.9548357874965312E+000
1.249,1.4793358221278599E+000,2.2599318736811441E+001,2.2654105551024294E+001,1.3120350752463024E+001,-6.9663822488385172E+000
1.259,1.5686607297022459E+000,2.2533830258801103E+001,2.2257823406195516E+001,1.3277085271938601E+001,-6.9819243665248152E+000
1.269,1.6587727314253489E+000,2.2496100016474603E+001,2.1927734170957052E+001,1.3420690959340746E+001,-7.0008126592055193E+000
1.279,1.7496256224962676E+000,2.2481239779201864E+001,2.1653622883108010E+001,1.3552159011580057E+001,-7.0223579270932976E+000
1.289,1.8411749679609684E+000,2.2484957340350540E+001,2.1426570562295076E+001,1.3672410372179829E+001,-7.0458814758574215E+000
1.299,1.9333777680024185E+000,2.2503539898382275E+001,2.1238867003884593E+001,1.3782303634244848E+001,-7.0707490331270924E+000
1.309,2.0261923165288991E+000,2.2533819453099650E+001,2.1083904896471829E+001,1.3882640980082865E+001,-7.0963914927071787E+000
1.319,2.1195781868345023E+000,2.2573127045461312E+001,2.0956065405046420E+001,1.3974172629756465E+001,-7.1223155075787572E+000
1.329,2.2134962926463273E+000,2.2619241202386362E+001,2.0850602639696891E+001,1.4057600214404534E+001,-7.1481066357094907E+000
1.339,2.3079089861109967E+000,2.2670334601043368E+001,2.0763532136215918E+001,1.4133579419138599E+001,-7.1734273220682079E+000
1.349,2.4027801656100203E+000,2.2724921803033141E+001,2.0691526635584324E+001,1.4202722165418461E+001,-7.1980115521407111E+000
1.359,2.4980753755164189E+000,2.2781809952315612E+001,2.0631821038007143E+001,1.4265598532058123E+001,-7.2216575872675453E+000
1.369,2.5937618871626982E+000,2.2840053579279932E+001,2.0582127369861254E+001,1.4322738552356029E+001,-7.2442198186887738E+000
1.379,2.6898087555939165E+000,2.2898914087907354E+001,2.0540559873634599E+001,1.4374633974576852E+001,-7.2656004671127530E+000
1.389,2.7861868504225256E+000,2.2957824096135571E+001,2.0505569846897021E+001,1.4421740034428449E+001,-7.2857416087516311E+000
1.399,2.8828688615904947E+000,2.3016356521510939E+001,2.0475889558031689E+001,1.4464477260289740E+001,-7.3046178215303321E+000
1.409,2.9798292823725818E+000,2.3074198126582541E+001,2.0450484404349911E+001,1.4503233313101900E+001,-7.3222296080041307E+000
1.419,3.0770443727762564E+000,2.3131127136153193E+001,2.0428512412310877E+001,1.4538364851178212E+001,-7.3385976550177014E+000
1.429,3.1744921068166363E+000,2.3186994490516010E+001,2.0409290178774491E+001,1.4570199403909852E+001,-7.3537579253654268E+000
1.439,3.2721521071345094E+000,2.3241708288437060E+001,2.0392264393100170E+001,1.4599037235894498E+001,-7.3677575358483072E+000
1.449,3.3700055702071054E+000,2.3295220987999727E+001,2.0376988145356023E+001,1.4625153183111038E+001,-7.3806513526773108E+000
1.459,3.4680351850636146E+000,2.3347518962893961E+001,2.0363101303806612E+001,1.4648798444422150E+001,-7.3924992239887191E+000
1.469,3.5662250480261593E+000,2.3398614049380413E+001,2.0350314326909587E+001,1.4670202314194571E+001,-7.4033637663542970E+000
1.479,3.6645605755943622E+000,2.3448536760162426E+001,2.0338394955846599E+001,1.4689573844681322E+001,-7.4133086246323652E+000
1.489,3.7630284172060429E+000,2.3497330882533127E+001,2.0327157309794291E+001,1.4707103429675051E+001,-7.4223971301711105E+000
1.499,3.8616163692499863E+000,2.3545049217392318E+001,2.0316452975840932E+001,1.4722964303615734E+001,-7.4306912897366661E+000
1.509,3.9603132913954804E+000,2.3591750251871723E+001,2.0306163747817855E+001,1.4737313952714379E+001,-7.4382510455731827E+000
1.519,4.0591090260281115E+000,2.3637495590777014E+001,2.0296195723172136E+001,1.4750295436674653E+001,-7.4451337550333809E+000
1.529,4.1579943213553108E+000,2.3682348000672594E+001,2.0286474514608468E+001,1.4762038621269530E+001,-7.4513938458431763E+000
1.539,4.2569607585532259E+000,2.3726369945272630E+001,2.0276941374082448E+001,1.4772661323355408E+001,-7.4570826100375367E+000
1.549,4.3560006831729456E+000,2.3769622512096173E+001,2.0267550061478119E+001,1.4782270370934668E+001,-7.4622481058299019E+000
1.559,4.4551071409014957E+000,2.3812164648410313E+001,2.0258264319628505E+001,1.4790962581633929E+001,-7.4669351421161547E+000
1.569,4.5542738176762398E+000,2.3854052639681502E+001,2.0249055841938048E+001,1.4798825663494855E+001,-7.4711853249955995E+000
1.579,4.6534949840777156E+000,2.3895339776438114E+001,2.0239902639375281E+001,1.4805939042321079E+001,-7.4750371496678953E+000
1.589,4.7527654438727254E+000,2.3936076165966686E+001,2.0230787730631679E+001,1.4812374620014596E+001,-7.4785261244038237E+000
1.599,4.8520804865396290E+000,2.3976308653930520E+001,2.0221698093312877E+001,1.4818197468402271E+001,-7.4816849160624894E+000
1.608,4.9414986069048528E+000,2.4012123148982344E+001,2.0213530789685947E+001,1.4822962927590321E+001,-7.4842703567932753E+000
1.618,5.0408869302704931E+000,2.4051515666356607E+001,2.0204463926515039E+001,1.4827779137929408E+001,-7.4868823236584898E+000
1.628,5.1403085346880202E+000,2.4090521974578902E+001,2.0195399931471130E+001,1.4832138316415335E+001,-7.4892442667647607E+000
1.638,5.2397602185400771E+000,2.4129176716889329E+001,2.0186334636138938E+001,1.4836084457905661E+001,-7.4913793328678526E+000
1.648,5.3392390839850439E+000,2.4167511723709673E+001,2.0177265062272244E+001,1.4839657339318702E+001,-7.4933086322752711E+000
1.658,5.4387425086883141E+000,2.4205556177437735E+001,2.0168189149829850E+001,1.4842892919394043E+001,-7.4950513956010969E+000
1.668,5.5382681200661201E+000,2.4243336782533202E+001,2.0159105542284642E+001,1.4845823701603239E+001,-7.4966251232932644E+000
1.678,5.6378137718424002E+000,2.4280877936236934E+001,2.0150013417622766E+001,1.4848479063386176E+001,-7.4980457270919736E+000
1.688,5.7373775227310473E+000,2.4318201896511169E+001,2.0140912355732478E+001,1.4850885554663932E+001,-7.4993276629528989E+000
1.698,5.8369576170666626E+000,2.4355328944766573E+001,2.0131802234723445E+001,1.4853067168356608E+001,-7.5004840552517065E+000
1.708,5.9365524672178189E+000,2.4392277541699432E+001,2.0122683150204224E+001,1.4855045585419456E+001,-7.5015268122972989E+000
1.718,6.0361606376291084E+000,2.4429064475150192E+001,2.0113555352741866E+001,1.4856840396711251E+001,-7.5024667333378749E+000
1.728,6.1357808303494554E+000,2.4465704999344251E+001,2.0104419199686895E+001,1.4858469303815145E+001,-7.5033136073524735E+000
1.738,6.2354118719137119E+000,2.4502212965212767E+001,2.0095275118323229E+001,1.4859948300753160E+001,-7.5040763039965332E+000
1.748,6.3350527014568065E+000,2.4538600941746267E+001,2.0086123577918524E+001,1.4861291838369047E+001,-7.5047628571181084E+000
1.758,6.4347023599487736E+000,2.4574880328518077E+001,2.0076965068749075E+001,1.4862512972998472E+001,-7.5053805412887717E+000
1.768,6.5343599804470864E+000,2.4611061459645381E+001,2.0067800086569711E+001,1.4863623500900760E+001,-7.5059359418040978E+000
1.778,6.6340247792739406E+000,2.4647153699548646E+001,2.0058629121317072E+001,1.4864634079795485E+001,-7.5064350186094568E+000
1.788,6.7336960480319341E+000,2.4683165530926384E+001,2.0049452649087613E+001,1.4865554338724044E+001,-7.5068831645972409E+000
1.798,6.8333731463803549E+000,2.4719104635399379E+001,2.0040271126634480E+001,1.4866392977345050E+001,-7.5072852587072401E+000
1.808,6.9330554955005814E+000,2.4754977967293375E+001,2.0031084987788045E+001,1.4867157855669284E+001,-7.5076457142424360E+000
1.818,7.0327425721859980E+000,2.4790791821032425E+001,2.0021894641332604E+001,1.4867856075148136E+001,-7.5079685227916375E+000
1.828,7.1324339034977848E+000,2.4826551892609526E+001,2.0012700469973510E+001,1.4868494051942747E+001,-7.5082572941264187E+000
1.838,7.2321290619323664E+000,2.4862263335584338E+001,2.0003502830110062E+001,1.4869077583121863E+001,-7.5085152924154341E+000
1.848,7.3318276610523716E+000,2.4897930812041206E+001,1.9994302052192985E+001,1.4869611906469478E+001,-7.5087454690769340E+000
1.858,7.4315293515371215E+000,2.4933558538918135E+001,1.9985098441494664E+001,1.4870101754515852E+001,-7.5089504925652797E+000
1.868,7.5312338176123150E+000,2.4969150330092077E+001,1.9975892279161741E+001,1.4870551403347733E+001,-7.5091327753649741E+000
1.878,7.6309407738227737E+000,2.5004709634583282E+001,1.9966683823449838E+001,1.4870964716700938E+001,-7.5092944984441203E+000
1.888,7.7306499621155567E+000,2.5040239571214300E+001,1.9957473311064092E+001,1.4871345185791986E+001,-7.5094376333992514E+000
1.898,7.8303611492036929E+000,2.5075742960037260E+001,1.9948260958549774E+001,1.4871695965298398E+001,-7.5095639625027504E+000
1.908,7.9300741241834976E+000,2.5111222350815957E+001,1.9939046963690849E+001,1.4872019905859597E+001,-7.5096750968464496E+000
1.918,8.0297886963815035E+000,2.5146680048829179E+001,1.9929831506886774E+001,1.4872319583435800E+001,-7.5097724927590592E+000
1.928,8.1295046934080037E+000,2.5182118138238572E+001,1.9920614752486333E+001,1.4872597325827172E+001,-7.5098574666579365E+000
1.938,8.2292219593988065E+000,2.5217538503244636E+001,1.9911396850063721E+001,1.4872855236629727E+001,-7.5099312084830476E+000
1.948,8.3289403534255850E+000,2.5252942847235381E+001,1.9902177935627847E+001,1.4873095216874406E+001,-7.5099947938458822E+000
1.958,8.4286597480597543E+000,2.5288332710113600E+001,1.9892958132760000E+001,1.4873318984574443E+001,-7.5100491950154407E+000
1.968,8.5283800280745456E+000,2.5323709483973378E+001,1.9883737553676859E+001,1.4873528092382609E+001,-7.5100952908509484E+000
1.978,8.6281010892717820E+000,2.5359074427280305E+001,1.9874516300219270E+001,1.4873723943541648E+001,-7.5101338757817730E+000
1.988,8.7278228374219662E+000,2.5394428677696414E+001,1.9865294464767992E+001,1.4873907806293690E+001,-7.5101656679255306E+000
1.998,8.8275451873064128E+000,2.5429773263678676E+001,1.9856072131088105E+001,1.4874080826896861E+001,-7.5101913164261500E+000
2.008,8.9272700593324998E+000,2.5466846861911488E+001,1.9845017452987996E+001,1.4889416731391824E+001,-7.5176282908946943E+000
2.018,9.0271857002935789E+000,2.5549901655612182E+001,1.9788262750607746E+001,1.5080391650980349E+001,-7.6072306508891918E+000
2.028,9.1282386686137880E+000,2.5740004873118490E+001,1.9637986832109195E+001,1.5486042113463514E+001,-7.7914096076366031E+000
2.038,9.2316334344607629E+000,2.6019912911730380E+001,1.9432841763440205E+001,1.5988987984525350E+001,-8.0163618244459691E+000
2.048,9.3380790037954640E+000,2.6347089576361462E+001,1.9225743956482660E+001,1.6507221454580783E+001,-8.2491380918437827E+000
2.058,9.4477929304708503E+000,2.6692240227483659E+001,1.9043695427155185E+001,1.7005706012558857E+001,-8.4769578992819827E+000
2.068,9.5607280019390384E+000,2.7039348109163456E+001,1.8893923376433921E+001,1.7471282287370947E+001,-8.6948240986957401E+000
2.078,9.6767217446897309E+000,2.7379576888260164E+001,1.8774716013888192E+001,1.7899849474602437E+001,-8.9005531271064768E+000
2.088,9.7955676316751408E+000,2.7707832444809764E+001,1.8681238636660140E+001,1.8291399887155254E+001,-9.0932414688414536E+000
2.098,9.9170476404041654E+000,2.8021195916202895E+001,1.8608085047393896E+001,1.8647789640753512E+001,-9.2726611525871157E+000
2.108,1.0040947369207938E+001,2.8318129831643173E+001,1.8550335716024414E+001,1.8971617029051732E+001,-9.4389667760354268E+000
2.118,1.0167062875203611E+001,2.8598016911923622E+001,1.8503922127757157E+001,1.9265669911240927E+001,-9.5925471706370988E+000
2.128,1.0295203478503572E+001,2.8860865970222296E+001,1.8465664941145491E+001,1.9532670227059917E+001,-9.7339434785006986E+000
2.138,1.0425192611426558E+001,2.9107110620554316E+001,1.8433173725903959E+001,1.9775165913531701E+001,-9.8637961346419889E+000
2.148,1.0556867726753779E+001,2.9337464516580319E+001,1.8404703100732185E+001,1.9995493447813882E+001,-9.9828057469541314E+000
2.158,1.0690079754736988E+001,2.9552814804591971E+001,1.8379009427185565E+001,2.0195773315556050E+001,-1.0091702562849692E+001
2.168,1.0824692347839582E+001,2.9754143635049207E+001,1.8355225938061082E+001,2.0377920093223050E+001,-1.0191222608489584E+001
2.178,1.0960581033700782E+001,2.9942471188673046E+001,1.8332761325339423E+001,2.0543658314134667E+001,-1.0282089561518225E+001
2.188,1.1097632340155497E+001,3.0118815397895080E+001,1.8311220961246356E+001,2.0694539935390882E+001,-1.0365001599658143E+001
2.198,1.1235742928098523E+001,3.0284164540366330E+001,1.8290347615570152E+001,2.0831961493269826E+001,-1.0440622453446647E+001
2.208,1.1374818753218898E+001,3.0439459596806294E+001,1.8269977949790185E+001,2.0957180133382419E+001,-1.0509575879715582E+001
2.218,1.1514774269156867E+001,3.0585583856595385E+001,1.8250011271818625E+001,2.1071328226348399E+001,-1.0572442809325546E+001
2.228,1.1655531679315267E+001,3.0723357766298623E+001,1.8230387543488089E+001,2.1175426524778096E+001,-1.0629760501636239E+001
2.238,1.1797020240954549E+001,3.0853537457457673E+001,1.8211072210318548E+001,2.1270395927060374E+001,-1.0682023139963926E+001
2.248,1.1939175622684782E+001,3.0976815761439017E+001,1.8192045962173498E+001,2.1357067958078453E+001,-1.0729683409509157E+001
2.258,1.2081939314692697E+001,3.1093824823208230E+001,1.8173297992900487E+001,2.1436194090536979E+001,-1.0773154700209172E+001
2.268,1.2225258089825164E+001,3.1205139668114182E+001,1.8154821698370032E+001,2.1508454029649865E+001,-1.0812813665362093E+001
2.278,1.2369083512861126E+001,3.1311282263853702E+001,1.8136612041871370E+001,2.1574463076524111E+001,-1.0849002940286434E+001
2.288,1.2513371494831421E+001,3.1412725762444634E+001,1.8118664035735897E+001,2.1634778675601780E+001,-1.0882033883829562E+001
2.298,1.2658081889021995E+001,3.1509898712872705E+001,1.8100971951618547E+001,2.1689906240900100E+001,-1.0912189250686078E+001
2.308,1.2803178125241804E+001,3.1603189111901415E+001,1.8083528991389034E+001,2.1740304345406372E+001,-1.0939725736266068E+001
2.318,1.2948626879006611E+001,3.1692948215067098E+001,1.8066327236545806E+001,2.1786389348286029E+001,-1.0964876360425041E+001
2.328,1.3094397772437356E+001,3.1779494067663453E+001,1.8049357754969524E+001,2.1828539525715694E+001,-1.0987852673727046E+001
2.338,1.3240463103869534E+001,3.1863114740959642E+001,1.8032610786350368E+001,2.1867098763197063E+001,-1.1008846781781346E+001
2.348,1.3386797603394218E+001,3.1944071275427486E+001,1.8016075956845611E+001,2.1902379860140012E+001,-1.1028033190997370E+001
2.358,1.3533378211778661E+001,3.2022600342962804E+001,1.7999742493266897E+001,2.1934667491247481E+001,-1.1045570483950916E+001
2.368,1.3680183880451002E+001,3.2098916645932078E+001,1.7983599420176091E+001,2.1964220863754509E+001,-1.1061602835331103E+001
2.378,1.3827195390448964E+001,3.2173215073741972E+001,1.7967635731723657E+001,2.1991276104755162E+001,-1.1076261380766793E+001
2.388,1.3974395188438928E+001,3.2245672638555533E+001,1.7951840535358901E+001,2.2016048408654509E+001,-1.1089665451211154E+001
2.398,1.4121767238109818E+001,3.2316450211473288E+001,1.7936203167706672E+001,2.2038733971135262E+001,-1.1101923685332196E+001
2.407,1.4254537219874130E+001,3.2378834818594996E+001,1.7922255923233468E+001,2.2057515038585667E+001,-1.1112058372404535E+001
2.417,1.4402197219555129E+001,3.2446812501344233E+001,1.7906890250573621E+001,2.2076715783187645E+001,-1.1122404841294781E+001
2.427,1.4549990353459707E+001,3.2513499130771649E+001,1.7891653513422792E+001,2.2094306690312166E+001,-1.1131868891204938E+001
2.437,1.4697905324045481E+001,3.2579006096273403E+001,1.7876536606295559E+001,2.2110425029464636E+001,-1.1140526165041289E+001
2.447,1.4845931798964980E+001,3.2643434893498821E+001,1.7861530905618466E+001,2.2125196149326136E+001,-1.1148445666341852E+001
2.457,1.4994060326884650E+001,3.2706878044213845E+001,1.7846628277630249E+001,2.2138734542653548E+001,-1.1155690363854015E+001
2.467,1.5142282260884588E+001,3.2769419924702213E+001,1.7831821077545602E+001,2.2151144811699016E+001,-1.1162317737968124E+001
2.477,1.5290589688722019E+001,3.2831137512576980E+001,1.7817102141966927E+001,2.2162522544094976E+001,-1.1168380274997237E+001
2.487,1.5438975369315044E+001,3.2892101060734070E+001,1.7802464776207106E+001,2.2172955108058385E+001,-1.1173925914640170E+001
2.497,1.5587432674865516E+001,3.2952374706170666E+001,1.7787902737893081E+001,2.2182522374811068E+001,-1.1178998455380579E+001
2.507,1.5735955538099788E+001,3.3012017020504487E+001,1.7773410217965360E+001,2.2191297375272256E+001,-1.1183637922056821E+001
2.517,1.5884538404156034E+001,3.3071081508237420E+001,1.7758981819970728E+001,2.2199346897332990E+001,-1.1187880899373708E+001
2.527,1.6033176186693655E+001,3.3129617058127351E+001,1.7744612538359732E+001,2.2206732029369963E+001,-1.1191760834721851E+001
2.537,1.6181864227840901E+001,3.3187668352418974E+001,1.7730297736347243E+001,2.2213508655075451E+001,-1.1195308313308479E+001
2.547,1.6330598261634051E+001,3.3245276238161807E+001,1.7716033123765495E+001,2.2219727904165534E+001,-1.1198551308284740E+001
2.557,1.6479374380634166E+001,3.3302478064372004E+001,1.7701814735238820E+001,2.2225436563067611E+001,-1.1201515408271044E+001
2.567,1.6628189005438148E+001,3.3359307988389567E+001,1.7687638908921503E+001,2.2230677449285952E+001,-1.1204224024433511E+001
