"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0724,5.2904398275966435E+002,-2.0937648770567944E+002,2.0965974712076240E+002,-2.8325941508297175E-001,-5.3346195248855565E+002,4.0836082541532954E+002,1.2510112707322605E+002,1.6678188281569669E+003
0.0726,5.2529681889881999E+002,-2.3396426810887749E+002,2.3418805925247239E+002,-2.2379114359489932E-001,-5.2976391216545017E+002,3.7677763977563467E+002,1.5298627238981555E+002,1.7628697374192955E+003
0.0728,5.2201178358549600E+002,-2.7775671473237492E+002,2.7792016862589952E+002,-1.6345389352459397E-001,-5.2656640789066273E+002,3.4501023243449339E+002,1.8155617545616940E+002,1.9624266434565941E+003
0.073,5.1940971298535055E+002,-3.3622038403706006E+002,3.3632285559694162E+002,-1.0247155988157473E-001,-5.2408120873406278E+002,3.1327643554354745E+002,2.1080477319051533E+002,2.2530342030550605E+003
0.0732,5.1765337233554453E+002,-4.0437563148366746E+002,4.0441671639727633E+002,-4.1084913608866312E-002,-5.2246112056893253E+002,2.8177303763133568E+002,2.4068808293759685E+002,2.6174802585705525E+003
0.0734,5.1683475228456882E+002,-4.7693120722900255E+002,4.7691074335061739E+002,2.0463878385151693E-002,-5.2178755161284448E+002,2.5066182638191748E+002,2.7112572523092706E+002,3.0326584531612129E+003
0.0736,5.1698052144080066E+002,-5.4856860189797760E+002,5.4848666997293401E+002,8.1931925043634946E-002,-5.2207653365561646E+002,2.2007226334006921E+002,3.0200427031554727E+002,3.4694666443433098E+003
0.0738,5.1804615129587091E+002,-6.1401397309603703E+002,6.1387089647547430E+002,1.4307662056269432E-001,-5.2327299084630022E+002,1.9009811360356423E+002,3.3317487724273604E+002,3.8928513510300627E+003
0.074,5.1991557626502129E+002,-6.6815558770322639E+002,6.6795193107784166E+002,2.0365662538475854E-001,-5.2525063461759146E+002,1.6079690278820559E+002,3.6445373182938590E+002,4.2633981163171820E+003
0.0742,5.2240340955281954E+002,-7.0619330999985857E+002,7.0592987706163763E+002,2.6343293822091518E-001,-5.2781447852199301E+002,1.3219063843420150E+002,3.9562384008779151E+002,4.5403365369074900E+003
0.0744,5.2526664344600636E+002,-7.2373165134357623E+002,7.2340948172804838E+002,3.2216961552790224E-001,-5.3071272459970987E+002,1.0427139345125715E+002,4.2644133114845278E+002,4.6851439698267104E+003
0.0746,5.2820602902972064E+002,-7.1690689771901771E+002,7.1652726289594466E+002,3.7963482307310059E-001,-5.3363839734590920E+002,7.7001597319182565E+001,4.5663680002672669E+002,4.6659059626945373E+003
0.0748,5.3087474357263568E+002,-6.8248257769489919E+002,6.8204697596415565E+002,4.3560173074357328E-001,-5.3623820201334922E+002,5.0318017834240379E+001,4.8592018417910884E+002,4.4615906129082123E+003
0.075,5.3288696595439569E+002,-6.1794340850030142E+002,6.1745355900127458E+002,4.8984949902684882E-001,-5.3812128791364330E+002,2.4135649518892706E+001,5.1398563839475059E+002,4.0659197216732314E+003
0.0752,5.3382873796154445E+002,-5.2165193035844970E+002,5.2090485193142308E+002,7.4707842702658445E-001,-5.3887021804487836E+002,5.2015725334712215E-001,5.3835006079153118E+002,3.4881876396226512E+003
0.0754,5.3334928107846531E+002,-4.0883213393824059E+002,3.7505027745688119E+002,3.3781856481359377E+001,-5.3813208800849134E+002,3.4126807970744721E-001,5.3779081992878378E+002,2.8008561971236591E+003
0.0756,5.3133036791379698E+002,-2.9059497158066461E+002,1.6813350310000556E+002,1.2246146848065905E+002,-5.3578802527008452E+002,4.5671988947390219E-002,5.3574235328113718E+002,2.1402115659880255E+003
0.0758,5.2780980535251297E+002,-2.1607920206919837E+002,2.6353965842799243E-001,2.1581566241077039E+002,-3.9789027906696936E+002,-1.3435035709958203E+002,5.3224063616655144E+002,1.6903497600052672E+003
0.076,5.2419588164497816E+002,-2.4738327980040984E+002,2.0376507114061926E-001,2.4717951472926921E+002,-3.6622733122986261E+002,-1.6246205632437596E+002,5.2868938755423858E+002,1.8212293258539685E+003
0.0762,5.2112402113445432E+002,-2.9640991404899222E+002,1.4318641317929551E-001,2.9626672763581291E+002,-3.3445110165101829E+002,-1.9126454528545275E+002,5.2571564693647110E+002,2.0522442848268793E+003
0.0764,5.1879323148507081E+002,-3.5851558596019055E+002,8.2042340256657437E-002,3.5843354361993391E+002,-3.0277577830560040E+002,-2.2073335600668474E+002,5.2350913431228514E+002,2.3692093107946494E+003
0.0766,5.1734579470299241E+002,-4.2854741524291768E+002,2.0574685922833708E-002,4.2852684055699484E+002,-2.7138826595433557E+002,-2.5081355945683663E+002,5.2220182541117219E+002,2.7528300370474340E+003
