"Time","Losses","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.01567,1422.8310963240947,532.9810125570417,-154.48450885730855,0.3018510855417863,154.18265777176677,-419.56999642331135,-117.71860903074145,537.2886054540528
0.015680000000000003,1421.8265083618264,532.7497098837002,-154.58981558840236,0.2989201149713525,154.290895473431,-417.988965339352,-119.06855144818343,537.0575167875354
0.015690000000000003,1421.1278934750687,532.5185033779612,-154.75950973689143,0.29598727830208227,154.46352245858935,-416.40711367703244,-120.41953938796786,536.8266530650003
0.015700000000000002,1420.7328484077068,532.2874401420645,-154.99307827621806,0.29305151867364015,154.7000267575444,-414.8239360442318,-121.77212431936599,536.5960603635978
0.015710000000000002,1420.6398621578114,532.0565557952247,-155.29012729834534,0.2901128665745978,155.00001443177075,-413.23946510089985,-123.12630841372561,536.3657735146255
0.01572,1420.8470593649654,531.8258938345077,-155.65016966562578,0.2871713503495985,155.36299831527617,-411.65373628071075,-124.48209876004904,536.1358350407597
0.01573,1421.3527505917014,531.595494252283,-156.0727506820093,0.28422700086787095,155.78852368114144,-410.0667845597277,-125.83949946514008,535.9062840248678
0.01574,1422.1554026223455,531.365394241298,-156.55744185281864,0.28127984511607557,156.27616200770257,-408.47864159912336,-127.19851520348402,535.6771568026074
0.01575,1423.2534053156487,531.1356328129822,-157.10378749510323,0.27832991497295184,156.8254575801303,-406.8893423882608,-128.5591490856723,535.448491473933
0.01576,1424.6448149089877,530.906255577842,-157.7112474899287,0.27537723674871617,157.43587025317998,-405.2989223473372,-129.9214102216597,535.2203325689969
0.015770000000000003,1426.327947567468,530.6773031924746,-158.37933195922545,0.27242184045175377,158.1069101187737,-403.70741631892577,-131.2853034456039,534.9927197645296
0.015780000000000002,1428.3010512714638,530.4488176068583,-159.1075272541432,0.2694637560834472,158.83806349805977,-402.1148597650164,-132.6508342180825,534.7656939830989
0.015790000000000002,1430.5624799604736,530.2208387438079,-159.8953358167913,0.2665030121455367,159.62883280464575,-400.5212864002894,-134.01800775200707,534.5392941522964
0.0158,1433.110596286672,529.9934063506153,-160.74225426553048,0.2635396375532646,160.4787146279772,-398.926730052591,-135.38682895995242,534.3135590125435
0.01581,1435.9437947090692,529.7665595670469,-161.64777886618657,0.2605736620714996,161.38720520411508,-397.33122467046604,-136.7573020255649,534.088526696031
0.01582,1439.0604834886337,529.5403373047549,-162.6114017707667,0.25760511505933287,162.35379665570736,-395.73480388139967,-138.12943121720926,533.864235098609
0.01583,1442.4590879605962,529.3147781419408,-163.6326120519092,0.25463402542819197,163.377978026481,-394.13750091924106,-139.50322085727822,533.6407217765193
0.01584,1446.1380400628336,529.0899202347823,-164.71089372416483,0.25166042249674586,164.4592333016681,-392.53934900539036,-140.87867484847365,533.418023853864
0.015850000000000003,1450.0957856320983,528.8658014288465,-165.84572752316416,0.24868433597040615,165.59704318719375,-390.9403813960353,-142.25579674154193,533.1961781375772
0.015860000000000003,1454.330782749494,528.6424592355665,-167.03659087199625,0.24570579519727265,166.790885076799,-389.3406309983286,-143.63459009550647,532.975221093835
0.015870000000000002,1458.8415008877803,528.4199308347105,-168.28295796828854,0.24272482907639167,168.04023313921215,-387.74013032583815,-145.01505852486014,532.7551888506982
0.015880000000000002,1463.6264198612926,528.1982530579954,-169.5842997740787,0.23974146724202156,169.34455830683666,-386.1389120824776,-146.39720509922853,532.5361171817061
0.01589,1468.684027973991,527.9774623836073,-170.94008390306317,0.23675573984401702,170.70332816321914,-384.53700904984487,-147.78103245032483,532.3180415001697
0.0159,1474.0128205883364,527.7575949300684,-172.3497746723633,0.23376767581739974,172.1160069965459,-382.93445321899367,-149.1665436341519,532.1009968531456
0.01591,1479.611298486131,527.5386864500621,-173.8128330058961,0.23077730314518466,173.58205570275092,-381.33127591866173,-150.55374199640463,531.8850179150663
0.01592,1485.477969064415,527.3207723417825,-175.3287167302617,0.2277846533389985,175.1009320769227,-379.7275100615512,-151.94262893812714,531.6701389996783
0.01593,1491.6113429271209,527.1038876317349,-176.8968802862587,0.2247897582341357,176.67209052802457,-378.1231885329683,-153.3332055092992,531.4563940422674
0.015940000000000003,1498.009932672776,526.8880669945446,-178.51677519392987,0.22179263993995071,178.2949825539899,-376.51833917638885,-154.72547744402002,531.2438166204089
0.015950000000000002,1504.6722546963442,526.6733447335781,-180.18784978015915,0.2187933303489698,179.96905644981018,-374.91299453805243,-156.119445395971,531.0324399340234
0.015960000000000002,1511.5968293153119,526.459754787258,-181.90954936061803,0.2157918740979947,181.69375748652004,-373.30719335085337,-157.51510346120025,530.8222968120535
0.01597,1518.7821697921272,526.2473307133658,-183.68131603673947,0.21278828790489265,183.4685277488346,-371.7009601946844,-158.9124595017166,530.613419696401
0.01598,1526.226786029497,526.0361057031774,-185.5025889931563,0.2097825753168414,185.29280641783947,-370.0943128779245,-160.3115277787176,530.4058406566421
0.01599,1533.9291992639296,525.8261125710272,-187.37280444974047,0.20677480482763244,187.16602964491284,-368.4873014908243,-161.71228988859374,530.199591379418
0.016,1541.88792320111,525.6173837552012,-189.29139566950647,0.20376502689463344,189.08763064261183,-366.87996691444147,-163.1147362549849,529.9947031694264
0.01601,1550.1014503838462,525.4099513150961,-191.2577929913331,0.20075320920539028,191.0570397821277,-365.27230845255497,-164.51889849415628,529.7912069467113
0.016020000000000003,1558.5682791874021,525.203846929279,-193.27142390165054,0.19773937291545285,193.07368452873507,-363.6643519496786,-165.92478129505062,529.5891332447293
0.016030000000000003,1567.2869210335145,524.9991018936796,-195.33171312235083,0.19472363841049592,195.13698948394034,-362.0561726713056,-167.3323395373661,529.3885122086717
0.016040000000000002,1576.2558541211833,524.7957471197935,-197.43808250664344,0.19170599775368102,197.24637650888977,-360.44778152658773,-168.74159206710064,529.1893735936884
0.016050000000000002,1585.4735400826316,524.5938131321385,-199.58995114415342,0.18868639739197543,199.40126474676146,-358.8391664203268,-170.1525803421427,528.9917467624696
0.01606,1594.938462206649,524.393330066872,-201.78673549684498,0.18566494583553977,201.60107055100946,-357.2303960921145,-171.56526459181453,528.7956606839291
0.01607,1604.6490932215363,524.1943276709449,-204.02784933091874,0.18264175680496117,203.84520757411377,-355.6215416894569,-172.97960224292146,528.6011439323784
0.01608,1614.603852254321,523.9968352990669,-206.31270366979805,0.1796167146759933,206.13308695512205,-354.01255948858005,-174.3956651960517,528.4082246846317
0.01609,1624.8011611407208,523.800881912897,-208.6407069572993,0.1765897799542382,208.46411717734506,-352.4034436315302,-175.81348708768874,528.2169307192189
0.0161,1635.2394782616989,523.6064960475042,-211.01126502871287,0.17356120172671138,210.83770382698617,-350.794332335157,-177.23295704741741,528.0272893825744
0.016110000000000003,1645.9172054075264,523.4137058502267,-213.42378112940872,0.1705309952859697,213.25325013412277,-349.18524672262555,-178.65408090583117,527.8393276284567
0.016120000000000002,1656.8327033429935,523.2225390833496,-215.87765605213755,0.16749901768890652,215.71015703444866,-347.5761286042909,-180.07694341653416,527.653072020825
0.016130000000000002,1667.984356607033,523.0330231599887,-218.37228854971912,0.16446534672296906,218.20782320299614,-345.9670299791604,-181.50151879100912,527.4685487701695
0.01614,1679.37053962234,522.8451850560266,-220.90707476682306,0.16143011455267658,220.74564465227039,-344.35802981355334,-182.92775383092365,527.2857836444771
0.01615,1690.9895827151106,522.6590513460375,-223.48140840029905,0.1583932965742869,223.32301510372477,-342.74912848655663,-184.3556735191315,527.1048020056882
0.01616,1702.839799455623,522.4746482277706,-226.09468096706593,0.15535487273197873,225.93932609433395,-341.1403284606255,-185.7853003739294,526.9256288345548
0.01617,1714.919501256905,522.2920015017116,-228.74628178459076,0.15231493348736838,228.5939668511034,-339.5316872561033,-187.2166014539538,526.7482887100571
0.01618,1727.2269667461842,522.1111364517874,-231.43559727005257,0.14927351548066292,231.2863237545719,-337.9232352214495,-188.64957046742035,526.5728056888698
0.016190000000000003,1739.7604451965394,521.9320780348711,-234.16201204187067,0.14623058596585123,234.01578145590483,-336.3149678466891,-190.08423565039814,526.3992034970872
0.016200000000000003,1752.5181730952154,521.7548507101667,-236.9249081121718,0.14318619180663572,236.78172192036516,-334.70692017526375,-191.5205851825794,526.2275053578431
0.016210000000000002,1765.4983759964286,521.5794786218821,-239.7236659224253,0.14014044859217883,239.58352547383313,-333.0991614542764,-192.95857272178915,526.0577341760655
0.016220000000000002,1778.6992313605942,521.4059854014762,-242.55766322591253,0.13709332474430916,242.42056990116822,-331.4916870881011,-194.39822525060433,525.8899123387055
0.01623,1792.118892436105,521.2343943362273,-245.4262760849201,0.1340447727144901,245.2922313122056,-329.8844843221485,-195.83957756301973,525.7240618851682
0.01624,1805.7555125317974,521.0647282793996,-248.32887855862947,0.13099493742743512,248.19788362120204,-328.2776364194441,-197.28256799720253,525.5602044166467
0.01625,1819.6072031401914,520.897009724221,-251.26484293048208,0.1279438430154025,251.13689908746667,-326.6711660649928,-198.72719510587527,525.3983611708682
0.01626,1833.6720399205756,520.7312607061571,-254.23353932058973,0.12489145232112711,254.1086478682686,-325.0650650679934,-200.17348785553887,525.2385529235323
0.01627,1847.9480822109274,520.5675028430259,-257.2343359968427,0.12183781658497496,257.1124981802577,-323.4593692257849,-201.62143080311523,525.0808000289001
0.016280000000000003,1862.4333630148924,520.4057573601373,-260.26659949282066,0.11878300323600208,260.14781648958467,-321.85412223206316,-203.07100021317666,524.9251224452398
0.016290000000000002,1877.1258780538212,520.2460450695896,-263.329694518901,0.11572701382013774,263.21396750508086,-320.2493346305323,-204.52220508349652,524.7715397140289
0.016300000000000002,1892.0235922132626,520.0883862464411,-266.42298352159054,0.11266986472939229,266.3103136568611,-318.6450241171534,-205.9750467180091,524.6200708351626
0.01631,1907.1244468221391,519.9328008260836,-269.5458275864697,0.10961161821198069,269.4362159682577,-317.04123114479614,-207.4295033213069,524.4707344661031
