"time","V","X"
2.357,-1.0699823166644766E+000,8.5570601138705926E-001
2.358,-1.0714128442637412E+000,8.5463531397523773E-001
2.359,-1.0728469974737813E+000,8.5356318406955345E-001
2.36,-1.0742847870707384E+000,8.5248961822783376E-001
2.361,-1.0757262243170964E+000,8.5141461285228959E-001
2.362,-1.0771713206320670E+000,8.5033816429377229E-001
2.363,-1.0786200879706020E+000,8.4926026873125215E-001
2.364,-1.0800725373986808E+000,8.4818092263152989E-001
2.365,-1.0815286809335947E+000,8.4710012215456698E-001
2.366,-1.0829885297296267E+000,8.4601786373998544E-001
2.367,-1.0844520960569470E+000,8.4493414346710738E-001
2.368,-1.0859193903933628E+000,8.4384895799507986E-001
2.369,-1.0873904257767821E+000,8.4276230315770817E-001
2.37,-1.0888652138374002E+000,8.4167417524077037E-001
2.371,-1.0903437649399723E+000,8.4058457094394767E-001
2.372,-1.0918260922572003E+000,8.3949348605856866E-001
2.373,-1.0933122067859717E+000,8.3840091707803288E-001
2.374,-1.0948021207135008E+000,8.3730686011318411E-001
2.375,-1.0962958463051908E+000,8.3621131125030590E-001
2.376,-1.0977933950646017E+000,8.3511426682139611E-001
2.377,-1.0992947797400354E+000,8.3401572275757130E-001
2.378,-1.1008000119149062E+000,8.3291567536597910E-001
2.379,-1.1023091028062555E+000,8.3181412107383113E-001
2.38,-1.1038220656247437E+000,8.3071105566470571E-001
2.381,-1.1053389120592449E+000,8.2960647541324228E-001
2.382,-1.1068596545096772E+000,8.2850037636590523E-001
2.383,-1.1083843054141678E+000,8.2739275455679351E-001
2.384,-1.1099128766279169E+000,8.2628360620847541E-001
2.385,-1.1114453806142817E+000,8.2517292734800585E-001
2.386,-1.1129818295931229E+000,8.2406071408124482E-001
2.387,-1.1145222362077176E+000,8.2294696237849574E-001
2.388,-1.1160666128676286E+000,8.2183166828527854E-001
2.389,-1.1176149720520834E+000,8.2071482782512661E-001
2.39,-1.1191673262797726E+000,8.1959643700922213E-001
2.391,-1.1207236881085036E+000,8.1847649183649640E-001
2.392,-1.1222840701375816E+000,8.1735498829285924E-001
2.393,-1.1238484850056858E+000,8.1623192235186015E-001
2.394,-1.1254169453921679E+000,8.1510728997426340E-001
2.395,-1.1269894640163702E+000,8.1398108710825046E-001
2.396,-1.1285660536383471E+000,8.1285330968917824E-001
2.397,-1.1301467270587209E+000,8.1172395363960925E-001
2.398,-1.1317314971184931E+000,8.1059301486935886E-001
2.399,-1.1333203767002686E+000,8.0946048927508873E-001
2.4,-1.1349133787257411E+000,8.0832637274109642E-001
2.401,-1.1365105161574645E+000,8.0719066113874216E-001
2.402,-1.1381118020008707E+000,8.0605335032577141E-001
2.403,-1.1397172493020753E+000,8.0491443614701297E-001
2.404,-1.1413268711457678E+000,8.0377391443504265E-001
2.405,-1.1429406806599787E+000,8.0263178100863408E-001
2.406,-1.1445586910141108E+000,8.0148803167337146E-001
2.407,-1.1461809154187077E+000,8.0034266222171091E-001
2.408,-1.1478073671245876E+000,7.9919566843324408E-001
2.409,-1.1494380594253306E+000,7.9804704607387889E-001
2.41,-1.1510730056556169E+000,7.9689679089635723E-001
2.411,-1.1527122191919914E+000,7.9574489863999220E-001
2.412,-1.1543557134520135E+000,7.9459136503092564E-001
2.413,-1.1560035018958665E+000,7.9343618578158814E-001
2.414,-1.1576555980258834E+000,7.9227935659083337E-001
2.415,-1.1593120153840017E+000,7.9112087314475299E-001
2.416,-1.1609727675570616E+000,7.8996073111492604E-001
2.417,-1.1626378681723564E+000,7.8879892615985447E-001
2.418,-1.1643073309007281E+000,7.8763545392392942E-001
2.419,-1.1659811694523350E+000,7.8647031003880419E-001
2.42,-1.1676593975819720E+000,7.8530349012162814E-001
2.421,-1.1693420290869561E+000,7.8413498977571439E-001
2.422,-1.1710290778070496E+000,7.8296480459054751E-001
2.423,-1.1727205576226689E+000,7.8179293014235507E-001
2.424,-1.1744164824578327E+000,7.8061936199312110E-001
2.425,-1.1761168662807642E+000,7.7944409569034478E-001
2.426,-1.1778217230983770E+000,7.7826712676886756E-001
2.427,-1.1795310669641497E+000,7.7708845074822985E-001
2.428,-1.1812449119728652E+000,7.7590806313439264E-001
2.429,-1.1829632722625800E+000,7.7472595941906319E-001
2.43,-1.1846861620139009E+000,7.7354213507991432E-001
2.431,-1.1864135954510999E+000,7.7235658558018550E-001
2.432,-1.1881455868399278E+000,7.7116930636939462E-001
2.433,-1.1898821504914168E+000,7.6998029288203640E-001
2.434,-1.1916233007573034E+000,7.6878954053909809E-001
2.435,-1.1933690520340046E+000,7.6759704474669166E-001
2.436,-1.1951194187614640E+000,7.6640280089642532E-001
2.437,-1.1968744154225506E+000,7.6520680436557442E-001
2.438,-1.1986340565442206E+000,7.6400905051666002E-001
2.439,-1.2003983566935772E+000,7.6280953469876922E-001
2.44,-1.2021673304848322E+000,7.6160825224515971E-001
2.441,-1.2039409925749780E+000,7.6040519847470045E-001
2.442,-1.2057193576630925E+000,7.5920036869208174E-001
2.443,-1.2075024404934029E+000,7.5799375818674564E-001
2.444,-1.2092902558534011E+000,7.5678536223350124E-001
2.445,-1.2110828185745430E+000,7.5557517609225189E-001
2.446,-1.2128801435306007E+000,7.5436319500853632E-001
2.447,-1.2146822456414319E+000,7.5314941421219828E-001
2.448,-1.2164891398677340E+000,7.5193382891916793E-001
2.449,-1.2183008412157563E+000,7.5071643432980917E-001
2.45,-1.2201173647364598E+000,7.4949722562916621E-001
2.451,-1.2219387255233758E+000,7.4827619798768186E-001
2.452,-1.2237649387147163E+000,7.4705334656043310E-001
2.453,-1.2255960194932511E+000,7.4582866648713464E-001
2.454,-1.2274319830834739E+000,7.4460215289310261E-001
2.455,-1.2292728447553267E+000,7.4337380088792104E-001
2.456,-1.2311186198241890E+000,7.4214360556539971E-001
2.457,-1.2329693236473276E+000,7.4091156200479513E-001
2.458,-1.2348249716268007E+000,7.3967766526974799E-001
2.459,-1.2366855792094928E+000,7.3844191040824136E-001
2.46,-1.2385511618863518E+000,7.3720429245282981E-001
2.461,-1.2404217351924200E+000,7.3596480642059114E-001
2.462,-1.2422973147076608E+000,7.3472344731279082E-001
2.463,-1.2441779160525097E+000,7.3348021011644327E-001
2.464,-1.2460635548961487E+000,7.3223508980131202E-001
2.465,-1.2479542469505431E+000,7.3098808132199478E-001
2.466,-1.2498500079715922E+000,7.2973917961748169E-001
2.467,-1.2517508537597390E+000,7.2848837961089408E-001
2.468,-1.2536568003869510E+000,7.2723567613610651E-001
2.469,-1.2555678638816672E+000,7.2598106403870744E-001
2.47,-1.2574840595919539E+000,7.2472453838418249E-001
2.471,-1.2594054038205171E+000,7.2346609392682548E-001
2.472,-1.2613319130666552E+000,7.2220572535403527E-001
2.473,-1.2632636023522006E+000,7.2094342783400134E-001
2.474,-1.2652004882794607E+000,7.1967919601762076E-001
2.475,-1.2671425867317334E+000,7.1841302478893621E-001
2.476,-1.2690899143103345E+000,7.1714490879638926E-001
2.477,-1.2710424878022579E+000,7.1587484262461254E-001
2.478,-1.2730003227853690E+000,7.1460282125150798E-001
2.479,-1.2749634345804655E+000,7.1332883973888017E-001
2.48,-1.2769318407104826E+000,7.1205289242631886E-001
2.481,-1.2789055577209953E+000,7.1077497397021328E-001
2.482,-1.2808846016225717E+000,7.0949507919990629E-001
2.483,-1.2828689894200860E+000,7.0821320261846110E-001
2.484,-1.2848587380478063E+000,7.0692933874768737E-001
2.485,-1.2868538629171085E+000,7.0564348260805476E-001
2.486,-1.2888543808933022E+000,7.0435562874223823E-001
2.487,-1.2908603096532003E+000,7.0306577142249560E-001
2.488,-1.2928716651147514E+000,7.0177390549606933E-001
2.489,-1.2948884635867084E+000,7.0048002568173739E-001
2.49,-1.2969107225166341E+000,6.9918412631993487E-001
2.491,-1.2989384583815140E+000,6.9788620206831886E-001
2.492,-1.3009716883020335E+000,6.9658624737048225E-001
2.493,-1.3030104290418427E+000,6.9528425678465944E-001
2.494,-1.3050546979275190E+000,6.9398022468234399E-001
2.495,-1.3071045119552793E+000,6.9267414554013940E-001
2.496,-1.3091598882061299E+000,6.9136601380424878E-001
2.497,-1.3112208438046697E+000,6.9005582390375431E-001
2.498,-1.3132873969037206E+000,6.8874356992721908E-001
2.499,-1.3153595645211396E+000,6.8742924632943836E-001
2.5,-1.3174373619671755E+000,6.8611284813237106E-001
2.501,-1.3195208074518523E+000,6.8479436939565119E-001
2.502,-1.3216099186081729E+000,6.8347380436555272E-001
2.503,-1.3237047126693184E+000,6.8215114741814042E-001
2.504,-1.3258052080303659E+000,6.8082639254196353E-001
2.505,-1.3279114203669879E+000,6.7949953462102741E-001
2.506,-1.3300233684457836E+000,6.7817056751542337E-001
2.507,-1.3321410702739396E+000,6.7683948533077887E-001
2.508,-1.3342645427438653E+000,6.7550628253912570E-001
2.509,-1.3363938029869855E+000,6.7417095353257839E-001
2.51,-1.3385288699350142E+000,6.7283349209765242E-001
2.511,-1.3406697594617454E+000,6.7149389303785467E-001
2.512,-1.3428164903046624E+000,6.7015215019956809E-001
2.513,-1.3449690800206830E+000,6.6880825781726505E-001
2.514,-1.3471275477526361E+000,6.6746220959504776E-001
2.515,-1.3492919112646833E+000,6.6611399968740526E-001
2.516,-1.3514621861967526E+000,6.6476362296061708E-001
2.517,-1.3536383925277471E+000,6.6341107282710365E-001
2.518,-1.3558205485328489E+000,6.6205634325955887E-001
2.519,-1.3580086704632328E+000,6.6069942890832234E-001
2.52,-1.3602027773183449E+000,6.5934032349919214E-001
2.521,-1.3624028878259444E+000,6.5797902084405613E-001
2.522,-1.3646090194878426E+000,6.5661551516009620E-001
2.523,-1.3668211915616717E+000,6.5524980007234856E-001
2.524,-1.3690394212791168E+000,6.5388186988037655E-001
2.525,-1.3712637274429254E+000,6.5251171835417643E-001
2.526,-1.3734941290760698E+000,6.5113933917902300E-001
2.527,-1.3757306418952044E+000,6.4976472715570455E-001
2.528,-1.3779732861269520E+000,6.4838787555911326E-001
2.529,-1.3802220805888363E+000,6.4700877813233104E-001
2.53,-1.3824770430954216E+000,6.4562742895177261E-001
2.531,-1.3847381927579085E+000,6.4424382165257743E-001
2.532,-1.3870055480444108E+000,6.4285795008096724E-001
2.533,-1.3892791272789971E+000,6.4146980812627064E-001
2.534,-1.3915589494800671E+000,6.4007938943869414E-001
2.535,-1.3938450339528992E+000,6.3868668756572811E-001
2.536,-1.3961373995811406E+000,6.3729169618807502E-001
2.537,-1.3984360629196848E+000,6.3589440977738376E-001
2.538,-1.4007410447977982E+000,6.3449482134684432E-001
2.539,-1.4030523636551508E+000,6.3309292471291034E-001
2.54,-1.4053700391125830E+000,6.3168871328301990E-001
2.541,-1.4076940874979398E+000,6.3028218158667426E-001
2.542,-1.4100245296705773E+000,6.2887332260030837E-001
2.543,-1.4123613853456094E+000,6.2746212968184834E-001
2.544,-1.4147046728251169E+000,6.2604859666547596E-001
2.545,-1.4170544102154765E+000,6.2463271744903504E-001
2.546,-1.4194106173345502E+000,6.2321448533641255E-001
2.547,-1.4217733134714805E+000,6.2179389380647920E-001
2.548,-1.4241425175750653E+000,6.2037093644748476E-001
2.549,-1.4265182492755872E+000,6.1894560660839171E-001
2.55,-1.4289005280458520E+000,6.1751789768454424E-001
2.551,-1.4312893738914203E+000,6.1608780288023335E-001
2.552,-1.4336848046866417E+000,6.1465531612462654E-001
2.553,-1.4360868412401731E+000,6.1322043033072215E-001
2.554,-1.4384955018342862E+000,6.1178313927432204E-001
2.555,-1.4409108064885410E+000,6.1034343612649278E-001
2.556,-1.4433327753540648E+000,6.0890131399782221E-001
2.557,-1.4457614248257216E+000,6.0745676730338338E-001
2.558,-1.4481967766209138E+000,6.0600978859960442E-001
2.559,-1.4506388505967722E+000,6.0456037107963079E-001
2.56,-1.4530876668812092E+000,6.0310850783308456E-001
2.561,-1.4555432439114337E+000,6.0165419253089902E-001
2.562,-1.4580056017669034E+000,6.0019741826579176E-001
2.563,-1.4604747610043836E+000,5.9873817795006656E-001
2.564,-1.4629507392850103E+000,5.9727646550497593E-001
2.565,-1.4654335580706253E+000,5.9581227351221566E-001
2.566,-1.4679232359417731E+000,5.9434559555035948E-001
2.567,-1.4704197941423960E+000,5.9287642425845810E-001
2.568,-1.4729232518106572E+000,5.9140475300340822E-001
2.569,-1.4754336297766388E+000,5.8993057454720765E-001
2.57,-1.4779509465035510E+000,5.8845388247730646E-001
2.571,-1.4804752222176500E+000,5.8697466975138590E-001
2.572,-1.4830064780979542E+000,5.8549292897824690E-001
2.573,-1.4855447321726849E+000,5.8400865387100420E-001
2.574,-1.4880900061728279E+000,5.8252183682449554E-001
2.575,-1.4906423198107768E+000,5.8103247093470500E-001
2.576,-1.4932016926156875E+000,5.7954054935474042E-001
2.577,-1.4957681454530753E+000,5.7804606475179410E-001
2.578,-1.4983416978384632E+000,5.7654901026191296E-001
2.579,-1.5009223703035728E+000,5.7504937864920325E-001
2.58,-1.5035101834178044E+000,5.7354716265180383E-001
2.581,-1.5061051566174863E+000,5.7204235540215542E-001
2.582,-1.5087073109390572E+000,5.7053494944847138E-001
2.583,-1.5113166658731758E+000,5.6902493788141373E-001
2.584,-1.5139332425143726E+000,5.6751231320385875E-001
2.585,-1.5165570603996963E+000,5.6599706846686249E-001
2.586,-1.5191881407287933E+000,5.6447919611003150E-001
2.587,-1.5218265031593725E+000,5.6295868911727842E-001
2.588,-1.5244721691581384E+000,5.6143553980434013E-001
2.589,-1.5271251579896907E+000,5.5990974127291360E-001
2.59,-1.5297854906643216E+000,5.5838128598008618E-001
2.591,-1.5324531883530210E+000,5.5685016630350870E-001
2.592,-1.5351282683854042E+000,5.5531637602081307E-001
2.593,-1.5378107532358112E+000,5.5377990701084878E-001
2.594,-1.5405006631890059E+000,5.5224075193845412E-001
2.595,-1.5431980191797163E+000,5.5069890321823445E-001
2.596,-1.5459028417017553E+000,5.4915435341073482E-001
2.597,-1.5486151513132487E+000,5.4760709503844329E-001
2.598,-1.5513349685867146E+000,5.4605712060436384E-001
2.599,-1.5540623145529253E+000,5.4450442242804797E-001
2.6,-1.5567972100989880E+000,5.4294899286343734E-001
2.601,-1.5595396753587556E+000,5.4139082452989229E-001
2.602,-1.5622897316502788E+000,5.3982990958776533E-001
2.603,-1.5650473969299772E+000,5.3826624144336976E-001
2.604,-1.5678126940764205E+000,5.3669981164583203E-001
2.605,-1.5705856441361086E+000,5.3513061240746307E-001
2.606,-1.5733662659549845E+000,5.3355863675509441E-001
2.607,-1.5761545807479165E+000,5.3198387680878290E-001
2.608,-1.5789506095946861E+000,5.3040632472047433E-001
2.609,-1.5817543728796344E+000,5.2882597288693078E-001
2.61,-1.5845658931661293E+000,5.2724281286468311E-001
2.611,-1.5873851906773893E+000,5.2565683706965538E-001
2.612,-1.5902122833861321E+000,5.2406803876867347E-001
2.613,-1.5930471941879893E+000,5.2247640933112982E-001
2.614,-1.5958899443067860E+000,5.2088194074029925E-001
2.615,-1.5987405529254226E+000,5.1928462574590040E-001
2.616,-1.6015990410738947E+000,5.1768445637148475E-001
2.617,-1.6044654306322215E+000,5.1608142429058901E-001
2.618,-1.6073397414576920E+000,5.1447552193680335E-001
2.619,-1.6102219941872276E+000,5.1286674142347888E-001
2.62,-1.6131122107431985E+000,5.1125507434352657E-001
2.621,-1.6160104106862647E+000,5.0964051318651937E-001
2.622,-1.6189166153068677E+000,5.0802304974970391E-001
2.623,-1.6218308461227529E+000,5.0640267571203335E-001
2.624,-1.6247531209351844E+000,5.0477938419906487E-001
2.625,-1.6276834625088499E+000,5.0315316636016427E-001
2.626,-1.6306218921092290E+000,5.0152401390827872E-001
2.627,-1.6335684299468485E+000,4.9989191895098373E-001
2.628,-1.6365230975564149E+000,4.9825687304539512E-001
2.629,-1.6394859135448077E+000,4.9661886889497509E-001
2.63,-1.6424568997290798E+000,4.9497789789885061E-001
2.631,-1.6454360768627214E+000,4.9333395185439671E-001
2.632,-1.6484234665377124E+000,4.9168702219697569E-001
2.633,-1.6514190895462253E+000,4.9003710065290318E-001
2.634,-1.6544229638271752E+000,4.8838418008596413E-001
2.635,-1.6574351122068696E+000,4.8672825135304593E-001
2.636,-1.6604555557744869E+000,4.8506930598260672E-001
2.637,-1.6634843135196489E+000,4.8340733633635791E-001
2.638,-1.6665214063635199E+000,4.8174233396191884E-001
2.639,-1.6695668557922156E+000,4.8007429014440406E-001
2.64,-1.6726206815853693E+000,4.7840319684179500E-001
2.641,-1.6756829052317044E+000,4.7672904527890703E-001
2.642,-1.6787535467673464E+000,4.7505182725118578E-001
2.643,-1.6818326274842292E+000,4.7337153400026527E-001
2.644,-1.6849201657172528E+000,4.7168815797824193E-001
2.645,-1.6880161828089297E+000,4.7000169034769690E-001
2.646,-1.6911206996420740E+000,4.6831212243008347E-001
2.647,-1.6942337362418922E+000,4.6661944587644194E-001
2.648,-1.6973553139010291E+000,4.6492365177103379E-001
2.649,-1.7004854523746600E+000,4.6322473181374640E-001
2.65,-1.7036241717023988E+000,4.6152267755390414E-001
2.651,-1.7067714925004918E+000,4.5981748026020680E-001
2.652,-1.7099274350522309E+000,4.5810913130917924E-001
2.653,-1.7130920197951940E+000,4.5639762197525785E-001
2.654,-1.7162652674796248E+000,4.5468294335943249E-001
2.655,-1.7194471971189282E+000,4.5296508728340995E-001
2.656,-1.7226378293964919E+000,4.5124404480620461E-001
2.657,-1.7258371850930703E+000,4.4951980689779109E-001
2.658,-1.7290452811619490E+000,4.4779236619238499E-001
2.659,-1.7322621395508881E+000,4.4606171307216191E-001
2.66,-1.7354877799829647E+000,4.4432783886371030E-001
2.661,-1.7387222227641834E+000,4.4259073459618559E-001
2.662,-1.7419654877058603E+000,4.4085039147673299E-001
2.663,-1.7452175946180148E+000,4.3910680067305635E-001
2.664,-1.7484785632589315E+000,4.3735995333281441E-001
2.665,-1.7517484133392713E+000,4.3560984058509961E-001
2.666,-1.7550271645160787E+000,4.3385645353866281E-001
2.667,-1.7583148363913379E+000,4.3209978328205739E-001
2.668,-1.7616114485146510E+000,4.3033982088524864E-001
2.669,-1.7649170203760700E+000,4.2857655739762690E-001
2.67,-1.7682315714115426E+000,4.2680998385051871E-001
2.671,-1.7715551209947451E+000,4.2504009125496572E-001
2.672,-1.7748876884373324E+000,4.2326687060245960E-001
2.673,-1.7782292929891979E+000,4.2149031286559974E-001
2.674,-1.7815799538351966E+000,4.1971040899763418E-001
2.675,-1.7849396900938095E+000,4.1792714993263069E-001
2.676,-1.7883085208157092E+000,4.1614052658561973E-001
2.677,-1.7916864649807163E+000,4.1435052985228105E-001
2.678,-1.7950735415020860E+000,4.1255715061064874E-001
2.679,-1.7984697692152525E+000,4.1076037971859947E-001
2.68,-1.8018751668816098E+000,4.0896020801544086E-001
2.681,-1.8052897531853136E+000,4.0715662632163074E-001
2.682,-1.8087135467317694E+000,4.0534962543891340E-001
2.683,-1.8121465660525204E+000,4.0353919615197448E-001
2.684,-1.8155888295892333E+000,4.0172532922518123E-001
2.685,-1.8190403557017898E+000,3.9990801540502646E-001
2.686,-1.8225011626630987E+000,3.9808724541945734E-001
2.687,-1.8259712686627263E+000,3.9626300997913000E-001
2.688,-1.8294506917978806E+000,3.9443529977598429E-001
2.689,-1.8329394500710179E+000,3.9260410548329694E-001
2.69,-1.8364375613973498E+000,3.9076941775764584E-001
2.691,-1.8399450435913303E+000,3.8893122723674212E-001
2.692,-1.8434619143704349E+000,3.8708952454067885E-001
2.693,-1.8469881913550754E+000,3.8524430027235224E-001
2.694,-1.8505238920602209E+000,3.8339554501644479E-001
2.695,-1.8540690338973354E+000,3.8154324934024436E-001
2.696,-1.8576236341797199E+000,3.7968740379497834E-001
2.697,-1.8611877101031529E+000,3.7782799891304486E-001
2.698,-1.8647612787571168E+000,3.7596502521034941E-001
2.699,-1.8683443571172418E+000,3.7409847318554695E-001
2.7,-1.8719369620443573E+000,3.7222833332036398E-001
2.701,-1.8755391102814958E+000,3.7035459607959470E-001
2.702,-1.8791508184597681E+000,3.6847725191237524E-001
2.703,-1.8827721030819562E+000,3.6659629125028098E-001
2.704,-1.8864029805257088E+000,3.6471170450828183E-001
2.705,-1.8900434670432642E+000,3.6282348208512966E-001
2.706,-1.8936935787704596E+000,3.6093161436492405E-001
2.707,-1.8973533316968421E+000,3.5903609171371298E-001
2.708,-1.9010227416825900E+000,3.5713690448213020E-001
2.709,-1.9047018244568954E+000,3.5523404300557287E-001
2.71,-1.9083905956036948E+000,3.5332749760294296E-001
2.711,-1.9120890705784757E+000,3.5141725857900097E-001
2.712,-1.9157972646821708E+000,3.4950331622183811E-001
2.713,-1.9195151930726031E+000,3.4758566080461356E-001
2.714,-1.9232428707577420E+000,3.4566428258524035E-001
2.715,-1.9269803126044802E+000,3.4373917180767888E-001
2.716,-1.9307275333172935E+000,3.4181031870018957E-001
2.717,-1.9344845474445578E+000,3.3987771347642126E-001
2.718,-1.9382513693794994E+000,3.3794134633588974E-001
2.719,-1.9420280133509404E+000,3.3600120746353712E-001
2.72,-1.9458144934222019E+000,3.3405728703005522E-001
2.721,-1.9496108236325365E+000,3.3210957509731565E-001
2.722,-1.9534170182880597E+000,3.3015806137710479E-001
2.723,-1.9572330908121012E+000,3.2820273608541789E-001
2.724,-1.9610590530316128E+000,3.2624359050161922E-001
2.725,-1.9648949191815777E+000,3.2428061395616026E-001
2.726,-1.9687407021032290E+000,3.2231379667809701E-001
2.727,-1.9725964153909339E+000,3.2034312814414945E-001
2.728,-1.9764620716817813E+000,3.1836859841593840E-001
2.729,-1.9803376814663423E+000,3.1639019914245387E-001
2.73,-1.9842232583518935E+000,3.1440791928138817E-001
2.731,-1.9881188144571194E+000,3.1242174881727747E-001
2.732,-1.9920243618982050E+000,3.1043167755455070E-001
2.733,-1.9959399119402299E+000,3.0843769583920305E-001
2.734,-1.9998654766241382E+000,3.0643979315256570E-001
2.735,-2.0038010664651895E+000,3.0443796013364488E-001
2.736,-2.0077466926933023E+000,3.0243218658323756E-001
2.737,-2.0117023666590255E+000,3.0042246196885258E-001
2.738,-2.0156680980389843E+000,2.9840877712694402E-001
2.739,-2.0196438974813780E+000,2.9639112175390547E-001
2.74,-2.0236297754084962E+000,2.9436948552171199E-001
2.741,-2.0276257418300219E+000,2.9234385826354409E-001
2.742,-2.0316318067623982E+000,2.9031422954676195E-001
2.743,-2.0356479792555762E+000,2.8828058970267428E-001
2.744,-2.0396742679137003E+000,2.8624292932264500E-001
2.745,-2.0437106824544213E+000,2.8420123747044895E-001
2.746,-2.0477572316442965E+000,2.8215550397669720E-001
2.747,-2.0518139237335400E+000,2.8010571898719450E-001
2.748,-2.0558807672016193E+000,2.7805187204747661E-001
2.749,-2.0599577702052185E+000,2.7599395276449917E-001
2.75,-2.0640449398991274E+000,2.7393195171351226E-001
2.751,-2.0681422838471577E+000,2.7186585858608259E-001
2.752,-2.0722498096682052E+000,2.6979566258799692E-001
2.753,-2.0763675239309527E+000,2.6772135402832858E-001
2.754,-2.0804954330894700E+000,2.6564292301169251E-001
2.755,-2.0846335438057575E+000,2.6356035887229706E-001
2.756,-2.0887818619801002E+000,2.6147365169509384E-001
2.757,-2.0929403937335458E+000,2.5938279068100334E-001
2.758,-2.0971091440217746E+000,2.5728776662607977E-001
2.759,-2.1012881183794065E+000,2.5518856868830531E-001
2.76,-2.1054773218103260E+000,2.5308518642148775E-001
2.761,-2.1096767587215250E+000,2.5097761001402352E-001
2.762,-2.1138864334829606E+000,2.4886582905924298E-001
2.763,-2.1181063500842670E+000,2.4674983329576633E-001
2.764,-2.1223365121919526E+000,2.4462961246726989E-001
2.765,-2.1265769232089715E+000,2.4250515613965029E-001
2.766,-2.1308275860301151E+000,2.4037645446707359E-001
2.767,-2.1350885034689164E+000,2.3824349675098491E-001
2.768,-2.1393596777918673E+000,2.3610627307650570E-001
2.769,-2.1436411111231761E+000,2.3396477267574251E-001
2.77,-2.1479328050119091E+000,2.3181898600743317E-001
2.771,-2.1522347608193608E+000,2.2966890266417200E-001
2.772,-2.1565469795893093E+000,2.2751451180794488E-001
2.773,-2.1608694618937117E+000,2.2535580382868164E-001
2.774,-2.1652022080061619E+000,2.2319276826953713E-001
2.775,-2.1695452178335084E+000,2.2102539439960800E-001
2.776,-2.1738984909411099E+000,2.1885367298435696E-001
2.777,-2.1782620264820389E+000,2.1667759328688890E-001
2.778,-2.1826358231566703E+000,2.1449714447867313E-001
2.779,-2.1870198793460283E+000,2.1231231625815830E-001
2.78,-2.1914141933231943E+000,2.1012309981136038E-001
2.781,-2.1958187625111885E+000,2.0792948385107701E-001
2.782,-2.2002335840184410E+000,2.0573145774021173E-001
2.783,-2.2046586547613911E+000,2.0352901163305837E-001
2.784,-2.2090939714252698E+000,2.0132213604274077E-001
2.785,-2.2135395296909057E+000,1.9911081983117351E-001
2.786,-2.2179953251685460E+000,1.9689505284854925E-001
2.787,-2.2224613531375579E+000,1.9467482513212875E-001
2.788,-2.2269376082365189E+000,1.9245012626494529E-001
2.789,-2.2314240846616848E+000,1.9022094584948634E-001
2.79,-2.2359207764903015E+000,1.8798727405183133E-001
2.791,-2.2404276769776472E+000,1.8574910039888035E-001
2.792,-2.2449447788300252E+000,1.8350641434971013E-001
2.793,-2.2494720744977776E+000,1.8125920564208742E-001
2.794,-2.2540095569888341E+000,1.7900746535922998E-001
2.795,-2.2585572168770569E+000,1.7675118205584595E-001
2.796,-2.2631150452259625E+000,1.7449034551334949E-001
2.797,-2.2676830340187553E+000,1.7222494707398184E-001
2.798,-2.2722611725107074E+000,1.6995497557689543E-001
2.799,-2.2768494501743959E+000,1.6768042068502800E-001
2.8,-2.2814478565867176E+000,1.6540127265467397E-001
2.801,-2.2860563800675568E+000,1.6311752103381019E-001
2.802,-2.2906750092178334E+000,1.6082915608240547E-001
2.803,-2.2953037311909559E+000,1.5853616727871497E-001
2.804,-2.2999425329687844E+000,1.5623854442015545E-001
2.805,-2.3045914014568898E+000,1.5393627767938264E-001
2.806,-2.3092503222286234E+000,1.5162935660873184E-001
2.807,-2.3139192823792181E+000,1.4931777226501541E-001
2.808,-2.3185982664063265E+000,1.4700151422059213E-001
2.809,-2.3232872582272113E+000,1.4468057208486618E-001
2.81,-2.3279862419161041E+000,1.4235493595915452E-001
2.811,-2.3326952007355000E+000,1.4002459579956264E-001
2.812,-2.3374141169163543E+000,1.3768954132774949E-001
2.813,-2.3421429725534617E+000,1.3534976252565448E-001
2.814,-2.3468817514672309E+000,1.3300525066841354E-001
2.815,-2.3516304326465667E+000,1.3065599472192255E-001
2.816,-2.3563889974112979E+000,1.2830198522795791E-001
2.817,-2.3611574255015531E+000,1.2594321224175978E-001
2.818,-2.3659356953150970E+000,1.2357966548212285E-001
2.819,-2.3707237877711864E+000,1.2121133618253700E-001
2.82,-2.3755216797387435E+000,1.1883821396830270E-001
2.821,-2.3803293474236340E+000,1.1646028851105034E-001
2.822,-2.3851467687843990E+000,1.1407755055387596E-001
2.823,-2.3899739206992638E+000,1.1168999064584892E-001
2.824,-2.3948107775790204E+000,1.0929759860031675E-001
2.825,-2.3996573149189020E+000,1.0690036497419951E-001
2.826,-2.4045135055909603E+000,1.0449827958120772E-001
2.827,-2.4093793247431581E+000,1.0209133337826802E-001
2.828,-2.4142547447056226E+000,9.9679516550277056E-002
2.829,-2.4191397365492917E+000,9.7262819099191822E-002
2.83,-2.4240342749325796E+000,9.4841232541570397E-002
2.831,-2.4289383292110220E+000,9.2414746825233290E-002
2.832,-2.4338518689438033E+000,8.9983352252919674E-002
2.833,-2.4387748633787529E+000,8.7547039295691007E-002
2.834,-2.4437072820933410E+000,8.5105798768444429E-002
2.835,-2.4486490921261366E+000,8.2659620975864753E-002
2.836,-2.4536002599320046E+000,8.0208496303562860E-002
2.837,-2.4585607542486052E+000,7.7752416036639502E-002
2.838,-2.4635305403630281E+000,7.5291370715975928E-002
