"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
3.58,-2.2015568307092876E+000,-4.0765769433340648E-001,-4.0765769433340648E-001,-8.4899593896716119E-001,8.9867345173841928E-002,1.0000000000000001E-001
3.6,7.9189861470599177E-001,-2.8828748277848704E-001,-2.8828748277848704E-001,-8.8504088658970093E-001,5.0013787951044511E-002,1.0000000000000001E-001
3.62,7.9189861470599177E-001,-2.8828748277848704E-001,-2.8828748277848704E-001,-9.2073182965799261E-001,1.0141966354503557E-002,0.0000000000000000E+000
3.64,7.9189861470599177E-001,-2.8828748277848704E-001,-2.8828748277848704E-001,-9.5605449227068184E-001,-2.9732235358658023E-002,-0.0000000000000000E+000
3.66,3.0115981339066851E+000,1.0257665809877414E-001,1.0257665809877414E-001,-9.9099474583368830E-001,-6.9592932627392870E-002,-1.0000000000000001E-001
3.68,3.0115981339066851E+000,1.0257665809877414E-001,1.0257665809877414E-001,-1.0255386147114438E+000,-1.0942424666470739E-001,-1.0000000000000001E-001
3.7,9.1098351134448685E-001,2.1132076411189638E-001,2.1132076411189638E-001,-1.0596722818169830E+000,-1.4921031055424844E-001,-1.0000000000000001E-001
3.72,9.1098351134448685E-001,2.1132076411189638E-001,2.1132076411189638E-001,-1.0933820941385706E+000,-1.8893527536225618E-001,-2.0000000000000001E-001
3.74,9.1098351134448685E-001,2.1132076411189638E-001,2.1132076411189638E-001,-1.1266545682007365E+000,-2.2858331626162878E-001,-2.0000000000000001E-001
3.76,-2.4765214536625829E-001,1.6979820773551924E-001,1.6979820773551924E-001,-1.1594763954574840E+000,-2.6813863866483950E-001,-3.0000000000000004E-001
3.78,-2.4765214536625829E-001,1.6979820773551924E-001,1.6979820773551924E-001,-1.1918344476155249E+000,-3.0758548436244376E-001,-3.0000000000000004E-001
3.8,4.3725825028471901E+000,7.0788111020464228E-001,5.0000000000000000E-001,-1.2237157818854350E+000,-3.4690813766391482E-001,-3.0000000000000004E-001
3.82,4.3725825028471901E+000,7.0788111020464228E-001,5.0000000000000000E-001,-1.2551076461585839E+000,-3.8609093153755447E-001,-4.0000000000000002E-001
3.84,4.3725825028471901E+000,7.0788111020464228E-001,5.0000000000000000E-001,-1.2859974841078148E+000,-4.2511825374623063E-001,-4.0000000000000002E-001
3.86,-9.4622198795421497E-001,5.5420930620013276E-001,5.0000000000000000E-001,-1.3163729402098086E+000,-4.6397455297571522E-001,-5.0000000000000000E-001
3.88,-9.4622198795421497E-001,5.5420930620013276E-001,5.0000000000000000E-001,-1.3462218646871200E+000,-5.0264434495238830E-001,-5.0000000000000000E-001
3.9,1.5738009108735544E+000,7.2322395474932022E-001,5.0000000000000000E-001,-1.3755323183679442E+000,-5.4111221854713110E-001,-5.0000000000000000E-001
3.92,1.5738009108735544E+000,7.2322395474932022E-001,5.0000000000000000E-001,-1.4042925774616077E+000,-5.7936284186221199E-001,-6.0000000000000009E-001
3.94,1.5738009108735544E+000,7.2322395474932022E-001,5.0000000000000000E-001,-1.4324911382479379E+000,-6.1738096829801836E-001,-6.0000000000000009E-001
3.96,1.0828658650176299E+000,8.2242099013905801E-001,5.0000000000000000E-001,-1.4601167216785980E+000,-6.5515144259650548E-001,-7.0000000000000007E-001
3.98,1.0828658650176299E+000,8.2242099013905801E-001,5.0000000000000000E-001,-1.4871582778885462E+000,-6.9265920685826232E-001,-7.0000000000000007E-001
4,1.0709256519130226E+000,9.1516564712123305E-001,5.0000000000000000E-001,-1.5136049906158537E+000,-7.2988930653012296E-001,-7.0000000000000007E-001
4.02,1.0709256519130226E+000,9.1516564712123305E-001,5.0000000000000000E-001,-1.5381687563064910E+000,-7.6682689636028911E-001,-7.0000000000000007E-001
4.04,1.0709256519130226E+000,9.1516564712123305E-001,5.0000000000000000E-001,-1.5634253188295169E+000,-8.0345724631795423E-001,-8.0000000000000004E-001
4.06,1.1082979622795178E-001,8.8326108929366542E-001,5.0000000000000000E-001,-1.5880565320703983E+000,-8.3976574747448141E-001,-8.0000000000000004E-001
4.08,1.1082979622795178E-001,8.8326108929366542E-001,5.0000000000000000E-001,-1.6120525438722662E+000,-8.7573791784316801E-001,-8.0000000000000004E-001
4.1,1.1082979622795178E-001,8.8326108929366542E-001,5.0000000000000000E-001,-1.6354037561503270E+000,-9.1135940817475225E-001,-9.0000000000000002E-001
4.12,-1.9172412621187338E+000,5.9944287706413968E-001,5.0000000000000000E-001,-1.6581008287310204E+000,-9.4661600770577048E-001,-9.0000000000000002E-001
4.14,-1.9172412621187338E+000,5.9944287706413968E-001,5.0000000000000000E-001,-1.6801346830879387E+000,-9.8149364985697340E-001,-9.0000000000000002E-001
4.16,9.5606717821263143E-001,6.8897913048751169E-001,5.0000000000000000E-001,-1.7014965059731153E+000,-1.0159784178790434E+000,-1.0000000000000000E+000
4.18,9.5606717821263143E-001,6.8897913048751169E-001,5.0000000000000000E-001,-1.7221777529422266E+000,-1.0500565504428563E+000,-1.0000000000000000E+000
4.2,9.5606717821263143E-001,6.8897913048751169E-001,5.0000000000000000E-001,-1.7421701517722212E+000,-1.0837144471716502E+000,-1.1000000000000001E+000
4.22,3.2540041211535048E-001,6.9520522547755492E-001,5.0000000000000000E-001,-1.7614657057701335E+000,-1.1169386741124194E+000,-1.1000000000000001E+000
4.24,3.2540041211535048E-001,6.9520522547755492E-001,5.0000000000000000E-001,-1.7800566969716329E+000,-1.1497159691439924E+000,-1.1000000000000001E+000
4.26,-1.9892024599488103E+000,4.1179465671007609E-001,4.1179465671007609E-001,-1.7979356892281144E+000,-1.1820332473192019E+000,-1.1000000000000001E+000
4.28,-1.9892024599488103E+000,4.1179465671007609E-001,4.1179465671007609E-001,-1.8150955311810664E+000,-1.2138776061386982E+000,-1.2000000000000002E+000
4.3,-1.9892024599488103E+000,4.1179465671007609E-001,4.1179465671007609E-001,-1.8315293591224946E+000,-1.2452363307539127E+000,-1.2000000000000002E+000
4.32,3.9813924532773424E+000,8.8887898053424008E-001,5.0000000000000000E-001,-1.8472305997403389E+000,-1.2760968990968147E+000,-1.2000000000000002E+000
4.34,3.9813924532773424E+000,8.8887898053424008E-001,5.0000000000000000E-001,-1.8621929727477007E+000,-1.3064469869340714E+000,-1.3000000000000000E+000
4.36,2.2409874572230759E+000,1.1245584636604127E+000,5.0000000000000000E-001,-1.8764104933948695E+000,-1.3362744728433416E+000,-1.3000000000000000E+000
4.38,2.2409874572230759E+000,1.1245584636604127E+000,5.0000000000000000E-001,-1.8898774748631577E+000,-1.3655674431094178E+000,-1.3000000000000000E+000
4.4,2.2409874572230759E+000,1.1245584636604127E+000,5.0000000000000000E-001,-1.9025885305395287E+000,-1.3943141965380514E+000,-1.4000000000000001E+000
4.42,8.0767537277060042E-002,1.0784264826370247E+000,5.0000000000000000E-001,-1.9145385761711931E+000,-1.4225032491852669E+000,-1.4000000000000001E+000
4.44,8.0767537277060042E-002,1.0784264826370247E+000,5.0000000000000000E-001,-1.9257228318992290E+000,-1.4501233390000996E+000,-1.4000000000000001E+000
4.46,-1.5918316390449785E+000,8.2552620362455031E-001,5.0000000000000000E-001,-1.9361368241704662E+000,-1.4771634303786747E+000,-1.5000000000000000E+000
4.48,-1.5918316390449785E+000,8.2552620362455031E-001,5.0000000000000000E-001,-1.9457763875268519E+000,-1.5036127186276538E+000,-1.5000000000000000E+000
4.5,-1.5918316390449785E+000,8.2552620362455031E-001,5.0000000000000000E-001,-1.9546376662715645E+000,-1.5294606343350696E+000,-1.5000000000000000E+000
4.52,-8.5029215884652476E-001,6.7796337358750702E-001,5.0000000000000000E-001,-1.9627171160112562E+000,-1.5546968476466783E+000,-1.5000000000000000E+000
4.54,-8.5029215884652476E-001,6.7796337358750702E-001,5.0000000000000000E-001,-1.9700115050737563E+000,-1.5793112724459544E+000,-1.6000000000000001E+000
4.56,-4.0613867860950315E-001,5.9329787008194379E-001,5.0000000000000000E-001,-1.9765179158006956E+000,-1.6032940704359606E+000,-1.6000000000000001E+000
4.58,-4.0613867860950315E-001,5.9329787008194379E-001,5.0000000000000000E-001,-1.9822337457145378E+000,-1.6266356551213181E+000,-1.6000000000000001E+000
4.6,-4.0613867860950315E-001,5.9329787008194379E-001,5.0000000000000000E-001,-1.9871567085595236E+000,-1.6493266956886106E+000,-1.6000000000000001E+000
4.62,1.4619020767834091E-002,5.6546035417382590E-001,5.0000000000000000E-001,-1.9912848352161554E+000,-1.6713581207835524E+000,-1.6000000000000001E+000
4.64,1.4619020767834091E-002,5.6546035417382590E-001,5.0000000000000000E-001,-1.9946164744888111E+000,-1.6927211221833678E+000,-1.7000000000000002E+000
4.66,-1.1836106648524516E+000,3.8923600335857789E-001,3.8923600335857789E-001,-1.9971502937662027E+000,-1.7134071583628059E+000,-1.7000000000000002E+000
4.68,-1.1836106648524516E+000,3.8923600335857789E-001,3.8923600335857789E-001,-1.9988852795544039E+000,-1.7334079579523225E+000,-1.7000000000000002E+000
4.7,-1.1836106648524516E+000,3.8923600335857789E-001,3.8923600335857789E-001,-1.9998207378822315E+000,-1.7527155230870068E+000,-1.7000000000000002E+000
4.72,-1.2272005044102949E+000,2.1637414013936207E-001,2.1637414013936207E-001,-1.9999562945788272E+000,-1.7713221326448405E+000,-1.8000000000000000E+000
4.74,-1.2272005044102949E+000,2.1637414013936207E-001,2.1637414013936207E-001,-1.9992918954233196E+000,-1.7892203453729927E+000,-1.8000000000000000E+000
4.76,-6.8961044557045348E-001,1.1935412743608709E-001,1.1935412743608709E-001,-1.9978278061665131E+000,-1.8064030029008420E+000,-1.8000000000000000E+000
4.78,-6.8961044557045348E-001,1.1935412743608709E-001,1.1935412743608709E-001,-1.9955646124245880E+000,-1.8228632326385292E+000,-1.8000000000000000E+000
4.8,-6.8961044557045348E-001,1.1935412743608709E-001,1.1935412743608709E-001,-1.9925032194448669E+000,-1.8385944505598348E+000,-1.8000000000000000E+000
4.82,-1.2401243089538412E+000,-4.1629117554947692E-002,-4.1629117554947692E-002,-1.9886448517437234E+000,-1.8535903638682958E+000,-1.8000000000000000E+000
4.84,-1.2401243089538412E+000,-4.1629117554947692E-002,-4.1629117554947692E-002,-1.9839910526167932E+000,-1.8678449735454532E+000,-1.9000000000000001E+000
4.86,1.6768265629152628E+000,1.7005565868720762E-001,1.7005565868720762E-001,-1.9785436835216788E+000,-1.8813525767802501E+000,-1.9000000000000001E+000
4.88,1.6768265629152628E+000,1.7005565868720762E-001,1.7005565868720762E-001,-1.9723049233333845E+000,-1.8941077692785813E+000,-1.9000000000000001E+000
4.9,1.6768265629152628E+000,1.7005565868720762E-001,1.7005565868720762E-001,-1.9652772674728063E+000,-1.9061054474521093E+000,-1.9000000000000001E+000
4.92,-1.2555331332974953E+000,4.6112340906601101E-003,4.6112340906601101E-003,-1.9574635269085863E+000,-1.9173408104854657E+000,-1.9000000000000001E+000
4.94,-1.2555331332974953E+000,4.6112340906601101E-003,4.6112340906601101E-003,-1.9488668270327687E+000,-1.9278093622810413E+000,-1.9000000000000001E+000
4.96,9.1781965300146573E-001,1.1910812901131052E-001,1.1910812901131052E-001,-1.9394906064106840E+000,-1.9375069132805949E+000,-1.9000000000000001E+000
4.98,9.1781965300146573E-001,1.1910812901131052E-001,1.1910812901131052E-001,-1.9293386154055618E+000,-1.9464295821629944E+000,-1.9000000000000001E+000
5,9.1781965300146573E-001,1.1910812901131052E-001,1.1910812901131052E-001,-1.9184149146784508E+000,-1.9545737974174142E+000,-1.9000000000000001E+000
5.02,3.0796821254095961E+000,4.9811298823694505E-001,4.9811298823694505E-001,-1.9067238735639933E+000,-1.9619362987914124E+000,-2.0000000000000000E+000
5.04,3.0796821254095961E+000,4.9811298823694505E-001,4.9811298823694505E-001,-1.8942701683227556E+000,-1.9685141386133145E+000,-2.0000000000000000E+000
5.06,-1.3076692012673381E+000,3.0974868866668059E-001,3.0974868866668059E-001,-1.8810587802707899E+000,-1.9743046829884303E+000,-2.0000000000000000E+000
5.08,-1.3076692012673381E+000,3.0974868866668059E-001,3.0974868866668059E-001,-1.8670949937871613E+000,-1.9793056128686359E+000,-2.0000000000000000E+000
5.1,-1.3076692012673381E+000,3.0974868866668059E-001,3.0974868866668059E-001,-1.8523843942002880E+000,-1.9835149249949471E+000,-2.0000000000000000E+000
5.12,7.4254699166740035E-001,3.8707962819177155E-001,3.8707962819177155E-001,-1.8369328655538633E+000,-1.9869309327127260E+000,-2.0000000000000000E+000
5.14,7.4254699166740035E-001,3.8707962819177155E-001,3.8707962819177155E-001,-1.8207465882533294E+000,-1.9895522666592469E+000,-2.0000000000000000E+000
5.16,-8.4030328152445710E-001,2.6268773659162581E-001,2.6268773659162581E-001,-1.8038320365937939E+000,-1.9913778753233711E+000,-2.0000000000000000E+000
5.18,-8.4030328152445710E-001,2.6268773659162581E-001,2.6268773659162581E-001,-1.7861959761703887E+000,-1.9924070254771464E+000,-2.0000000000000000E+000
5.2,-8.4030328152445710E-001,2.6268773659162581E-001,2.6268773659162581E-001,-1.7678454611721472E+000,-1.9926393024792022E+000,-2.0000000000000000E+000
5.22,-3.1004289261563395E-001,2.1079798818509021E-001,2.1079798818509021E-001,-1.7487878315603946E+000,-1.9920746104498472E+000,-2.0000000000000000E+000
5.24,-3.1004289261563395E-001,2.1079798818509021E-001,2.1079798818509021E-001,-1.7290307101328790E+000,-1.9907131723178453E+000,-2.0000000000000000E+000
5.26,-1.9111490830695304E+000,-3.8635546607855842E-002,-3.8635546607855842E-002,-1.7085819994747484E+000,-1.9885555297388839E+000,-2.0000000000000000E+000
5.28,-1.9111490830695304E+000,-3.8635546607855842E-002,-3.8635546607855842E-002,-1.6874498787976111E+000,-1.9856025428858026E+000,-2.0000000000000000E+000
5.3,-1.9111490830695304E+000,-3.8635546607855842E-002,-3.8635546607855842E-002,-1.6656428006679891E+000,-1.9818553901107121E+000,-2.0000000000000000E+000
5.32,2.5157771984539541E+000,2.7776838052928188E-001,2.7776838052928188E-001,-1.6431694876263754E+000,-1.9773155674791574E+000,-2.0000000000000000E+000
5.34,2.5157771984539541E+000,2.7776838052928188E-001,2.7776838052928188E-001,-1.6200389286983445E+000,-1.9719848881765694E+000,-2.0000000000000000E+000
5.36,1.6550143980569362E-001,2.8456764147852948E-001,2.8456764147852948E-001,-1.5962603757990697E+000,-1.9658654817872567E+000,-2.0000000000000000E+000
5.38,1.6550143980569362E-001,2.8456764147852948E-001,2.8456764147852948E-001,-1.5718433400326557E+000,-1.9589597934462739E+000,-2.0000000000000000E+000
5.4,1.6550143980569362E-001,2.8456764147852948E-001,2.8456764147852948E-001,-1.5467975878878646E+000,-1.9512705828645318E+000,-2.0000000000000000E+000
5.42,-1.5159627705440079E-001,2.5138972477280286E-001,2.5138972477280286E-001,-1.5211331373316102E+000,-1.9428009232275776E+000,-2.0000000000000000E+000
5.44,-1.5159627705440079E-001,2.5138972477280286E-001,2.5138972477280286E-001,-1.4948602538019289E+000,-1.9335541999685111E+000,-1.9000000000000001E+000
5.46,4.3319230541319302E-002,2.4423514235182764E-001,2.4423514235182764E-001,-1.4679894461019349E+000,-1.9235341094155638E+000,-1.9000000000000001E+000
5.48,4.3319230541319302E-002,2.4423514235182764E-001,2.4423514235182764E-001,-1.4405314621964231E+000,-1.9127446573149083E+000,-1.9000000000000001E+000
5.5,4.3319230541319302E-002,2.4423514235182764E-001,2.4423514235182764E-001,-1.4124972849128667E+000,-1.9011901572293211E+000,-1.9000000000000001E+000
5.52,-1.8085632014395711E-001,2.0941634521624153E-001,2.0941634521624153E-001,-1.3838981275483924E+000,-1.8888752288133619E+000,-1.9000000000000001E+000
5.54,-1.8085632014395711E-001,2.0941634521624153E-001,2.0941634521624153E-001,-1.3547454293846262E+000,-1.8758047959657957E+000,-1.9000000000000001E+000
5.56,-1.4595731251250474E+000,1.6498887314798649E-002,1.6498887314798649E-002,-1.3250508511121433E+000,-1.8619840848600080E+000,-1.9000000000000001E+000
5.58,-1.4595731251250474E+000,1.6498887314798649E-002,1.6498887314798649E-002,-1.2948262701663151E+000,-1.8474186218532438E+000,-1.9000000000000001E+000
5.6,-1.4595731251250474E+000,1.6498887314798649E-002,1.6498887314798649E-002,-1.2640837759765460E+000,-1.8321142312755132E+000,-1.8000000000000000E+000
5.62,-1.3539141926455059E-001,-1.2499844590101172E-003,-1.2499844590101172E-003,-1.2328356651306105E+000,-1.8160770330990823E+000,-1.8000000000000000E+000
5.64,-1.3539141926455059E-001,-1.2499844590101172E-003,-1.2499844590101172E-003,-1.2010944364562137E+000,-1.7993134404894990E+000,-1.8000000000000000E+000
5.66,1.5233781358543166E+000,1.8923478174573016E-001,1.8923478174573016E-001,-1.1688727860216177E+000,-1.7818301572391542E+000,-1.8000000000000000E+000
5.68,1.5233781358543166E+000,1.8923478174573016E-001,1.8923478174573016E-001,-1.1361836020573659E+000,-1.7636341750844255E+000,-1.8000000000000000E+000
5.7,1.5233781358543166E+000,1.8923478174573016E-001,1.8923478174573016E-001,-1.1030399598012095E+000,-1.7447327709074933E+000,-1.8000000000000000E+000
5.72,3.0490840255351239E+000,5.6090854585033489E-001,5.0000000000000000E-001,-1.0694551162681345E+000,-1.7251335038239730E+000,-1.7000000000000002E+000
5.74,3.0490840255351239E+000,5.6090854585033489E-001,5.0000000000000000E-001,-1.0354425049477651E+000,-1.7048442121575293E+000,-1.7000000000000002E+000
5.76,1.3028336802832269E-001,5.4914853956135845E-001,5.0000000000000000E-001,-1.0010157304311373E+000,-1.6838730103027233E+000,-1.7000000000000002E+000
5.78,1.3028336802832269E-001,5.4914853956135845E-001,5.0000000000000000E-001,-9.6618856296902478E-001,-1.6622282854773309E+000,-1.7000000000000002E+000
5.8,1.3028336802832269E-001,5.4914853956135845E-001,5.0000000000000000E-001,-9.3097493296407152E-001,-1.6399186943654831E+000,-1.7000000000000002E+000
5.82,-3.3887281408723289E+000,9.8100094974248320E-002,9.8100094974248320E-002,-8.9538892539876791E-001,-1.6169531596529385E+000,-1.6000000000000001E+000
5.84,-3.3887281408723289E+000,9.8100094974248320E-002,9.8100094974248320E-002,-8.5944477420166299E-001,-1.5933408664559376E+000,-1.6000000000000001E+000
5.86,2.0509786830642809E+000,3.4956742560857124E-001,3.4956742560857124E-001,-8.2315685655399473E-001,-1.5690912586450283E+000,-1.6000000000000001E+000
5.88,2.0509786830642809E+000,3.4956742560857124E-001,3.4956742560857124E-001,-7.8653968713897193E-001,-1.5442140350653870E+000,-1.6000000000000001E+000
5.9,2.0509786830642809E+000,3.4956742560857124E-001,3.4956742560857124E-001,-7.4960791233615609E-001,-1.5187191456551203E+000,-1.5000000000000000E+000
5.92,-1.4723681368347311E-001,3.1368445261770844E-001,3.1368445261770844E-001,-7.1237630436304300E-001,-1.4926167874631453E+000,-1.5000000000000000E+000
5.94,-1.4723681368347311E-001,3.1368445261770844E-001,3.1368445261770844E-001,-6.7485975536641041E-001,-1.4659174005682087E+000,-1.5000000000000000E+000
5.96,1.9483911547721522E+000,5.4154912433334257E-001,5.0000000000000000E-001,-6.3707327146564652E-001,-1.4386316639007319E+000,-1.5000000000000000E+000
5.98,1.9483911547721522E+000,5.4154912433334257E-001,5.0000000000000000E-001,-5.9903196675048154E-001,-1.4107704909691114E+000,-1.4000000000000001E+000
6,1.9483911547721522E+000,5.4154912433334257E-001,5.0000000000000000E-001,-5.6075105723560781E-001,-1.3823450254922327E+000,-1.4000000000000001E+000
6.02,1.3888774713647685E+000,6.8808135203727139E-001,5.0000000000000000E-001,-5.2224585477442265E-001,-1.3533666369399171E+000,-1.4000000000000001E+000
6.04,1.3888774713647685E+000,6.8808135203727139E-001,5.0000000000000000E-001,-4.8353176093451117E-001,-1.3238469159831243E+000,-1.4000000000000001E+000
6.06,-1.5904409237277928E-001,6.3379677288881042E-001,5.0000000000000000E-001,-4.4462426083723705E-001,-1.2937976698556926E+000,-1.3000000000000000E+000
6.08,-1.5904409237277928E-001,6.3379677288881042E-001,5.0000000000000000E-001,-4.0553891696386030E-001,-1.2632309176295253E+000,-1.3000000000000000E+000
6.1,-1.5904409237277928E-001,6.3379677288881042E-001,5.0000000000000000E-001,-3.6629136293081843E-001,-1.2321588854050707E+000,-1.3000000000000000E+000
6.12,-1.1358129651147613E+000,4.6013031360502443E-001,4.6013031360502443E-001,-3.2689729723642219E-001,-1.2005940014190595E+000,-1.2000000000000002E+000
6.14,-1.1358129651147613E+000,4.6013031360502443E-001,4.6013031360502443E-001,-2.8737247698170565E-001,-1.1685488910714277E+000,-1.2000000000000002E+000
6.16,1.9866868680148735E+000,6.8545965642663242E-001,5.0000000000000000E-001,-2.4773271156778368E-001,-1.1360363718734556E+000,-1.2000000000000002E+000
6.18,1.9866868680148735E+000,6.8545965642663242E-001,5.0000000000000000E-001,-2.0799385637228102E-001,-1.1030694483190948E+000,-1.1000000000000001E+000
6.2,1.9866868680148735E+000,6.8545965642663242E-001,5.0000000000000000E-001,-1.6817180640745094E-001,-1.0696613066815839E+000,-1.1000000000000001E+000
6.22,-1.1177662847779999E+000,5.1146588800805082E-001,5.0000000000000000E-001,-1.2828248996231698E-001,-1.0358253097374135E+000,-1.1000000000000001E+000
6.24,-1.1177662847779999E+000,5.1146588800805082E-001,5.0000000000000000E-001,-8.8341862231610238E-002,-1.0015749914197378E+000,-1.0000000000000000E+000
6.26,-8.6479797931744951E-001,3.7779284619296666E-001,3.7779284619296666E-001,-4.8365898933891996E-002,-9.6692405140341542E-001,-1.0000000000000000E+000
6.28,-8.6479797931744951E-001,3.7779284619296666E-001,3.7779284619296666E-001,-8.3705899214578106E-003,-9.3188634962378813E-001,-1.0000000000000000E+000
6.3,-8.6479797931744951E-001,3.7779284619296666E-001,3.7779284619296666E-001,3.1628067215333247E-002,-8.9647590073144978E-001,-9.0000000000000002E-001
6.32,1.4378380709447758E+000,5.3863296275141526E-001,5.0000000000000000E-001,7.1614073546938342E-002,-8.6070686848516753E-001,-9.0000000000000002E-001
6.34,1.4378380709447758E+000,5.3863296275141526E-001,5.0000000000000000E-001,1.1157143520396801E-001,-8.2459356008524909E-001,-9.0000000000000002E-001
6.36,5.7628775728172243E-001,5.8373728427405980E-001,5.0000000000000000E-001,1.5148416977450832E-001,-7.8815042044957362E-001,-8.0000000000000004E-001
6.38,5.7628775728172243E-001,5.8373728427405980E-001,5.0000000000000000E-001,1.9133631269691320E-001,-7.5139202643462333E-001,-8.0000000000000004E-001
6.4,5.7628775728172243E-001,5.8373728427405980E-001,5.0000000000000000E-001,2.3111192364534908E-001,-7.1433308100377679E-001,-8.0000000000000004E-001
6.42,-2.2118443804645067E+000,2.7806987250229342E-001,2.7806987250229342E-001,2.7079509290577980E-001,-6.7698840734524890E-001,-7.0000000000000007E-001
6.44,-2.2118443804645067E+000,2.7806987250229342E-001,2.7806987250229342E-001,3.1036994773959953E-001,-6.3937294294197178E-001,-7.0000000000000007E-001
6.46,-2.2839634965258016E-001,2.3561683517060616E-001,2.3561683517060616E-001,3.4982065873252899E-001,-6.0150173359584569E-001,-6.0000000000000009E-001
6.48,-2.2839634965258016E-001,2.3561683517060616E-001,2.3561683517060616E-001,3.8913144612619094E-001,-5.6338992740869354E-001,-6.0000000000000009E-001
6.5,-2.2839634965258016E-001,2.3561683517060616E-001,2.3561683517060616E-001,4.2828658612974724E-001,-5.2505276872237716E-001,-6.0000000000000009E-001
6.52,-1.7098772054519579E-001,2.0246252834392631E-001,2.0246252834392631E-001,4.6727041720926160E-001,-4.8650559202044708E-001,-5.0000000000000000E-001
6.54,-1.7098772054519579E-001,2.0246252834392631E-001,2.0246252834392631E-001,5.0606734635208317E-001,-4.4776381579381441E-001,-5.0000000000000000E-001
6.56,-1.6707295655219628E-001,1.7145528235770541E-001,1.7145528235770541E-001,5.4466185530383171E-001,-4.0884293637284558E-001,-4.0000000000000002E-001
6.58,-1.6707295655219628E-001,1.7145528235770541E-001,1.7145528235770541E-001,5.8303850677553182E-001,-3.6975852172839668E-001,-4.0000000000000002E-001
6.6,-1.6707295655219628E-001,1.7145528235770541E-001,1.7145528235770541E-001,6.2118195061825809E-001,-3.3052620524421306E-001,-4.0000000000000002E-001
6.62,5.4116054701194305E-001,2.3052758661631298E-001,2.3052758661631298E-001,6.5907692996305434E-001,-2.9116167946323895E-001,-3.0000000000000004E-001
6.64,5.4116054701194305E-001,2.3052758661631298E-001,2.3052758661631298E-001,6.9670828732343892E-001,-2.5168068981027758E-001,-3.0000000000000004E-001
6.66,-1.9522947113010294E+000,-2.5035631627132182E-002,-2.5035631627132182E-002,7.3406097065820908E-001,-2.1209902829357083E-001,-3.0000000000000004E-001
6.68,-1.9522947113010294E+000,-2.5035631627132182E-002,-2.5035631627132182E-002,7.7112003939207663E-001,-1.7243252718775978E-001,-2.0000000000000001E-001
6.7,-1.9522947113010294E+000,-2.5035631627132182E-002,-2.5035631627132182E-002,8.0787067039164429E-001,-1.3269705270079443E-001,-2.0000000000000001E-001
6.72,-5.8187200691656160E-001,-9.6517850910345926E-002,-9.6517850910345926E-002,8.4429816389452217E-001,-9.2908498627308739E-002,-1.0000000000000001E-001
6.74,-5.8187200691656160E-001,-9.6517850910345926E-002,-9.6517850910345926E-002,8.8038794938899934E-001,-5.3082779990977533E-002,-1.0000000000000001E-001
6.76,-1.9489757046404068E+000,-3.3531392144487970E-001,-3.3531392144487970E-001,9.1612559144206573E-001,-1.3235826678442360E-002,-1.0000000000000001E-001
6.78,-1.9489757046404068E+000,-3.3531392144487970E-001,-3.3531392144487970E-001,9.5149679547341137E-001,2.6616422932704234E-002,-0.0000000000000000E+000
6.8,-1.9489757046404068E+000,-3.3531392144487970E-001,-3.3531392144487970E-001,9.8648741347301760E-001,6.6458028349272558E-002,0.0000000000000000E+000
6.82,1.0980758613775126E+000,-1.8128874270044670E-001,-1.8128874270044670E-001,1.0210834496602232E+000,1.0627305333867565E-001,1.0000000000000001E-001
6.84,1.0980758613775126E+000,-1.8128874270044670E-001,-1.8128874270044670E-001,1.0552710660818310E+000,1.4604557230336998E-001,1.0000000000000001E-001
6.86,1.7093312417326985E+000,4.1442099651163300E-002,4.1442099651163300E-002,1.0890365881470931E+000,1.8575967665104540E-001,1.0000000000000001E-001
6.88,1.7093312417326985E+000,4.1442099651163300E-002,4.1442099651163300E-002,1.1223665100974010E+000,2.2539948115796082E-001,2.0000000000000001E-001
6.9,1.7093312417326985E+000,4.1442099651163300E-002,4.1442099651163300E-002,1.1552475004083513E+000,2.6494913032293943E-001,2.0000000000000001E-001
6.92,-2.5944974189488190E-001,6.9387769317448555E-003,6.9387769317448555E-003,1.1876664071222345E+000,3.0439280470942581E-001,3.0000000000000004E-001
6.94,-2.5944974189488190E-001,6.9387769317448555E-003,6.9387769317448555E-003,1.2196102631086081E+000,3.4371472727312696E-001,3.0000000000000004E-001
6.96,5.4335341014319249E-001,7.4511014353056682E-002,7.4511014353056682E-002,1.2510662912509878E+000,3.8289916967264942E-001,3.0000000000000004E-001
6.98,5.4335341014319249E-001,7.4511014353056682E-002,7.4511014353056682E-002,1.2820219095575380E+000,4.2193045856066957E-001,4.0000000000000002E-001
7,5.4335341014319249E-001,7.4511014353056682E-002,7.4511014353056682E-002,1.3124647361936586E+000,4.6079298185306117E-001,4.0000000000000002E-001
7.02,9.9406672473585367E-001,1.9504380422738554E-001,1.9504380422738554E-001,1.3423825944345968E+000,4.9947119497353321E-001,5.0000000000000000E-001
7.04,9.9406672473585367E-001,1.9504380422738554E-001,1.9504380422738554E-001,1.3717635175359586E+000,5.3794962707122462E-001,5.0000000000000000E-001
7.06,6.9567570671508605E-001,2.7225107735540210E-001,2.7225107735540210E-001,1.4005957535202371E+000,5.7621288720882546E-001,5.0000000000000000E-001
7.08,6.9567570671508605E-001,2.7225107735540210E-001,2.7225107735540210E-001,1.4288677698774777E+000,6.1424567051869405E-001,6.0000000000000009E-001
