"Time [s]","clutch1.phi_rel [rad]","clutch1.w_rel [rad/s]","clutch2.phi_rel [rad]","clutch2.w_rel [rad/s]","clutch3.phi_rel [rad]","clutch3.w_rel [rad/s]","freqHz [Hz]","J1_phi [rad]","J1.w [rad/s]","T2 [s]"
0.460952873915558,-2.69893951573114,-2.32108074794805,-0.996014140427437,-3.13791977014165,-0.0185793500865256,-0.609578739155584,0.2,3.7135330062451,6.06857925724529,0.4
0.461952873915558,-2.70126190608371,-2.32369995718824,-0.999146245022419,-3.12628941982402,-0.0191939288256812,-0.619578739155584,0.2,3.71960207993181,6.06956811616785,0.4
0.462952873915558,-2.70358686493004,-2.3262177354806,-1.00226671582527,-3.11465218587673,-0.0198185075648368,-0.629578739155584,0.2,3.72567208832015,6.07044866051291,0.4
0.463952873915558,-2.70591428629139,-2.3286249872056,-1.00537554594575,-3.10300805509382,-0.0204530863039924,-0.639578739155584,0.2,3.73174291854113,6.07121178145501,0.4
0.464952873915558,-2.70824405515469,-2.33091273941105,-1.00847272848044,-3.09135701428024,-0.021097665043148,-0.649578739155584,0.2,3.73781444867828,6.07184849284687,0.4
0.465952873915558,-2.71057604759974,-2.33307215069321,-1.01155825651271,-3.07969905025183,-0.0217522437823035,-0.659578739155584,0.2,3.74388654789476,6.07234994010063,0.4
0.466952873915558,-2.71291013093506,-2.33509451994826,-1.01463212311275,-3.06803414983539,-0.0224168225214591,-0.669578739155583,0.2,3.74995907656928,6.07270740893924,0.4
0.467952873915558,-2.71524616384253,-2.33697129498516,-1.0176943213376,-3.05636229986866,-0.0230914012606147,-0.679578739155583,0.2,3.75603188644075,6.0729123340094,0.4
0.468952873915558,-2.71758399653052,-2.33869408099155,-1.02074484423114,-3.04468348720035,-0.0237759799997703,-0.689578739155583,0.2,3.76210482076143,6.07295630734748,0.4
0.469952873915558,-2.71992347089544,-2.34025464884438,-1.02378368482408,-3.03299769869017,-0.0244705587389259,-0.699578739155583,0.2,3.76817771445845,6.07283108669013,0.4
0.470952873915558,-2.72226442069148,-2.34164494325691,-1.02681083613403,-3.02130492120884,-0.0251751374780814,-0.709578739155583,0.2,3.7742503943036,6.07252860362133,0.4
0.471952873915558,-2.72460667170849,-2.34285709075421,-1.02982629116546,-3.00960514163813,-0.025889716217237,-0.719578739155583,0.2,3.78032267909118,6.07204097154792,0.4
0.472952873915558,-2.7269500419576,-2.34388340746915,-1.03283004290971,-2.99789834687086,-0.0266142949563926,-0.729578739155583,0.2,3.7863943798237,6.07136049349559,0.4
0.473952873915558,-2.72929434186471,-2.34471640675132,-1.03582208434505,-2.98618452381092,-0.0273488736955482,-0.739578739155583,0.2,3.79246529990531,6.07047966971782,0.4
0.474952873915558,-2.73163937447137,-2.3453488065812,-1.03880240843665,-2.97446365937331,-0.0280934524347038,-0.749578739155583,0.2,3.79853523534272,6.06939120511009,0.4
0.475952873915558,-2.73398493564305,-2.34577353678248,-1.04177100813657,-2.96273574048414,-0.0288480311738594,-0.759578739155582,0.2,3.80460397495349,6.0680880164222,0.4
0.476952873915558,-2.73633081428446,-2.34598374602519,-1.04472787638386,-2.95100075408067,-0.0296126099130149,-0.769578739155582,0.2,3.81067130058133,6.06656323926143,0.4
0.477119540582225,-2.73672181272527,-2.34599754377077,-1.04521954679963,-2.94904423515353,-0.0297410119250964,-0.771245405822249,0.2,3.81168237145,6.06628718474655,0.4
0.477286207248892,-2.73711281295121,-2.34600516745128,-1.04571089111251,-2.94708751948356,-0.0298696917149557,-0.772912072488916,0.2,3.81269339577868,6.06600475942375,0.4
0.477341762804447,-2.73724314660398,-2.34600633222925,-1.04587460007798,-2.94643523719733,-0.0299126467066372,-0.773467628044471,0.2,3.81303039338859,6.06590919747105,0.4
0.477374703132152,-2.73732042482736,-2.34600669691003,-1.04597165025016,-2.94604847180917,-0.0299381304091002,-0.773797031321523,0.2,3.81323020548663,6.06585220004072,0.4
0.477397643459858,-2.73737424299106,-2.34600680738352,-1.04603923047798,-2.94577911582586,-0.0299558841978692,-0.774026434598575,0.2,3.81336935766691,6.06581235780795,0.4
0.477407643459858,-2.73739770305919,-2.34600681864443,-1.04606868768206,-2.94566169873218,-0.0299636249622152,-0.774126434598575,0.2,3.81343001570346,6.06579495197519,0.4
0.477417643459858,-2.73742116312715,-2.34600679628536,-1.04609814312486,-2.94554428057552,-0.0299713672265612,-0.774226434598575,0.2,3.81349067347857,6.06577751145945,0.4
0.477467643459858,-2.73753846343333,-2.34600612362347,-1.04624539098347,-2.94495717207483,-0.0300101035482911,-0.774726434598575,0.2,3.81379395796509,6.06568973029687,0.4
0.477717643459858,-2.73812496366373,-2.34599571959672,-1.04698126330598,-2.94202140804288,-0.0302040976569408,-0.777226434598575,0.2,3.81531032462666,6.06524356223817,0.4
0.478717643459858,-2.74047086718802,-2.34581132897079,-1.04991741096864,-2.93027391727184,-0.0309863240915393,-0.787226434598575,0.2,3.8213746022482,6.06331168084121,0.4
0.479717643459858,-2.74281647018715,-2.3453946692792,-1.05284180758874,-2.91851932292917,-0.0317785505261379,-0.797226434598575,0.2,3.82743682830203,6.06114042680695,0.4
0.480717643459858,-2.74516153740785,-2.34473977210888,-1.0557544460562,-2.90675761199425,-0.0325807769607365,-0.807226434598575,0.2,3.83349676042479,6.0587238187017,0.4
0.480884310126524,-2.74555231631641,-2.34460713056731,-1.05623874224338,-2.90479663420946,-0.0327154535887251,-0.808893101265241,0.2,3.83450651214851,6.05829686604201,0.4
0.480903328754611,-2.74559690737939,-2.34459156285285,-1.05629398536221,-2.90457285097525,-0.0327308394343212,-0.809083287546109,0.2,3.83462173217593,6.05824770137421,0.4
0.480913328754611,-2.74562035325392,-2.34458334179515,-1.05632303050239,-2.90445518465293,-0.0327389307671966,-0.809183287546109,0.2,3.8346823145235,6.0582218139942,0.4
0.480923328754611,-2.74564379900476,-2.34457508397273,-1.05635207387756,-2.90433751726079,-0.0327470236000721,-0.809283287546109,0.2,3.83474289648239,6.05819588877963,0.4
0.480973328754611,-2.74576102566384,-2.34453318165361,-1.05649726133569,-2.90374916246856,-0.0327875127644494,-0.809783287546109,0.2,3.83504579976397,6.05806563166827,0.4
0.481223328754611,-2.74634713180894,-2.34431597913635,-1.05722283087669,-2.90080716555262,-0.0329902710863359,-0.812283287546109,0.2,3.83656023377196,6.05740643223508,0.4
0.482223328754611,-2.74869093563018,-2.34329166333364,-1.06011775181683,-2.88903471473224,-0.033807554373882,-0.822283287546109,0.2,3.84261624182089,6.05460966561198,0.4
0.483223328754611,-2.75103358909272,-2.34201526173728,-1.06300089673157,-2.87725511474342,-0.0346348376614282,-0.832283287546109,0.2,3.84866932348572,6.05155366402681,0.4
0.484223328754611,-2.75337483757543,-2.34048170367181,-1.06587225846524,-2.86546835260504,-0.0354721209489743,-0.842283287546109,0.2,3.85471921698965,6.04823334382296,0.4
0.485223328754611,-2.75571442152045,-2.33868618635787,-1.06873182984922,-2.85367441534728,-0.0363194042365204,-0.852283287546109,0.2,3.86076565560619,6.04464388925125,0.4
0.486223328754611,-2.75805207670348,-2.33662417967755,-1.0715796037019,-2.84187329001163,-0.0371766875240665,-0.862283287546109,0.2,3.86680836792945,6.04078075723529,0.4
0.487223328754611,-2.76038753450866,-2.33429143067061,-1.07441557282873,-2.83006496365095,-0.0380439708116126,-0.872283287546109,0.2,3.87284707814901,6.03663968186767,0.4
0.488223328754611,-2.76272052220789,-2.33168396775712,-1.07723973002222,-2.81824942332949,-0.0389212540991587,-0.882283287546109,0.2,3.87888150632927,6.03221667863271,0.4
0.489223328754611,-2.76505076324412,-2.32879810468246,-1.08005206806195,-2.80642665612284,-0.0398085373867048,-0.892283287546109,0.2,3.88491136869277,6.02750804835142,0.4
0.490223328754611,-2.76737797751856,-2.32563044418066,-1.08285257971457,-2.79459664911806,-0.0407058206742509,-0.902283287546109,0.2,3.89093637790738,6.02251038084483,0.4
0.491223328754611,-2.76970188168133,-2.32217788135252,-1.08564125773383,-2.78275938941361,-0.041613103961797,-0.912283287546109,0.2,3.89695624337696,6.01722055831224,0.4
0.492223328754611,-2.7720221894254,-2.31843760675523,-1.0884180948606,-2.7709148641194,-0.0425303872493431,-0.922283287546109,0.2,3.90297067153534,6.01163575842074,0.4
0.493223328754611,-2.77433861178338,-2.31440710920032,-1.09118308382284,-2.75906306035682,-0.0434576705368893,-0.932283287546109,0.2,3.90897936614311,6.00575345710325,0.4
0.494223328754611,-2.77665085742712,-2.3100841782573,-1.09393621733565,-2.74720396525877,-0.0443949538244354,-0.942283287546109,0.2,3.9149820285872,5.99957143106218,0.4
0.495223328754611,-2.77895863296949,-2.30546690646043,-1.09667748810126,-2.73533756596964,-0.0453422371119815,-0.952283287546109,0.2,3.92097835818273,5.99308775997618,0.4
0.496223328754611,-2.78126164326834,-2.3005536912165,-1.09940688880907,-2.72346384964537,-0.0462995203995276,-0.962283287546109,0.2,3.92696805247693,5.98630082840798,0.4
0.497223328754611,-2.78355959173216,-2.29534323641171,-1.10212441213562,-2.71158280345344,-0.0472668036870737,-0.972283287546109,0.2,3.93295080755485,5.97920932741126,0.4
0.498223328754611,-2.78585218062724,-2.28983455371604,-1.10483005074463,-2.69969441457292,-0.0482440869746198,-0.982283287546109,0.2,3.93892631834649,5.97181225583508,0.4
0.499223328754611,-2.78813911138589,-2.28402696358393,-1.10752379728701,-2.68779867019447,-0.0492313702621659,-0.992283287546109,0.2,3.94489427893508,5.96410892132451,0.4
0.500223328754611,-2.79042008491567,-2.27792009595008,-1.11020564440087,-2.67589555752037,-0.050228653549712,-1.00228328754611,0.2,3.95085438286626,5.95609894101656,0.4
0.501223328754611,-2.79269480190897,-2.27151389061995,-1.11287558471151,-2.66398506376451,-0.0512359368372581,-1.01228328754611,0.2,3.95680632345774,5.94778224193057,0.4
0.502223328754611,-2.79496296315296,-2.26480859735431,-1.11553361083147,-2.65206717615247,-0.0522532201248042,-1.02228328754611,0.2,3.96274979410924,5.93915906105289,0.4
0.503223328754611,-2.79722426983947,-2.25780477564795,-1.11817971536051,-2.6401418819215,-0.0532805034123503,-1.03228328754611,0.2,3.96868448861234,5.93022994511555,0.4
0.504223328754611,-2.79947842387441,-2.25050329420268,-1.12081389088563,-2.62820916832051,-0.0543177866998964,-1.04228328754611,0.2,3.97461010145994,5.9209957500693,0.4
0.505223328754611,-2.80172512818657,-2.24290533009514,-1.1234361299811,-2.61626902261018,-0.0553650699874426,-1.05228328754611,0.2,3.98052632815511,5.91145764025143,0.4
0.506223328754611,-2.80396408703545,-2.23501236764029,-1.12604642520843,-2.60432143206289,-0.0564223532749887,-1.06228328754611,0.2,3.98643286551887,5.90161708724929,0.4
0.507223328754611,-2.80619500631775,-2.22682619695163,-1.12864476911645,-2.59236638396278,-0.0574896365625348,-1.07228328754611,0.2,3.99232941199673,5.89147586846053,0.4
0.508223328754611,-2.80841759387234,-2.21834891219966,-1.13123115424123,-2.58040386560579,-0.0585669198500809,-1.08228328754611,0.2,3.99821566796365,5.88103606535156,0.4
0.509223328754611,-2.81063155978323,-2.20958290957018,-1.13380557310618,-2.56843386429962,-0.059654203137627,-1.09228328754611,0.2,4.00409133602704,5.87030006141591,0.4
0.510223328754611,-2.81283661668049,-2.2005308849246,-1.13636801822202,-2.55645636736382,-0.0607514864251731,-1.10228328754611,0.2,4.00995612132768,5.85927053983452,0.4
0.511223328754611,-2.81503248003854,-2.1911958311644,-1.13891848208676,-2.54447136212975,-0.0618587697127192,-1.11228328754611,0.2,4.01580973183802,5.84795048084026,0.4
0.512223328754611,-2.81721886847178,-2.1815810353025,-1.1414569571858,-2.53247883594065,-0.0629760530002653,-1.12228328754611,0.2,4.02165187865785,5.83634315878926,0.4
0.513223328754611,-2.81939550402707,-2.17169007524428,-1.14398343599184,-2.52047877615162,-0.0641033362878114,-1.13228328754611,0.2,4.02748227630672,5.82445213894201,0.4
0.514223328754611,-2.82156211247284,-2.16152681628157,-1.14649791096498,-2.50847117012967,-0.0652406195753575,-1.14228328754611,0.2,4.03330064301318,5.81228127395734,0.4
0.515223328754611,-2.82371842358464,-2.15109540730293,-1.14900037455268,-2.49645600525371,-0.0663879028629036,-1.15228328754611,0.2,4.03910670100022,5.79983470010274,0.4
0.516223328754611,-2.82586417142666,-2.1404002767241,-1.15149081918976,-2.4844332689146,-0.0675451861504497,-1.16228328754611,0.2,4.04490017676687,5.78711683318481,0.4
0.517223328754611,-2.8279990946291,-2.12944612814255,-1.15396923729847,-2.47240294851515,-0.0687124694379958,-1.17228328754611,0.2,4.05068080136557,5.77413236420381,0.4
0.518223328754611,-2.83012293666105,-2.11823793572036,-1.15643562128847,-2.46036503147015,-0.0698897527255419,-1.18228328754611,0.2,4.05644831067505,5.76088625473662,0.4
0.519223328754611,-2.83223544609857,-2.1067809393002,-1.15888996355681,-2.44831950520639,-0.0710770360130881,-1.19228328754611,0.2,4.06220244566846,5.74738373205269,0.4
0.520223328754611,-2.83433637688786,-2.09508063925894,-1.16133225648799,-2.43626635716265,-0.0722743193006342,-1.20228328754611,0.2,4.06794295267648,5.7336302839677,0.4
0.521223328754611,-2.83642548860305,-2.08314279110426,-1.16376249245397,-2.42420557478979,-0.0734816025881803,-1.21228328754611,0.2,4.0736695836452,5.71963165344015,0.4
0.522223328754611,-2.83850254669852,-2.07097339981934,-1.16618066381414,-2.41213714555069,-0.0746988858757264,-1.2222832875461,0.2,4.07938209638838,5.70539383291613,0.4
0.523223328754611,-2.84056732275542,-2.0585787139614,-1.16858676291537,-2.40006105692031,-0.0759261691632725,-1.2322832875461,0.2,4.08508025483407,5.69092305842782,0.4
0.524223328754611,-2.84261959472217,-2.04596521951981,-1.17098078209202,-2.38797729638573,-0.0771634524508186,-1.2422832875461,0.2,4.09076382926502,5.67622580345164,0.4
0.525223328754611,-2.84465914714871,-2.03313963353983,-1.17336271366594,-2.37588585144611,-0.0784107357383647,-1.2522832875461,0.2,4.09643259655302,5.66130877253204,0.4
0.526223328754611,-2.84668577141425,-2.02010889751837,-1.17573254994647,-2.36378670961278,-0.0796680190259108,-1.2622832875461,0.2,4.10208634038663,5.64617889467725,0.4
0.527223328754611,-2.84869926594831,-2.00688017057816,-1.17809028323048,-2.35167985840919,-0.0809353023134569,-1.2722832875461,0.2,4.10772485149224,5.63084331653345,0.4
0.528223328754611,-2.85069943644482,-1.99346082242715,-1.18043590580237,-2.33956528537099,-0.082212585601003,-1.2822832875461,0.2,4.11334792784819,5.61530939534424,0.4
0.529223328754611,-2.8526860960691,-1.97985842611006,-1.18276940993408,-2.32744297804601,-0.0834998688885491,-1.2922832875461,0.2,4.11895537489172,5.59958469170216,0.4
0.530223328754611,-2.85465906565744,-1.96608075055923,-1.1850907878851,-2.31531292399429,-0.0847971521760952,-1.3022832875461,0.2,4.12454700571863,5.58367696209963,0.4
0.531223328754611,-2.8566181739092,-1.95213575295216,-1.18740003190249,-2.30317511078814,-0.0861044354636413,-1.3122832875461,0.2,4.13012264127533,5.5675941512864,0.4
0.532223328754611,-2.85856325757113,-1.9380315708832,-1.18969713422089,-2.29102952601206,-0.0874217187511874,-1.3222832875461,0.2,4.1356821105432,5.55134438444136,0.4
0.533223328754611,-2.86049416161376,-1.9237765143572,-1.19198208706252,-2.27887615726288,-0.0887490020387335,-1.3322832875461,0.2,4.14122525071501,5.53493595916618,0.4
0.534223328754611,-2.86241073939975,-1.90937905761299,-1.19425488263723,-2.26671499214968,-0.0900862853262796,-1.3422832875461,0.2,4.14675190736326,5.51837733730878,0.4
0.535223328754611,-2.86431285284395,-1.89484783078475,-1.19651551314245,-2.25454601829389,-0.0914335686138257,-1.3522832875461,0.2,4.15226193460023,5.50167713662474,0.4
0.536223328754611,-2.86620037256505,-1.88019161140946,-1.19876397076326,-2.24236922332923,-0.0927908519013718,-1.3622832875461,0.2,4.15775519522969,5.48484412228479,0.4
0.537223328754611,-2.86807317802866,-1.86541931578896,-1.20100024767238,-2.23018459490181,-0.0941581351889179,-1.3722832875461,0.2,4.16323156088996,5.46788719823687,0.4
0.538223328754611,-2.86993115768167,-1.85053999021495,-1.20322433603016,-2.21799212067008,-0.095535418476464,-1.3822832875461,0.2,4.16869091218829,5.45081539843113,0.4
0.539223328754611,-2.87177420907781,-1.83556280206571,-1.20543622798465,-2.20579178830489,-0.0969227017640101,-1.3922832875461,0.2,4.17413313882647,5.43363787791671,0.4
0.540223328754611,-2.87360223899424,-1.82049703078332,-1.20763591567155,-2.19358358548951,-0.0983199850515562,-1.4022832875461,0.2,4.17955813971734,5.41636390381893,0.4
0.541223328754611,-2.87541516353901,-1.80535205874021,-1.20982339121425,-2.18136749991962,-0.0997272683391023,-1.4122832875461,0.2,4.18496582309236,5.39900284620593,0.4
0.542223328754611,-2.87721290824938,-1.79013736200417,-1.21199864672386,-2.16914351930336,-0.101144551626648,-1.4222832875461,0.2,4.19035610659989,5.38156416885363,0.4
0.543223328754611,-2.87899540818089,-1.77486250101081,-1.2141616742992,-2.15691163136133,-0.102571834914195,-1.4322832875461,0.2,4.19572891739428,5.36405741991824,0.4
0.544223328754611,-2.88076260798697,-1.7595371111528,-1.21631246602679,-2.14467182382662,-0.104009118201741,-1.4422832875461,0.2,4.2010841922155,5.34649222252553,0.4
0.545223328754611,-2.8825144619892,-1.74417089329503,-1.21845101398093,-2.13242408444484,-0.105456401489287,-1.4522832875461,0.2,4.20642187745941,5.32887826528597,0.4
0.546223328754611,-2.88425093423796,-1.72877360422521,-1.22057731022363,-2.1201684009741,-0.106913684776833,-1.4622832875461,0.2,4.21174192923843,5.31122529274541,0.4
0.547223328754611,-2.8859719985636,-1.71335504704919,-1.22269134680471,-2.10790476118507,-0.108380968064379,-1.4722832875461,0.2,4.21704431343269,5.29354309578036,0.4
0.548223328754611,-2.8876776386179,-1.69792506154062,-1.22479311576174,-2.09563315286099,-0.109858251351925,-1.4822832875461,0.2,4.22232900573156,5.2758415019477,0.4
0.549223328754611,-2.88936784790589,-1.68249351445431,-1.22688260912007,-2.08335356379765,-0.111345534639471,-1.4922832875461,0.2,4.22759599166543,5.25813036579806,0.4
0.550223328754611,-2.89104262980803,-1.66707028981303,-1.22895981889287,-2.0710659818035,-0.112842817927017,-1.5022832875461,0.2,4.23284526662791,5.24041955916262,0.4
0.551223328754611,-2.89270199759252,-1.65166527917714,-1.23102473708112,-2.05877039469955,-0.114350101214563,-1.5122832875461,0.2,4.2380768358882,5.22271896142279,0.4
0.552223328754611,-2.89434597441806,-1.63628837190688,-1.23307735567363,-2.0464667903195,-0.115867384502109,-1.5222832875461,0.2,4.2432907145938,5.20503844977248,0.4
0.553223328754611,-2.89597459332673,-1.62094944542669,-1.23511766664704,-2.03415515650968,-0.117394667789656,-1.5322832875461,0.2,4.24848692776342,5.18738788948248,0.4
0.554223328754611,-2.89758789722719,-1.60565835550136,-1.23714566196586,-2.02183548112912,-0.118931951077202,-1.5422832875461,0.2,4.25366551027025,5.16977712417658,0.4
0.555223328754611,-2.8991859388682,-1.59042492653348,-1.23916133358245,-2.00950775204953,-0.120479234364748,-1.5522832875461,0.2,4.2588265068154,5.15221596612911,0.4
0.556223328754611,-2.90076878080241,-1.57525894189189,-1.24116467343705,-1.99717195715535,-0.122036517652294,-1.5622832875461,0.2,4.26396997189176,5.13471418659334,0.4
0.557223328754611,-2.90233649534049,-1.56017013428048,-1.2431556734578,-1.98482808434376,-0.12360380093984,-1.5722832875461,0.2,4.26909596973813,5.11728150617033,0.4
0.558223328754611,-2.90388916449571,-1.5451681761571,-1.24513432556073,-1.97247612152468,-0.125181084227386,-1.5822832875461,0.2,4.27420457428383,5.09992758522788,0.4
0.559223328754611,-2.90542687991889,-1.53026267021181,-1.24710062164981,-1.96011605662082,-0.126768367514932,-1.5922832875461,0.2,4.27929586908363,5.08266201437873,0.4
0.560223328754611,-2.90694974282395,-1.51546313991398,-1.2490545536169,-1.94774787756768,-0.128365650802478,-1.6022832875461,0.2,4.28436994724333,5.06549430502776,0.4
0.561223328754611,-2.90845786390397,-1.50077902013757,-1.25099611334184,-1.93537157231357,-0.129972934090024,-1.6122832875461,0.2,4.28942691133584,5.04843387999724,0.4
0.562223328754611,-2.90995136323797,-1.48621964787375,-1.25292529269241,-1.92298712881964,-0.13159021737757,-1.6222832875461,0.2,4.29446687330795,5.03149006423949,0.4
0.563223328754611,-2.91143037018843,-1.4717942530402,-1.25484208352435,-1.91059453505989,-0.133217500665117,-1.6322832875461,0.2,4.29948995437789,5.01467207564618,0.4
0.564223328754611,-2.91289502328964,-1.45751194939596,-1.25674647768139,-1.89819377902118,-0.134854783952663,-1.6422832875461,0.2,4.30449628492369,4.99798901596323,0.4
0.565223328754611,-2.91434547012712,-1.44338172557094,-1.25863846699525,-1.88578484870326,-0.136502067240209,-1.6522832875461,0.2,4.30948600436258,4.9814498618203,0.4
0.566223328754611,-2.91578186720801,-1.42941243621885,-1.26051804328566,-1.87336773211881,-0.138159350527755,-1.6622832875461,0.2,4.31445926102143,4.96506345588376,0.4
0.567223328754611,-2.91720437982277,-1.41561279330237,-1.26238519836037,-1.86094241729342,-0.139826633815301,-1.6722832875461,0.2,4.31941621199843,4.94883849814189,0.4
0.568223328754611,-2.91861318189817,-1.4019913575191,-1.26423992401515,-1.84850889226562,-0.141503917102847,-1.6822832875461,0.2,4.32435702301617,4.93278353733081,0.4
0.569223328754611,-2.92000845584186,-1.38855652987672,-1.26608221203382,-1.83606714508691,-0.143191200390393,-1.69228328754609,0.2,4.32928186826608,4.91690696250972,0.4
0.570223328754611,-2.92139039237851,-1.37531654342578,-1.26791205418828,-1.82361716382179,-0.144888483677939,-1.70228328754609,0.2,4.33419093024473,4.90121699479366,0.4
0.571223328754611,-2.92275919037779,-1.36227945515821,-1.26972944223846,-1.81115893654774,-0.146595766965485,-1.71228328754609,0.2,4.33908439958174,4.88572167925205,0.4
0.572223328754611,-2.92411505667441,-1.34945313807949,-1.27153436793241,-1.79869245135528,-0.148313050253032,-1.72228328754609,0.2,4.34396247485985,4.87042887698087,0.4
0.573223328754611,-2.92545820588017,-1.33684527346247,-1.27332682300627,-1.78621769634796,-0.150040333540578,-1.73228328754609,0.2,4.34882536242701,4.85534625735652,0.4
0.574223328754611,-2.92678886018854,-1.32446334329026,-1.27510679918426,-1.77373465964238,-0.151777616828124,-1.74228328754609,0.2,4.35367327620092,4.84048129047873,0.4
0.575223328754611,-2.92810724917162,-1.31231462289589,-1.27687428817877,-1.76124332936824,-0.15352490011567,-1.75228328754609,0.2,4.35850643746606,4.82584123981023,0.4
0.576223328754611,-2.92941360956997,-1.3004061738058,-1.27862928169029,-1.74874369366832,-0.155282183403216,-1.76228328754609,0.2,4.36332507466347,4.81143315502022,0.4
0.577223328754611,-2.93070818507526,-1.28874483679433,-1.28037177140747,-1.73623574069853,-0.157049466690762,-1.77228328754609,0.2,4.36812942317349,4.79726386503896,0.4
0.578223328754611,-2.93199122610623,-1.27733722515605,-1.28210174900713,-1.7237194586279,-0.158826749978308,-1.78228328754609,0.2,4.37291972509167,4.78333997133004,0.4
0.579223328754611,-2.9332629895779,-1.26618971820255,-1.28381920615427,-1.71119483563861,-0.160614033265854,-1.79228328754609,0.2,4.37769622899802,4.76966784138725,0.4
0.580223328754611,-2.93452373866449,-1.2553084549901,-1.28552413450205,-1.69866185992603,-0.1624113165534,-1.80228328754609,0.2,4.38245918971994,4.75625360246222,0.4
0.581223328754611,-2.93577374255612,-1.24469932828445,-1.28721652569186,-1.6861205196987,-0.164218599840947,-1.81228328754609,0.2,4.38720886808892,4.74310313552924,0.4
0.582223328754611,-2.93701327620963,-1.23436797876855,-1.2888963713533,-1.67357080317839,-0.166035883128493,-1.82228328754609,0.2,4.39194553069143,4.73022206949303,0.4
0.583223328754611,-2.93824262009376,-1.22431978949917,-1.29056366310419,-1.66101269860007,-0.167863166416039,-1.83228328754609,0.2,4.39666944961399,4.71761577564533,0.4
0.584223328754611,-2.93946205992881,-1.21455988061757,-1.2922183925506,-1.64844619421199,-0.169700449703585,-1.84228328754609,0.2,4.40138090218299,4.70528936237564,0.4
0.585223328754611,-2.94067188642127,-1.20509310431976,-1.29386055128684,-1.63587127827563,-0.171547732991131,-1.85228328754609,0.2,4.40608017069924,4.69324767014148,0.4
0.586223328754611,-2.94187239499346,-1.19592404009108,-1.29549013089551,-1.62328793906577,-0.173405016278677,-1.86228328754609,0.2,4.41076754216765,4.68149526670295,0.4
0.587223328754611,-2.94306388550861,-1.18705699020991,-1.29710712294748,-1.61069616487051,-0.175272299566223,-1.87228328754609,0.2,4.41544330802231,4.6700364426265,0.4
0.588223328754611,-2.94424666199146,-1.1784959755249,-1.29871151900191,-1.59809594399122,-0.177149582853769,-1.88228328754609,0.2,4.42010776384714,4.65887520706221,0.4
0.589223328754611,-2.94542103234497,-1.17024473150995,-1.30030331060628,-1.58548726474266,-0.179036866141315,-1.89228328754609,0.2,4.42476120909256,4.64801528379871,0.4
0.590223328754611,-2.94658730806302,-1.1623067046008,-1.30188248929637,-1.57287011545292,-0.180934149428861,-1.90228328754609,0.2,4.42940394678825,4.63746010759981,0.4
0.591223328754611,-2.94774580393972,-1.15468504881674,-1.30344904659633,-1.56024448446348,-0.182841432716408,-1.91228328754609,0.2,4.43403628325246,4.62721282082631,0.4
0.592223328754611,-2.94889683777545,-1.14738262267104,-1.30500297401863,-1.54761036012918,-0.184758716003954,-1.92228328754609,0.2,4.43865852779803,4.61727627034632,0.4
0.593223328754611,-2.95004073007996,-1.14040198637283,-1.3065442630641,-1.53496773081832,-0.1866859992915,-1.93228328754609,0.2,4.44327099243556,4.60765300473724,0.4
0.594223328754611,-2.9511778037728,-1.13374539932339,-1.30807290522197,-1.5223165849126,-0.188623282579046,-1.94228328754609,0.2,4.44787399157381,4.59834527178208,0.4
0.595223328754611,-2.95230838388141,-1.12741481790937,-1.30958889196983,-1.50965691080718,-0.190570565866592,-1.95228328754609,0.2,4.45246784171783,4.58935501626264,0.4
0.596223328754611,-2.95343279723715,-1.12141189359486,-1.31109221477369,-1.49698869691067,-0.192527849154138,-1.96228328754609,0.2,4.45705286116497,4.58068387805162,0.4
0.597223328754611,-2.95455137216959,-1.11573797131446,-1.31258286508796,-1.48431193164519,-0.194495132441684,-1.97228328754609,0.2,4.46162936969924,4.57233319050574,0.4
0.598223328754611,-2.95566443819932,-1.11039408816883,-1.31406083435551,-1.47162660344636,-0.19647241572923,-1.98228328754609,0.2,4.46619768828407,4.56430397916128,0.4
0.599223328754611,-2.95677232572961,-1.10538097242397,-1.31552611400762,-1.4589327007633,-0.198459699016776,-1.99228328754609,0.2,4.470758138754,4.55659696073335,0.4
0.600223328754611,-2.95787536573723,-1.10069904281524,-1.31697869546403,-1.44623021205869,-0.200456982304322,-2.00228328754609,0.2,4.47531104350558,4.54921254242002,0.4
0.601223328754611,-2.95897388946272,-1.09634840815693,-1.31841857013296,-1.43351912580876,-0.202464265591869,-2.01228328754609,0.2,4.47985672518755,4.54215082151179,0.4
0.602223328754611,-2.96006822810044,-1.09232886725751,-1.31984572941112,-1.42079943050334,-0.204481548879415,-2.02228328754609,0.2,4.48439550639097,4.53541158530693,0.4
0.603223328754611,-2.96115871248865,-1.08863990914088,-1.32126016468369,-1.40807111464581,-0.206508832166961,-2.03228328754609,0.2,4.4889277093393,4.52899431133278,0.4
0.604223328754611,-2.96224567280001,-1.08528071357334,-1.32266186732439,-1.3953341667532,-0.208546115454507,-2.04228328754609,0.2,4.49345365557891,4.52289816787262,0.4
0.605223328754611,-2.96332943823276,-1.08225015189562,-1.32405082869545,-1.38258857535616,-0.210593398742053,-2.05228328754609,0.2,4.49797366567025,4.51712201479787,0.4
0.606223328754611,-2.96441033670279,-1.07954678815941,-1.32542704014762,-1.36983432899898,-0.212650682029599,-2.06228328754609,0.2,4.50248805888002,4.51166440470448,0.4
