"time","q@INJ01","volume@INJ01","maxTimeStep","tolerance","fixedh","errCtrl","writeLevel","extraDisconPrints","runStats","runType","theSolverType","fixedorder"
0.01079,4.4831767459260270E+00,6.8316207094402392E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01082,4.5581534331373277E+00,7.0576534109833343E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01085,4.6235641202971660E+00,7.2872658951922246E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01089,4.6837103060166791E+00,7.5976547528101897E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01092,4.7202602810308312E+00,7.8327461548109272E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01095,4.7657117546074899E+00,8.0698345748150900E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01098,4.8286119227770481E+00,8.3096157943059664E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01101,4.9078241944239931E+00,8.5529722592391996E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01105,5.0252740751514100E+00,8.8840505392334641E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01108,5.1111575284754140E+00,9.1374877628269845E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01111,5.1874730832513958E+00,9.3950065680678866E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01114,5.2469568087944500E+00,9.6559556890212867E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01117,5.2798537627461766E+00,9.9192583118991930E-05,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01121,5.2644857822242823E+00,1.0271150325620132E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01124,5.2020514746730280E+00,1.0532986502115121E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01127,5.1018454721488933E+00,1.0790709706306089E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.0113,4.9790972543989769E+00,1.1042785006621313E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01133,4.8520091383405139E+00,1.1288546298735866E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01137,4.6988205651389343E+00,1.1606764271852024E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.0114,4.6008829583333917E+00,1.1839203999507220E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01143,4.5121814919906749E+00,1.2067007546917535E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01146,4.4250439846399603E+00,1.2290445546705851E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01149,4.3343405411820441E+00,1.2509449722521989E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01153,4.2072349978926198E+00,1.2794196349519898E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01156,4.1106058555695268E+00,1.3002140012482834E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01159,4.0149608967522932E+00,1.3205275332832969E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01162,3.9188457232698148E+00,1.3403629899598680E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01165,3.8176270742219121E+00,1.3597074447762870E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01169,3.6644081593745983E+00,1.3846619854632571E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01172,3.5296969655848969E+00,1.4026548011847085E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01175,3.3760199838578173E+00,1.4199266014828089E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01178,3.2046745892904931E+00,1.4363848235575830E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01181,3.0190514805728266E+00,1.4519489912208141E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01185,2.7573051933205224E+00,1.4712096790179784E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01188,2.5596189454325238E+00,1.4844981164049081E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01191,2.3848686562693096E+00,1.4968452989170134E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01194,2.2465970107284576E+00,1.5084094061828225E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01197,2.1352781819537703E+00,1.5193571363006570E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01201,1.9887471258392275E+00,1.5331154381996432E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01204,1.8520497970655858E+00,1.5427306972029200E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01207,1.6732930286152865E+00,1.5515644649742632E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.0121,1.4295474807750523E+00,1.5593550065208368E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01213,1.0755273247785377E+00,1.5656757240699483E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01217,2.3311128552543623E-08,1.5697614175906314E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.0122,8.8712477768657684E-09,1.5697614176715994E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01223,-4.1284064768582413E-09,1.5697614176818134E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01226,-1.1187916969104438E-08,1.5697614176402651E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01229,-1.1940042282089566E-08,1.5697614175812130E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01233,-8.5750755551752811E-09,1.5697614175092553E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01236,-3.7580497580469195E-09,1.5697614174785618E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01239,-6.3659537125414737E-10,1.5697614174687386E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01242,-6.8591667129707545E-10,1.5697614174668028E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01245,-3.5017214786261156E-09,1.5697614174571900E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01249,-8.4729339570822017E-09,1.5697614174168815E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01252,-1.0674457276854787E-08,1.5697614173681724E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01255,-1.1093401945735631E-08,1.5697614173131822E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01258,-1.0494178232329478E-08,1.5697614172589252E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01261,-9.7031937071049535E-09,1.5697614172085748E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01265,-9.7065809669057388E-09,1.5697614171447191E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01268,-1.0595935706454732E-08,1.5697614170941999E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01271,-1.1675130634160608E-08,1.5697614170384161E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01274,-1.2230508534279007E-08,1.5697614169784044E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01277,-1.2406869529373497E-08,1.5697614169167353E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01281,-1.2453390224258295E-08,1.5697614168337813E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01284,-1.2453837202860926E-08,1.5697614167715151E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01287,-1.2429630517910486E-08,1.5697614167092463E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.0129,-1.2454305133585539E-08,1.5697614166469757E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01293,-1.2454472750561521E-08,1.5697614165847092E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01297,-1.2454640367537503E-08,1.5697614165016783E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.013,-1.2454731160066160E-08,1.5697614164394071E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01303,-1.2454703223903496E-08,1.5697614163771362E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01306,-1.2454647351578172E-08,1.5697614163148665E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01309,-1.2454486718642858E-08,1.5697614162525902E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01313,-1.2454137516609564E-08,1.5697614161695622E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01316,-1.2449451225322630E-08,1.5697614161072954E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01319,-1.2433681261497472E-08,1.5697614160450381E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
0.01322,-1.2128478683956934E-08,1.5697614159834191E-04,1.0000000000000000E+30,1.0000000000000001E-05,1.0000000000000000E-03,0,0,0,0,8,0,1
