"time","h","v","der(h)","der(v)","v_new","e","g","_D_whenCondition1"
0.058725,9.8314930168749970E-01,-5.7609225000000364E-01,-5.7609225000000364E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.05895,9.8301968093124970E-01,-5.7829950000000363E-01,-5.7829950000000363E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.059175,9.8288956354374968E-01,-5.8050675000000362E-01,-5.8050675000000362E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0594,9.8275894952499965E-01,-5.8271400000000362E-01,-5.8271400000000362E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.059625,9.8262783887499960E-01,-5.8492125000000361E-01,-5.8492125000000361E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.05985,9.8249623159374955E-01,-5.8712850000000361E-01,-5.8712850000000361E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.060075,9.8236412768124959E-01,-5.8933575000000360E-01,-5.8933575000000360E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0603,9.8223152713749962E-01,-5.9154300000000359E-01,-5.9154300000000359E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.060525,9.8209842996249963E-01,-5.9375025000000359E-01,-5.9375025000000359E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06075,9.8196483615624963E-01,-5.9595750000000358E-01,-5.9595750000000358E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.060975,9.8183074571874962E-01,-5.9816475000000358E-01,-5.9816475000000358E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0612,9.8169615864999960E-01,-6.0037200000000357E-01,-6.0037200000000357E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.061425,9.8156107494999956E-01,-6.0257925000000356E-01,-6.0257925000000356E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06165,9.8142549461874951E-01,-6.0478650000000356E-01,-6.0478650000000356E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.061875,9.8128941765624955E-01,-6.0699375000000355E-01,-6.0699375000000355E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0621,9.8115284406249959E-01,-6.0920100000000355E-01,-6.0920100000000355E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.062325,9.8101577383749961E-01,-6.1140825000000354E-01,-6.1140825000000354E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06255,9.8087820698124961E-01,-6.1361550000000353E-01,-6.1361550000000353E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.062775,9.8074014349374961E-01,-6.1582275000000353E-01,-6.1582275000000353E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.063,9.8060158337499959E-01,-6.1803000000000352E-01,-6.1803000000000352E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.063225,9.8046252662499955E-01,-6.2023725000000351E-01,-6.2023725000000351E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06345,9.8032297324374951E-01,-6.2244450000000351E-01,-6.2244450000000351E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.063675,9.8018292323124956E-01,-6.2465175000000350E-01,-6.2465175000000350E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0639,9.8004237658749960E-01,-6.2685900000000350E-01,-6.2685900000000350E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.064125,9.7990133331249962E-01,-6.2906625000000349E-01,-6.2906625000000349E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06435,9.7975979340624963E-01,-6.3127350000000348E-01,-6.3127350000000348E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.064575,9.7961775686874963E-01,-6.3348075000000348E-01,-6.3348075000000348E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0648,9.7947522369999962E-01,-6.3568800000000347E-01,-6.3568800000000347E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.065025,9.7933219389999959E-01,-6.3789525000000347E-01,-6.3789525000000347E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06525,9.7918866746874955E-01,-6.4010250000000346E-01,-6.4010250000000346E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.065475,9.7904464440624950E-01,-6.4230975000000345E-01,-6.4230975000000345E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0657,9.7890012471249954E-01,-6.4451700000000345E-01,-6.4451700000000345E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.065925,9.7875510838749957E-01,-6.4672425000000344E-01,-6.4672425000000344E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06615,9.7860959543124959E-01,-6.4893150000000344E-01,-6.4893150000000344E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.066375,9.7846358584374959E-01,-6.5113875000000343E-01,-6.5113875000000343E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0666,9.7831707962499959E-01,-6.5334600000000342E-01,-6.5334600000000342E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.066825,9.7817007677499956E-01,-6.5555325000000342E-01,-6.5555325000000342E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06705,9.7802257729374953E-01,-6.5776050000000341E-01,-6.5776050000000341E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.067275,9.7787458118124948E-01,-6.5996775000000341E-01,-6.5996775000000341E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0675,9.7772608843749953E-01,-6.6217500000000340E-01,-6.6217500000000340E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.067725,9.7757709906249957E-01,-6.6438225000000339E-01,-6.6438225000000339E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06795,9.7742761305624959E-01,-6.6658950000000339E-01,-6.6658950000000339E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.068175,9.7727763041874960E-01,-6.6879675000000338E-01,-6.6879675000000338E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0684,9.7712715114999960E-01,-6.7100400000000338E-01,-6.7100400000000338E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.068625,9.7697617524999958E-01,-6.7321125000000337E-01,-6.7321125000000337E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06885,9.7682470271874955E-01,-6.7541850000000336E-01,-6.7541850000000336E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.069075,9.7667273355624951E-01,-6.7762575000000336E-01,-6.7762575000000336E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0693,9.7652026776249945E-01,-6.7983300000000335E-01,-6.7983300000000335E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.069525,9.7636730533749949E-01,-6.8204025000000335E-01,-6.8204025000000335E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.06975,9.7621384628124952E-01,-6.8424750000000334E-01,-6.8424750000000334E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.069975,9.7605989059374954E-01,-6.8645475000000333E-01,-6.8645475000000333E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0702,9.7590543827499954E-01,-6.8866200000000333E-01,-6.8866200000000333E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.070425,9.7575048932499953E-01,-6.9086925000000332E-01,-6.9086925000000332E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07065,9.7559504374374950E-01,-6.9307650000000331E-01,-6.9307650000000331E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.070875,9.7543910153124946E-01,-6.9528375000000331E-01,-6.9528375000000331E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0711,9.7528266268749941E-01,-6.9749100000000330E-01,-6.9749100000000330E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.071325,9.7512572721249946E-01,-6.9969825000000330E-01,-6.9969825000000330E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07155,9.7496829510624949E-01,-7.0190550000000329E-01,-7.0190550000000329E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.071775,9.7481036636874951E-01,-7.0411275000000328E-01,-7.0411275000000328E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.072,9.7465194099999952E-01,-7.0632000000000328E-01,-7.0632000000000328E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.072225,9.7449301899999952E-01,-7.0852725000000327E-01,-7.0852725000000327E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07245,9.7433360036874950E-01,-7.1073450000000327E-01,-7.1073450000000327E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.072675,9.7417368510624947E-01,-7.1294175000000326E-01,-7.1294175000000326E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0729,9.7401327321249942E-01,-7.1514900000000325E-01,-7.1514900000000325E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.073125,9.7385236468749947E-01,-7.1735625000000325E-01,-7.1735625000000325E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07335,9.7369095953124951E-01,-7.1956350000000324E-01,-7.1956350000000324E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.073575,9.7352905774374954E-01,-7.2177075000000324E-01,-7.2177075000000324E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0738,9.7336665932499955E-01,-7.2397800000000323E-01,-7.2397800000000323E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.074025,9.7320376427499955E-01,-7.2618525000000322E-01,-7.2618525000000322E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07425,9.7304037259374954E-01,-7.2839250000000322E-01,-7.2839250000000322E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.074475,9.7287648428124951E-01,-7.3059975000000321E-01,-7.3059975000000321E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0747,9.7271209933749947E-01,-7.3280700000000321E-01,-7.3280700000000321E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.074925,9.7254721776249942E-01,-7.3501425000000320E-01,-7.3501425000000320E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07515,9.7238183955624946E-01,-7.3722150000000319E-01,-7.3722150000000319E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.075375,9.7221596471874949E-01,-7.3942875000000319E-01,-7.3942875000000319E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0756,9.7204959324999951E-01,-7.4163600000000318E-01,-7.4163600000000318E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.075825,9.7188272514999952E-01,-7.4384325000000318E-01,-7.4384325000000318E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07605,9.7171536041874951E-01,-7.4605050000000317E-01,-7.4605050000000317E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.076275,9.7154749905624949E-01,-7.4825775000000316E-01,-7.4825775000000316E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0765,9.7137914106249945E-01,-7.5046500000000316E-01,-7.5046500000000316E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.076725,9.7121028643749940E-01,-7.5267225000000315E-01,-7.5267225000000315E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07695,9.7104093518124945E-01,-7.5487950000000315E-01,-7.5487950000000315E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.077175,9.7087108729374949E-01,-7.5708675000000314E-01,-7.5708675000000314E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0774,9.7070074277499951E-01,-7.5929400000000313E-01,-7.5929400000000313E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.077625,9.7052990162499952E-01,-7.6150125000000313E-01,-7.6150125000000313E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07785,9.7035856384374952E-01,-7.6370850000000312E-01,-7.6370850000000312E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.078075,9.7018672943124951E-01,-7.6591575000000311E-01,-7.6591575000000311E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0783,9.7001439838749948E-01,-7.6812300000000311E-01,-7.6812300000000311E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.078525,9.6984157071249943E-01,-7.7033025000000310E-01,-7.7033025000000310E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07875,9.6966824640624938E-01,-7.7253750000000310E-01,-7.7253750000000310E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.078975,9.6949442546874942E-01,-7.7474475000000309E-01,-7.7474475000000309E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0792,9.6932010789999945E-01,-7.7695200000000308E-01,-7.7695200000000308E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.079425,9.6914529369999947E-01,-7.7915925000000308E-01,-7.7915925000000308E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.07965,9.6896998286874947E-01,-7.8136650000000307E-01,-7.8136650000000307E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.079875,9.6879417540624946E-01,-7.8357375000000307E-01,-7.8357375000000307E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0801,9.6861787131249943E-01,-7.8578100000000306E-01,-7.8578100000000306E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.080325,9.6844107058749940E-01,-7.8798825000000305E-01,-7.8798825000000305E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08055,9.6826377323124935E-01,-7.9019550000000305E-01,-7.9019550000000305E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.080775,9.6808597924374939E-01,-7.9240275000000304E-01,-7.9240275000000304E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.081,9.6790768862499943E-01,-7.9461000000000304E-01,-7.9461000000000304E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.081225,9.6772890137499945E-01,-7.9681725000000303E-01,-7.9681725000000303E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08145,9.6754961749374946E-01,-7.9902450000000302E-01,-7.9902450000000302E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.081675,9.6736983698124945E-01,-8.0123175000000302E-01,-8.0123175000000302E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0819,9.6718955983749944E-01,-8.0343900000000301E-01,-8.0343900000000301E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.082125,9.6700878606249940E-01,-8.0564625000000301E-01,-8.0564625000000301E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08235,9.6682751565624936E-01,-8.0785350000000300E-01,-8.0785350000000300E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.082575,9.6664574861874930E-01,-8.1006075000000299E-01,-8.1006075000000299E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0828,9.6646348494999934E-01,-8.1226800000000299E-01,-8.1226800000000299E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.083025,9.6628072464999937E-01,-8.1447525000000298E-01,-8.1447525000000298E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08325,9.6609746771874938E-01,-8.1668250000000298E-01,-8.1668250000000298E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.083475,9.6591371415624938E-01,-8.1888975000000297E-01,-8.1888975000000297E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0837,9.6572946396249937E-01,-8.2109700000000296E-01,-8.2109700000000296E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.083925,9.6554471713749934E-01,-8.2330425000000296E-01,-8.2330425000000296E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08415,9.6535947368124930E-01,-8.2551150000000295E-01,-8.2551150000000295E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.084375,9.6517373359374925E-01,-8.2771875000000295E-01,-8.2771875000000295E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0846,9.6498749687499930E-01,-8.2992600000000294E-01,-8.2992600000000294E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.084825,9.6480076352499933E-01,-8.3213325000000293E-01,-8.3213325000000293E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08505,9.6461353354374935E-01,-8.3434050000000293E-01,-8.3434050000000293E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.085275,9.6442580693124935E-01,-8.3654775000000292E-01,-8.3654775000000292E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0855,9.6423758368749934E-01,-8.3875500000000291E-01,-8.3875500000000291E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.085725,9.6404886381249932E-01,-8.4096225000000291E-01,-8.4096225000000291E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08595,9.6385964730624929E-01,-8.4316950000000290E-01,-8.4316950000000290E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.086175,9.6366993416874924E-01,-8.4537675000000290E-01,-8.4537675000000290E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0864,9.6347972439999929E-01,-8.4758400000000289E-01,-8.4758400000000289E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.086625,9.6328901799999933E-01,-8.4979125000000288E-01,-8.4979125000000288E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08685,9.6309781496874936E-01,-8.5199850000000288E-01,-8.5199850000000288E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.087075,9.6290611530624937E-01,-8.5420575000000287E-01,-8.5420575000000287E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0873,9.6271391901249936E-01,-8.5641300000000287E-01,-8.5641300000000287E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.087525,9.6252122608749935E-01,-8.5862025000000286E-01,-8.5862025000000286E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08775,9.6232803653124932E-01,-8.6082750000000285E-01,-8.6082750000000285E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.087975,9.6213435034374928E-01,-8.6303475000000285E-01,-8.6303475000000285E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0882,9.6194016752499922E-01,-8.6524200000000284E-01,-8.6524200000000284E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.088425,9.6174548807499927E-01,-8.6744925000000284E-01,-8.6744925000000284E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08865,9.6155031199374930E-01,-8.6965650000000283E-01,-8.6965650000000283E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.088875,9.6135463928124931E-01,-8.7186375000000282E-01,-8.7186375000000282E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0891,9.6115846993749932E-01,-8.7407100000000282E-01,-8.7407100000000282E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.089325,9.6096180396249931E-01,-8.7627825000000281E-01,-8.7627825000000281E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.08955,9.6076464135624928E-01,-8.7848550000000281E-01,-8.7848550000000281E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.089775,9.6056698211874925E-01,-8.8069275000000280E-01,-8.8069275000000280E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.09,9.6036882624999920E-01,-8.8290000000000279E-01,-8.8290000000000279E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.090225,9.6017017374999925E-01,-8.8510725000000279E-01,-8.8510725000000279E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.09045,9.5997102461874928E-01,-8.8731450000000278E-01,-8.8731450000000278E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.090675,9.5977137885624930E-01,-8.8952175000000278E-01,-8.8952175000000278E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0909,9.5957123646249931E-01,-8.9172900000000277E-01,-8.9172900000000277E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.091125,9.5937059743749931E-01,-8.9393625000000276E-01,-8.9393625000000276E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.09135,9.5916946178124929E-01,-8.9614350000000276E-01,-8.9614350000000276E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.091575,9.5896782949374926E-01,-8.9835075000000275E-01,-8.9835075000000275E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.0918,9.5876570057499921E-01,-9.0055800000000275E-01,-9.0055800000000275E-01,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
