"time","Resistor_1.R","Resistor_1.v","Triphasic_Rectifier_1.I1.v","Triphasic_Rectifier_1.I2.v","Triphasic_Rectifier_1.I3.v"
0.0017,1.6000000000000004E+001,4.7203760231138574E+002,1.4982539260000001E+002,1.6110639989999996E+002,-3.1093179259999999E+002
0.0018,1.7000000000000007E+001,4.6929427574829919E+002,1.5831188030000007E+002,1.5267106739999994E+002,-3.1098294770000001E+002
0.0019,1.8000000000000007E+001,4.7736880284700845E+002,1.6664213320000005E+002,1.4408506689999993E+002,-3.1072720019999997E+002
0.002,1.9000000000000007E+001,4.8497222225743229E+002,1.7480793050000005E+002,1.3535687189999993E+002,-3.1016480239999993E+002
0.0021,2.0000000000000007E+001,4.9209703075534014E+002,1.8280121350000002E+002,1.2649509599999996E+002,-3.0929630950000001E+002
0.0022,2.1000000000000004E+001,4.9873619696352495E+002,1.9061409370000004E+002,1.1750848469999995E+002,-3.0812257840000001E+002
0.0023,2.2000000000000000E+001,5.0488316916383570E+002,1.9823886080000000E+002,1.0840590670000000E+002,-3.0664476750000000E+002
0.0024,2.3000000000000000E+001,5.1053188130607401E+002,2.0566799010000000E+002,9.9196345190000002E+001,-3.0486433529999999E+002
0.0025,2.4000000000000000E+001,5.1567675881466459E+002,2.1289414990000000E+002,8.9888888850000001E+001,-3.0278303879999999E+002
0.0026,2.4999999999999996E+001,5.2031272449372659E+002,2.1991020889999993E+002,8.0492723030000022E+001,-3.0040293200000002E+002
0.0027,2.5999999999999993E+001,5.2443520323097459E+002,2.2670924309999998E+002,7.1017120600000041E+001,-2.9772636369999998E+002
0.0028,2.6999999999999989E+001,5.2804012690075308E+002,2.3328454269999995E+002,6.1471432860000085E+001,-2.9475597549999998E+002
0.0029,2.7999999999999993E+001,5.3112393766642163E+002,2.3962961849999994E+002,5.1865080230000082E+001,-2.9149469870000007E+002
0.003,2.8999999999999989E+001,5.3368359248224488E+002,2.4573820879999994E+002,4.2207543030000082E+001,-2.8794575190000000E+002
0.0031,2.9999999999999986E+001,5.3571656529490804E+002,2.5160428529999990E+002,3.2508352080000130E+001,-2.8411263730000007E+002
0.0032,3.0999999999999989E+001,5.3722084974473705E+002,2.5722205859999991E+002,2.2777079310000129E+001,-2.7999913790000005E+002
0.0033,3.1999999999999982E+001,5.3819496136669056E+002,2.6258598479999989E+002,1.3023328310000169E+001,-2.7560931310000007E+002
0.0034,3.2999999999999986E+001,5.3863793909117271E+002,2.6769077039999991E+002,3.2567248600001690E+000,-2.7094749530000007E+002
0.0035,3.3999999999999979E+001,5.3854934544470257E+002,2.7253137749999996E+002,-6.5130925839998302E+000,-2.6601828490000014E+002
0.0036,3.4999999999999979E+001,5.3792926805046784E+002,2.7710302899999988E+002,-1.6276482389999792E+001,-2.6082654660000009E+002
0.0037,3.5999999999999979E+001,5.3677831892878953E+002,2.8140121329999994E+002,-2.6023809279999785E+001,-2.5537740400000013E+002
0.0038,3.6999999999999979E+001,5.3509763399750670E+002,2.8542168859999992E+002,-3.5745453799999744E+001,-2.4967623480000015E+002
0.0039,3.7999999999999972E+001,5.3288887167230598E+002,2.8916048709999990E+002,-4.5431821879999752E+001,-2.4372866520000014E+002
0.004,3.8999999999999972E+001,5.3015421196699890E+002,2.9261391909999986E+002,-5.5073354239999752E+001,-2.3754056490000016E+002
0.0041,3.9999999999999979E+001,5.2689635369375435E+002,2.9577857659999995E+002,-6.4660535839999753E+001,-2.3111804070000017E+002
0.0042,4.0999999999999972E+001,5.2311851176330265E+002,2.9865133619999995E+002,-7.4183905309999744E+001,-2.2446743090000018E+002
0.0043,4.1999999999999986E+001,5.1882441478510748E+002,3.0122936309999994E+002,-8.3634064209999835E+001,-2.1759529890000010E+002
0.0044,4.2999999999999979E+001,5.1401830036751551E+002,3.0351011299999999E+002,-9.3001686389999847E+001,-2.1050842660000015E+002
0.0045,4.3999999999999986E+001,5.0870491141788341E+002,3.0549133499999994E+002,-1.0227752709999983E+002,-2.0321380780000013E+002
0.0046,4.4999999999999993E+001,5.0288949184269239E+002,3.0717107390000001E+002,-1.1145243229999991E+002,-1.9571864160000007E+002
0.0047,4.5999999999999993E+001,4.9657778074764377E+002,3.0854767210000000E+002,-1.2051734739999993E+002,-1.8803032470000008E+002
0.0048,4.6999999999999993E+001,4.8977600703774505E+002,3.0961977100000001E+002,-1.2946332639999994E+002,-1.8015644460000004E+002
0.0049,4.8000000000000000E+001,4.8249088311738484E+002,3.1038631249999997E+002,-1.3828154069999999E+002,-1.7210477180000001E+002
0.005,4.9000000000000000E+001,4.7472959879039786E+002,3.1084654030000002E+002,-1.4696328790000001E+002,-1.6388325240000000E+002
0.0051,5.0000000000000000E+001,4.6649985993341716E+002,3.1100000000000000E+002,-1.5550000000000000E+002,-1.5550000000000000E+002
0.0052,5.1000000000000000E+001,4.7472960638910808E+002,3.1084654030000002E+002,-1.6388325240000000E+002,-1.4696328790000001E+002
0.0053,5.2000000000000014E+001,4.8249089858183038E+002,3.1038631249999997E+002,-1.7210477180000009E+002,-1.3828154069999994E+002
0.0054,5.3000000000000007E+001,4.8977603063192350E+002,3.0961977100000001E+002,-1.8015644460000004E+002,-1.2946332639999994E+002
0.0055,5.4000000000000007E+001,4.9657781273331830E+002,3.0854767210000000E+002,-1.8803032470000008E+002,-1.2051734739999993E+002
0.0056,5.5000000000000021E+001,5.0288953248021227E+002,3.0717107389999995E+002,-1.9571864160000015E+002,-1.1145243229999984E+002
0.0057,5.6000000000000021E+001,5.0870496096704539E+002,3.0549133499999999E+002,-2.0321380780000013E+002,-1.0227752709999984E+002
0.0058,5.7000000000000021E+001,5.1401835908847556E+002,3.0351011299999999E+002,-2.1050842660000015E+002,-9.3001686389999847E+001
0.0059,5.8000000000000028E+001,5.1882448293935863E+002,3.0122936309999994E+002,-2.1759529890000019E+002,-8.3634064209999764E+001
0.006,5.9000000000000028E+001,5.2311858961472899E+002,2.9865133619999995E+002,-2.2446743090000021E+002,-7.4183905309999744E+001
0.0061,6.0000000000000028E+001,5.2689644150978404E+002,2.9577857659999995E+002,-2.3111804070000017E+002,-6.4660535839999753E+001
0.0062,6.1000000000000028E+001,5.3015431001986849E+002,2.9261391909999986E+002,-2.3754056490000016E+002,-5.5073354239999752E+001
0.0063,6.2000000000000043E+001,5.3288898024046227E+002,2.8916048709999990E+002,-2.4372866520000022E+002,-4.5431821879999674E+001
0.0064,6.3000000000000036E+001,5.3509775336716802E+002,2.8542168859999987E+002,-2.4967623480000023E+002,-3.5745453799999666E+001
0.0065,6.4000000000000028E+001,5.3677844939570105E+002,2.8140121329999982E+002,-2.5537740400000018E+002,-2.6023809279999657E+001
0.0066,6.5000000000000028E+001,5.3792940992187960E+002,2.7710302899999976E+002,-2.6082654660000020E+002,-1.6276482389999579E+001
0.0067,6.6000000000000028E+001,5.3854949904161731E+002,2.7253137749999979E+002,-2.6601828490000025E+002,-6.5130925839995761E+000
0.0068,6.7000000000000043E+001,5.3863810475091452E+002,2.6769077039999979E+002,-2.7094749530000018E+002,3.2567248600004235E+000
0.0069,6.8000000000000057E+001,5.3819513944585333E+002,2.6258598479999966E+002,-2.7560931310000024E+002,1.3023328310000506E+001
0.007,6.9000000000000043E+001,5.3722104062258995E+002,2.5722205859999968E+002,-2.7999913790000022E+002,2.2777079310000506E+001
0.0071,7.0000000000000057E+001,5.3571676937735083E+002,2.5160428529999967E+002,-2.8411263730000024E+002,3.2508352080000506E+001
0.0072,7.1000000000000057E+001,5.3368381020642698E+002,2.4573820879999968E+002,-2.8794575190000018E+002,4.2207543030000501E+001
0.0073,7.2000000000000057E+001,5.3112416950617103E+002,2.3962961849999959E+002,-2.9149469870000024E+002,5.1865080230000579E+001
0.0074,7.3000000000000057E+001,5.2804037337299212E+002,2.3328454269999961E+002,-2.9475597550000015E+002,6.1471432860000583E+001
0.0075,7.4000000000000057E+001,5.2443546490335427E+002,2.2670924309999961E+002,-2.9772636370000015E+002,7.1017120600000581E+001
0.0076,7.5000000000000071E+001,5.2031300199377199E+002,2.1991020889999950E+002,-3.0040293200000019E+002,8.0492723030000647E+001
0.0077,7.6000000000000071E+001,5.1567705284080887E+002,2.1289414989999949E+002,-3.0278303880000010E+002,8.9888888850000640E+001
0.0078,7.7000000000000071E+001,5.1053219264107577E+002,2.0566799009999949E+002,-3.0486433530000011E+002,9.9196345190000642E+001
0.0079,7.8000000000000085E+001,5.0488349869122698E+002,1.9823886079999943E+002,-3.0664476750000011E+002,1.0840590670000071E+002
0.008,7.9000000000000071E+001,4.9873654568796201E+002,1.9061409369999947E+002,-3.0812257840000012E+002,1.1750848470000062E+002
0.0081,8.0000000000000071E+001,4.9209739982802040E+002,1.8280121349999945E+002,-3.0929630950000006E+002,1.2649509600000061E+002
0.0082,8.1000000000000057E+001,4.8497261300818337E+002,1.7480793049999943E+002,-3.1016480239999999E+002,1.3535687190000061E+002
0.0083,8.2000000000000057E+001,4.7736921682527247E+002,1.6664213319999956E+002,-3.1072720020000003E+002,1.4408506690000044E+002
0.0084,8.3000000000000057E+001,4.6929471477614726E+002,1.5831188029999956E+002,-3.1098294770000001E+002,1.5267106740000042E+002
0.0085,8.4000000000000043E+001,4.7203807996836991E+002,1.4982539259999956E+002,-3.1093179259999994E+002,1.6110639990000044E+002
0.0086,8.5000000000000028E+001,4.7995641212509281E+002,1.4119104539999969E+002,-3.1057378529999994E+002,1.6938273990000027E+002
0.0087,8.6000000000000028E+001,4.8740108520469033E+002,1.3241735969999968E+002,-3.0990927920000001E+002,1.7749191950000025E+002
0.0088,8.7000000000000043E+001,4.9436475240462136E+002,1.2351299399999971E+002,-3.0893893009999999E+002,1.8542593610000029E+002
0.0089,8.8000000000000028E+001,5.0084054132235218E+002,1.1448673589999984E+002,-3.0766369559999993E+002,1.9317695970000014E+002
0.009,8.9000000000000028E+001,5.0682206095535554E+002,1.0534749319999985E+002,-3.0608483410000002E+002,2.0073734090000013E+002
0.0091,9.0000000000000014E+001,5.1230340840110716E+002,9.6104285249999847E+001,-3.0420390379999992E+002,2.0809961860000013E+002
0.0092,9.1000000000000000E+001,5.1727917435708559E+002,8.6766233979999996E+001,-3.0202276110000003E+002,2.1525652710000000E+002
0.0093,9.2000000000000000E+001,5.2174444812077047E+002,7.7342554910000004E+001,-2.9954355829999997E+002,2.2220100339999999E+002
0.0094,9.3000000000000000E+001,5.2569482308964143E+002,6.7842548070000007E+001,-2.9676874220000002E+002,2.2892619410000000E+002
0.0095,9.3999999999999972E+001,5.2912640066117683E+002,5.8275588840000161E+001,-2.9370105110000003E+002,2.3542546229999991E+002
0.0096,9.4999999999999986E+001,5.3203579443285355E+002,4.8651118630000163E+001,-2.9034351260000005E+002,2.4169239399999989E+002
0.0097,9.5999999999999986E+001,5.3442013310214611E+002,3.8978635640000171E+001,-2.8669944010000006E+002,2.4772080449999990E+002
0.0098,9.6999999999999972E+001,5.3627706366652626E+002,2.9267685440000339E+001,-2.8277242990000019E+002,2.5350474449999979E+002
0.0099,9.7999999999999957E+001,5.3760475342346274E+002,1.9527851570000337E+001,-2.7856635740000019E+002,2.5903850589999985E+002
0.01,9.8999999999999943E+001,5.3840189217042030E+002,9.7687460730005089E+000,-2.7408537360000025E+002,2.6431662749999970E+002
0.0101,9.9999999999999957E+001,5.3866769330486090E+002,9.6109033148095594E-013,-2.6933390060000022E+002,2.6933390059999971E+002
0.0102,1.0099999999999994E+002,5.3840189432424290E+002,-9.7687460729994928E+000,-2.6431662750000027E+002,2.7408537359999980E+002
0.0103,1.0199999999999993E+002,5.3760475772602115E+002,-1.9527851569999324E+001,-2.5903850590000042E+002,2.7856635739999973E+002
0.0104,1.0299999999999993E+002,5.3627707010764698E+002,-2.9267685439999322E+001,-2.5350474450000036E+002,2.8277242989999974E+002
0.0105,1.0399999999999993E+002,5.3442014166656986E+002,-3.8978635639999325E+001,-2.4772080450000041E+002,2.8669944009999972E+002
