"time","J1_w","J2_w","J3_w","J4_w"
0.354,6.8578585661914886E+000,3.4254941870888898E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.357,6.8011633599173358E+000,3.4525684904366600E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.36,6.7450900279992947E+000,3.4795938862672577E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.363,6.6898967860651881E+000,3.5065699904899885E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.366,6.6358344748170950E+000,3.5334964197146985E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.369,6.5831443369490685E+000,3.5603727912572269E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.372,6.5320558792512013E+000,3.5871987231448439E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.375,6.4827848388760909E+000,3.6139738341216763E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.378,6.4355312718192472E+000,3.6406977436541319E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.381,6.3904777805801354E+000,3.6673700719363018E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.384,6.3477878967352606E+000,3.6939904398953622E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.387,6.3076046327795998E+000,3.7205584691969604E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.39,6.2700492160903218E+000,3.7470737822505908E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.393,6.2352200162501585E+000,3.7735360022149638E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.396,6.2031916752515395E+000,3.7999447530033592E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.399,6.1740144483018060E+000,3.8262996592889720E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.402,6.1477137610805315E+000,3.8326003465102474E+000,2.0000000000000000E-002,0.0000000000000000E+000
0.405,6.1242899873786962E+000,3.8288464408762031E+000,5.0000000000000003E-002,0.0000000000000000E+000
0.408,6.1037184490933818E+000,3.8250375693717427E+000,8.0000000000000002E-002,0.0000000000000000E+000
0.411,6.0859496385779588E+000,3.8211733597629558E+000,1.0999999999999999E-001,0.0000000000000000E+000
0.414,6.0709096613741531E+000,3.8172534406024097E+000,1.3999999999999999E-001,0.0000000000000000E+000
0.417,6.0585008953962003E+000,3.8132774412344270E+000,1.7000000000000001E-001,0.0000000000000000E+000
0.42,6.0486028607160893E+000,3.8092449918003548E+000,2.0000000000000004E-001,0.0000000000000000E+000
0.423,6.0410732922295667E+000,3.8051557232438191E+000,2.3000000000000007E-001,0.0000000000000000E+000
0.426,6.0357494056818020E+000,3.8010092673159734E+000,2.6000000000000006E-001,0.0000000000000000E+000
0.429,6.0324493458153228E+000,3.7968052565807291E+000,2.9000000000000009E-001,0.0000000000000000E+000
0.432,6.0309738037863259E+000,3.7925433244199800E+000,3.2000000000000012E-001,0.0000000000000000E+000
0.435,6.0311077894929941E+000,3.7882231050388095E+000,3.5000000000000014E-001,0.0000000000000000E+000
0.438,6.0326225430844946E+000,3.7838442334706941E+000,3.8000000000000017E-001,0.0000000000000000E+000
0.441,6.0352775686838793E+000,3.7794063455826845E+000,4.1000000000000020E-001,0.0000000000000000E+000
0.444,6.0388227722734200E+000,3.7749090780805878E+000,4.4000000000000022E-001,0.0000000000000000E+000
0.447,6.0430006847662678E+000,3.7703520685141232E+000,4.7000000000000025E-001,0.0000000000000000E+000
0.45,6.0475487505322825E+000,3.7657349552820785E+000,5.0000000000000022E-001,0.0000000000000000E+000
0.453,6.0522016610648528E+000,3.7610573776374485E+000,5.3000000000000025E-001,0.0000000000000000E+000
0.456,6.0566937130748695E+000,3.7563189756925599E+000,5.6000000000000028E-001,0.0000000000000000E+000
0.459,6.0607611700812019E+000,3.7515193904241873E+000,5.9000000000000030E-001,0.0000000000000000E+000
0.462,6.0641446065359972E+000,3.7466582636786567E+000,6.2000000000000033E-001,0.0000000000000000E+000
0.465,6.0665912136781017E+000,3.7417352381769335E+000,6.5000000000000036E-001,0.0000000000000000E+000
0.468,6.0678570466476947E+000,3.7367499575197023E+000,6.8000000000000038E-001,0.0000000000000000E+000
0.471,6.0677091929164817E+000,3.7317020661924314E+000,7.1000000000000041E-001,0.0000000000000000E+000
0.474,6.0659278427863068E+000,3.7265912095704241E+000,7.4000000000000044E-001,0.0000000000000000E+000
0.477,6.0623082435782365E+000,3.7214170339238617E+000,7.7000000000000046E-001,0.0000000000000000E+000
0.48,6.0566625201665225E+000,3.7161791864228269E+000,8.0000000000000049E-001,0.0000000000000000E+000
0.483,6.0488213456982631E+000,3.7108773151423224E+000,8.3000000000000052E-001,0.0000000000000000E+000
0.486,6.0386354476692317E+000,3.7055110690672697E+000,8.6000000000000054E-001,0.0000000000000000E+000
0.489,6.0259769359878481E+000,3.7000800980974984E+000,8.9000000000000057E-001,0.0000000000000000E+000
0.492,6.0107404412392187E+000,3.6945840530527221E+000,9.2000000000000060E-001,0.0000000000000000E+000
0.495,5.9928440530459106E+000,3.6890225856775016E+000,9.5000000000000062E-001,0.0000000000000000E+000
0.498,5.9722300501964494E+000,3.6833953486461928E+000,9.8000000000000065E-001,0.0000000000000000E+000
0.501,5.9488654160608307E+000,3.6777019955678854E+000,1.0100000000000007E+000,0.0000000000000000E+000
0.504,5.9227421347181330E+000,3.6719421809913237E+000,1.0400000000000007E+000,0.0000000000000000E+000
0.507,5.8938772651677365E+000,3.6661155604098163E+000,1.0700000000000007E+000,0.0000000000000000E+000
0.51,5.8623127929654117E+000,3.6602217902661351E+000,1.1000000000000008E+000,0.0000000000000000E+000
0.513,5.8281152606011037E+000,3.6542605279573932E+000,1.1300000000000008E+000,0.0000000000000000E+000
